#Compound List: 7225 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 5.385;5.385;10698;170361;86;D:\g\temp\110C_1ml-min_10C-min_2.D;86;0.363;6;1;
True;Cpd 2: 5.643;5.643;403729;5059489;74;D:\g\temp\110C_1ml-min_10C-min_2.D;74;0.375;17;2;
True;Cpd 3: 6.689;6.689;550295;5929873;74;D:\g\temp\110C_1ml-min_10C-min_2.D;74;0.322;19;3;
True;Cpd 4: 7.321;7.321;311839;3078213;74;D:\g\temp\110C_1ml-min_10C-min_2.D;74;0.264;21;4;
True;Cpd 5: 7.998;7.998;723774;6638026;74;D:\g\temp\110C_1ml-min_10C-min_2.D;74;0.223;23;5;
True;Cpd 6: 8.698;8.698;392925;3405799;74;D:\g\temp\110C_1ml-min_10C-min_2.D;74;0.206;25;6;
True;Cpd 7: 9.406;9.406;855450;7177180;74;D:\g\temp\110C_1ml-min_10C-min_2.D;74;0.181;28;7;
True;Cpd 8: 9.921;9.921;139844;3547389;55;D:\g\temp\110C_1ml-min_10C-min_2.D;55;0.165;72;8;
True;Cpd 9: 10.104;10.104;439773;3636358;74;D:\g\temp\110C_1ml-min_10C-min_2.D;74;0.181;30;9;
True;Cpd 10: 10.619;10.619;151705;3585858;55;D:\g\temp\110C_1ml-min_10C-min_2.D;55;0.161;75;10;
True;Cpd 11: 10.793;10.793;1324092;11803166;74;D:\g\temp\110C_1ml-min_10C-min_2.D;74;0.177;36;11;
True;Cpd 12: 11.208;11.208;120742;3752847;55;D:\g\temp\110C_1ml-min_10C-min_2.D;55;0.169;84;12;
True;Cpd 13: 11.456;11.456;446677;3987955;74;D:\g\temp\110C_1ml-min_10C-min_2.D;74;0.177;34;13;
True;Cpd 14: 11.866;11.866;141226;4019461;55;D:\g\temp\110C_1ml-min_10C-min_2.D;55;0.173;86;14;
True;Cpd 15: 12.106;12.106;929726;8884231;74;D:\g\temp\110C_1ml-min_10C-min_2.D;74;0.177;37;15;
True;Cpd 16: 12.331;12.331;127801;4162580;55;D:\g\temp\110C_1ml-min_10C-min_2.D;55;0.124;95;16;
True;Cpd 17: 12.451;12.451;261032;8806487;55;D:\g\temp\110C_1ml-min_10C-min_2.D;55;0.19;97;17;
True;Cpd 18: 12.698;12.698;168787;3637470;67;D:\g\temp\110C_1ml-min_10C-min_2.D;67;0.173;51;18;
True;Cpd 19: 12.727;12.727;904615;9388397;74;D:\g\temp\110C_1ml-min_10C-min_2.D;74;0.185;36;19;
True;Cpd 20: 12.969;12.969;147834;3724737;67;D:\g\temp\110C_1ml-min_10C-min_2.D;67;0.173;76;20;
True;Cpd 21: 13.328;13.328;950284;11138141;74;D:\g\temp\110C_1ml-min_10C-min_2.D;74;0.169;48;21;
True;Cpd 22: 13.563;13.563;163396;3142628;79;D:\g\temp\110C_1ml-min_10C-min_2.D;79;0.165;62;22;
True;Cpd 23: 13.651;13.651;146388;4686374;55;D:\g\temp\110C_1ml-min_10C-min_2.D;55;0.177;96;23;
True;Cpd 24: 13.902;13.902;452648;4892342;74;D:\g\temp\110C_1ml-min_10C-min_2.D;74;0.173;38;24;
True;Cpd 25: 14.145;14.145;152046;4020250;67;D:\g\temp\110C_1ml-min_10C-min_2.D;67;0.181;75;25;
True;Cpd 26: 14.477;14.477;862101;10951371;74;D:\g\temp\110C_1ml-min_10C-min_2.D;74;0.202;37;26;
True;Cpd 27: 14.504;14.504;125308;3697104;79;D:\g\temp\110C_1ml-min_10C-min_2.D;79;0.198;56;27;
True;Cpd 28: 14.724;14.724;154987;3147404;79;D:\g\temp\110C_1ml-min_10C-min_2.D;79;0.194;54;28;
True;Cpd 29: 14.782;14.782;139442;4035532;79;D:\g\temp\110C_1ml-min_10C-min_2.D;79;0.247;56;29;
True;Cpd 30: 14.797;14.797;162584;5091814;55;D:\g\temp\110C_1ml-min_10C-min_2.D;55;0.194;78;30;
True;Cpd 31: 15.043;15.043;350493;4946494;74;D:\g\temp\110C_1ml-min_10C-min_2.D;74;0.202;42;31;
True;Cpd 32: 15.308;15.308;127695;3977783;67;D:\g\temp\110C_1ml-min_10C-min_2.D;67;0.218;69;32;
True;Cpd 33: 15.411;15.411;113727;3174305;79;D:\g\temp\110C_1ml-min_10C-min_2.D;79;0.198;72;33;
True;Cpd 34: 15.640;15.64;622809;10206468;74;D:\g\temp\110C_1ml-min_10C-min_2.D;74;0.214;42;34;
True;Cpd 35: 15.988;15.988;109217;4934945;55;D:\g\temp\110C_1ml-min_10C-min_2.D;55;0.235;102;35;
True;Cpd 36: 16.478;16.478;48376;208853;149;D:\g\temp\110C_1ml-min_10C-min_2.D;149;0.235;8;36;
True;Cpd 37: 17.066;17.066;67421;2649627;79;D:\g\temp\110C_1ml-min_10C-min_2.D;79;0.284;75;37;

