#Compound List: 5149 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 6.532;6.532;35796;344331;71;D:\g\temp\60C_1ml-min_10C-min_3.D;71;0.425;7;1;
True;Cpd 2: 7.066;7.066;385346;3256635;74;D:\g\temp\60C_1ml-min_10C-min_3.D;74;0.284;12;2;
True;Cpd 3: 7.128;7.128;115301;1168301;91;D:\g\temp\60C_1ml-min_10C-min_3.D;91;0.206;16;3;
True;Cpd 4: 8.916;8.916;628772;4781160;74;D:\g\temp\60C_1ml-min_10C-min_3.D;74;0.231;16;4;
True;Cpd 5: 10.835;10.835;722114;5407021;74;D:\g\temp\60C_1ml-min_10C-min_3.D;74;0.21;20;5;
True;Cpd 6: 11.754;11.754;354976;2702824;74;D:\g\temp\60C_1ml-min_10C-min_3.D;74;0.21;22;6;
True;Cpd 7: 12.631;12.631;714861;5575110;74;D:\g\temp\60C_1ml-min_10C-min_3.D;74;0.202;23;7;
True;Cpd 8: 13.467;13.467;348668;2865491;74;D:\g\temp\60C_1ml-min_10C-min_3.D;74;0.202;25;8;
True;Cpd 9: 14.260;14.26;740751;6167187;74;D:\g\temp\60C_1ml-min_10C-min_3.D;74;0.19;28;9;
True;Cpd 10: 14.805;14.805;111345;2965343;55;D:\g\temp\60C_1ml-min_10C-min_3.D;55;0.19;74;10;
True;Cpd 11: 15.015;15.015;371685;3105463;74;D:\g\temp\60C_1ml-min_10C-min_3.D;74;0.165;30;11;
True;Cpd 12: 15.547;15.547;124249;3054822;55;D:\g\temp\60C_1ml-min_10C-min_3.D;55;0.177;76;12;
True;Cpd 13: 15.739;15.739;1123981;10036690;74;D:\g\temp\60C_1ml-min_10C-min_3.D;74;0.181;33;13;
True;Cpd 14: 16.161;16.161;99902;3173269;55;D:\g\temp\60C_1ml-min_10C-min_3.D;55;0.177;85;14;
True;Cpd 15: 16.423;16.423;364233;3433565;74;D:\g\temp\60C_1ml-min_10C-min_3.D;74;0.177;36;15;
True;Cpd 16: 16.836;16.836;111859;3401222;55;D:\g\temp\60C_1ml-min_10C-min_3.D;55;0.173;87;16;
True;Cpd 17: 17.085;17.085;778818;7653740;74;D:\g\temp\60C_1ml-min_10C-min_3.D;74;0.194;36;17;
True;Cpd 18: 17.311;17.311;106156;3514006;55;D:\g\temp\60C_1ml-min_10C-min_3.D;55;0.128;95;18;
True;Cpd 19: 17.432;17.432;212598;7601228;55;D:\g\temp\60C_1ml-min_10C-min_3.D;55;0.202;94;19;
True;Cpd 20: 17.682;17.682;128060;3056294;67;D:\g\temp\60C_1ml-min_10C-min_3.D;67;0.223;52;20;
True;Cpd 21: 17.712;17.712;744924;8222067;74;D:\g\temp\60C_1ml-min_10C-min_3.D;74;0.218;36;21;
True;Cpd 22: 17.955;17.955;120690;3078758;67;D:\g\temp\60C_1ml-min_10C-min_3.D;67;0.19;71;22;
True;Cpd 23: 18.319;18.319;798741;9861665;74;D:\g\temp\60C_1ml-min_10C-min_3.D;74;0.177;46;23;
True;Cpd 24: 18.554;18.554;126820;2576868;79;D:\g\temp\60C_1ml-min_10C-min_3.D;79;0.165;60;24;
True;Cpd 25: 18.643;18.643;118668;4045525;55;D:\g\temp\60C_1ml-min_10C-min_3.D;55;0.194;95;25;
True;Cpd 26: 18.895;18.895;366402;4220891;74;D:\g\temp\60C_1ml-min_10C-min_3.D;74;0.198;39;26;
True;Cpd 27: 19.139;19.139;120778;3349155;67;D:\g\temp\60C_1ml-min_10C-min_3.D;67;0.177;76;27;
True;Cpd 28: 19.470;19.47;716655;9484217;74;D:\g\temp\60C_1ml-min_10C-min_3.D;74;0.206;37;28;
True;Cpd 29: 19.499;19.499;96771;3030946;67;D:\g\temp\60C_1ml-min_10C-min_3.D;67;0.218;57;29;
True;Cpd 30: 19.720;19.72;113855;2431452;79;D:\g\temp\60C_1ml-min_10C-min_3.D;79;0.194;43;30;
True;Cpd 31: 19.776;19.776;107458;3354118;79;D:\g\temp\60C_1ml-min_10C-min_3.D;79;0.239;57;31;
True;Cpd 32: 19.791;19.791;133315;4400766;55;D:\g\temp\60C_1ml-min_10C-min_3.D;55;0.231;77;32;
True;Cpd 33: 20.037;20.037;282667;4180738;74;D:\g\temp\60C_1ml-min_10C-min_3.D;74;0.21;40;33;
True;Cpd 34: 20.304;20.304;100455;3277740;67;D:\g\temp\60C_1ml-min_10C-min_3.D;67;0.218;66;34;
True;Cpd 35: 20.409;20.409;80140;2413091;79;D:\g\temp\60C_1ml-min_10C-min_3.D;79;0.181;64;35;
True;Cpd 36: 20.633;20.633;518232;8596077;74;D:\g\temp\60C_1ml-min_10C-min_3.D;74;0.235;40;36;
True;Cpd 37: 20.983;20.983;87338;4112657;55;D:\g\temp\60C_1ml-min_10C-min_3.D;55;0.256;101;37;
True;Cpd 38: 21.473;21.473;38652;183875;149;D:\g\temp\60C_1ml-min_10C-min_3.D;149;0.247;8;38;
True;Cpd 39: 22.067;22.067;46493;1941774;79;D:\g\temp\60C_1ml-min_10C-min_3.D;79;0.289;74;39;

