#Compound List: 5149 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 6.759;6.759;69344;1154149;74;D:\g\temp\60C_1ml-min_2C-min_3.D;74;0.511;9;1;
True;Cpd 2: 7.461;7.461;31055;510587;91;D:\g\temp\60C_1ml-min_2C-min_3.D;91;0.379;10;2;
True;Cpd 3: 9.147;9.147;9933;182944;71;D:\g\temp\60C_1ml-min_2C-min_3.D;71;0.668;2;3;
True;Cpd 4: 10.742;10.742;38381;752566;91;D:\g\temp\60C_1ml-min_2C-min_3.D;91;0.655;8;4;
True;Cpd 5: 10.847;10.847;121749;2312383;74;D:\g\temp\60C_1ml-min_2C-min_3.D;74;0.589;12;5;
True;Cpd 6: 17.939;17.939;152320;3354112;74;D:\g\temp\60C_1ml-min_2C-min_3.D;74;0.622;15;6;
True;Cpd 7: 26.690;26.69;169501;4070130;74;D:\g\temp\60C_1ml-min_2C-min_3.D;74;0.651;19;7;
True;Cpd 8: 31.138;31.138;85360;1810845;74;D:\g\temp\60C_1ml-min_2C-min_3.D;74;0.606;17;8;
True;Cpd 9: 35.470;35.47;184134;4477249;74;D:\g\temp\60C_1ml-min_2C-min_3.D;74;0.598;20;9;
True;Cpd 10: 39.635;39.635;90033;2220732;74;D:\g\temp\60C_1ml-min_2C-min_3.D;74;0.519;20;10;
True;Cpd 11: 43.635;43.635;200228;4452799;74;D:\g\temp\60C_1ml-min_2C-min_3.D;74;0.573;16;11;
True;Cpd 12: 43.643;43.643;14755;688233;242;D:\g\temp\60C_1ml-min_2C-min_3.D;242;0.313;19;12;
True;Cpd 13: 46.049;46.049;28423;1793267;55;D:\g\temp\60C_1ml-min_2C-min_3.D;55;0.511;48;13;
True;Cpd 14: 47.436;47.436;96811;1203659;74;D:\g\temp\60C_1ml-min_2C-min_3.D;74;0.264;9;14;
True;Cpd 15: 47.451;47.451;96811;2437058;74;D:\g\temp\60C_1ml-min_2C-min_3.D;74;0.581;22;15;
True;Cpd 16: 47.449;47.449;68671;1134978;87;D:\g\temp\60C_1ml-min_2C-min_3.D;87;0.462;14;16;
True;Cpd 17: 49.788;49.788;30607;1876876;55;D:\g\temp\60C_1ml-min_2C-min_3.D;55;0.412;51;17;
True;Cpd 18: 51.109;51.109;315274;8416866;74;D:\g\temp\60C_1ml-min_2C-min_3.D;74;0.594;20;18;
True;Cpd 19: 51.120;51.12;35424;1706018;270;D:\g\temp\60C_1ml-min_2C-min_3.D;270;0.523;22;19;
True;Cpd 20: 52.901;52.901;25170;2095851;55;D:\g\temp\60C_1ml-min_2C-min_3.D;55;0.322;47;20;
True;Cpd 21: 54.591;54.591;97030;2071494;74;D:\g\temp\60C_1ml-min_2C-min_3.D;74;0.523;24;21;
True;Cpd 22: 56.331;56.331;28196;2024434;55;D:\g\temp\60C_1ml-min_2C-min_3.D;55;0.462;53;22;
True;Cpd 23: 57.946;57.946;215114;3815036;74;D:\g\temp\60C_1ml-min_2C-min_3.D;74;0.565;14;23;
True;Cpd 24: 58.903;58.903;25838;2367231;55;D:\g\temp\60C_1ml-min_2C-min_3.D;55;0.33;63;24;
True;Cpd 25: 59.346;59.346;56359;5560176;55;D:\g\temp\60C_1ml-min_2C-min_3.D;55;0.594;61;25;
True;Cpd 26: 60.734;60.734;28665;1962260;67;D:\g\temp\60C_1ml-min_2C-min_3.D;67;0.367;47;26;
True;Cpd 27: 61.145;61.145;206975;5863081;74;D:\g\temp\60C_1ml-min_2C-min_3.D;74;0.482;26;27;
True;Cpd 28: 61.761;61.761;29667;2137903;67;D:\g\temp\60C_1ml-min_2C-min_3.D;67;0.548;50;28;
True;Cpd 29: 63.424;63.424;22580;1751111;79;D:\g\temp\60C_1ml-min_2C-min_3.D;79;0.437;54;29;
True;Cpd 30: 64.210;64.21;38221;1493171;57;D:\g\temp\60C_1ml-min_2C-min_3.D;57;0.573;28;30;
True;Cpd 31: 64.217;64.217;217246;7164068;74;D:\g\temp\60C_1ml-min_2C-min_3.D;74;0.585;26;31;
True;Cpd 32: 64.238;64.238;19063;330454;97;D:\g\temp\60C_1ml-min_2C-min_3.D;97;0.021;10;32;
True;Cpd 33: 64.571;64.571;29800;1603496;79;D:\g\temp\60C_1ml-min_2C-min_3.D;79;0.486;35;33;
True;Cpd 34: 65.523;65.523;30535;2413524;55;D:\g\temp\60C_1ml-min_2C-min_3.D;55;0.482;53;34;
True;Cpd 35: 67.154;67.154;97839;2997918;74;D:\g\temp\60C_1ml-min_2C-min_3.D;74;0.561;25;35;
True;Cpd 36: 67.818;67.818;29273;1778368;67;D:\g\temp\60C_1ml-min_2C-min_3.D;67;0.396;38;36;
True;Cpd 37: 69.349;69.349;21823;1668448;79;D:\g\temp\60C_1ml-min_2C-min_3.D;79;0.379;41;37;
True;Cpd 38: 70.028;70.028;163815;3724454;87;D:\g\temp\60C_1ml-min_2C-min_3.D;87;0.565;21;38;
True;Cpd 39: 70.036;70.036;207113;5344518;74;D:\g\temp\60C_1ml-min_2C-min_3.D;74;0.577;25;39;
True;Cpd 40: 70.456;70.456;54960;3546064;79;D:\g\temp\60C_1ml-min_2C-min_3.D;79;0.507;46;40;
True;Cpd 41: 71.274;71.274;32420;1703965;55;D:\g\temp\60C_1ml-min_2C-min_3.D;55;0.556;37;41;
True;Cpd 42: 72.744;72.744;88529;3107211;74;D:\g\temp\60C_1ml-min_2C-min_3.D;74;0.684;27;42;
True;Cpd 43: 73.162;73.162;22039;1199408;79;D:\g\temp\60C_1ml-min_2C-min_3.D;79;0.643;27;43;
True;Cpd 44: 73.412;73.412;30256;2215750;67;D:\g\temp\60C_1ml-min_2C-min_3.D;67;0.445;38;44;
True;Cpd 45: 75.431;75.431;65541;2542906;75;D:\g\temp\60C_1ml-min_2C-min_3.D;75;0.635;32;45;
True;Cpd 46: 75.437;75.437;181581;5990752;74;D:\g\temp\60C_1ml-min_2C-min_3.D;74;0.614;17;46;
True;Cpd 47: 75.986;75.986;14833;168022;149;D:\g\temp\60C_1ml-min_2C-min_3.D;149;0.466;4;47;
True;Cpd 48: 76.616;76.616;25908;2235893;69;D:\g\temp\60C_1ml-min_2C-min_3.D;69;0.548;52;48;
True;Cpd 49: 79.699;79.699;15740;1182776;79;D:\g\temp\60C_1ml-min_2C-min_3.D;79;0.544;35;49;

