#Compound List: 5149 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 5.958;5.958;14234;278728;84;D:\g\temp\80C_1ml-min_5C-min_3.D;84;0.449;4;1;
True;Cpd 2: 6.141;6.141;26285;274046;71;D:\g\temp\80C_1ml-min_5C-min_3.D;71;0.371;4;2;
True;Cpd 3: 6.701;6.701;233809;3094278;74;D:\g\temp\80C_1ml-min_5C-min_3.D;74;0.445;12;3;
True;Cpd 4: 6.800;6.8;16767;229775;91;D:\g\temp\80C_1ml-min_5C-min_3.D;91;0.408;11;4;
True;Cpd 5: 9.095;9.095;353703;4573455;74;D:\g\temp\80C_1ml-min_5C-min_3.D;74;0.379;15;5;
True;Cpd 6: 12.234;12.234;457549;5616651;74;D:\g\temp\80C_1ml-min_5C-min_3.D;74;0.317;19;6;
True;Cpd 7: 13.904;13.904;239092;2915432;74;D:\g\temp\80C_1ml-min_5C-min_3.D;74;0.309;22;7;
True;Cpd 8: 15.566;15.566;497545;6462763;74;D:\g\temp\80C_1ml-min_5C-min_3.D;74;0.309;23;8;
True;Cpd 9: 17.188;17.188;252836;3231961;74;D:\g\temp\80C_1ml-min_5C-min_3.D;74;0.297;23;9;
True;Cpd 10: 18.758;18.758;531242;7276151;74;D:\g\temp\80C_1ml-min_5C-min_3.D;74;0.289;28;10;
True;Cpd 11: 19.791;19.791;79088;3256657;55;D:\g\temp\80C_1ml-min_5C-min_3.D;55;0.272;67;11;
True;Cpd 12: 20.265;20.265;263285;3732872;74;D:\g\temp\80C_1ml-min_5C-min_3.D;74;0.305;32;12;
True;Cpd 13: 21.274;21.274;88976;3403764;55;D:\g\temp\80C_1ml-min_5C-min_3.D;55;0.305;67;13;
True;Cpd 14: 21.716;21.716;830745;12554424;74;D:\g\temp\80C_1ml-min_5C-min_3.D;74;0.28;34;14;
True;Cpd 15: 22.506;22.506;72439;3711506;55;D:\g\temp\80C_1ml-min_5C-min_3.D;55;0.293;81;15;
True;Cpd 16: 23.096;23.096;279391;4221087;74;D:\g\temp\80C_1ml-min_5C-min_3.D;74;0.301;32;16;
True;Cpd 17: 23.870;23.87;83073;3851325;55;D:\g\temp\80C_1ml-min_5C-min_3.D;55;0.293;73;17;
True;Cpd 18: 24.435;24.435;598921;9840638;74;D:\g\temp\80C_1ml-min_5C-min_3.D;74;0.284;36;18;
True;Cpd 19: 24.858;24.858;76279;4114955;55;D:\g\temp\80C_1ml-min_5C-min_3.D;55;0.21;87;19;
True;Cpd 20: 25.075;25.075;162237;9185747;55;D:\g\temp\80C_1ml-min_5C-min_3.D;55;0.28;88;20;
True;Cpd 21: 25.598;25.598;96447;3952602;67;D:\g\temp\80C_1ml-min_5C-min_3.D;67;0.297;64;21;
True;Cpd 22: 25.703;25.703;587753;10185034;74;D:\g\temp\80C_1ml-min_5C-min_3.D;74;0.284;39;22;
True;Cpd 23: 26.088;26.088;88227;3701050;67;D:\g\temp\80C_1ml-min_5C-min_3.D;67;0.256;68;23;
True;Cpd 24: 26.798;26.798;71694;2956046;79;D:\g\temp\80C_1ml-min_5C-min_3.D;79;0.272;62;24;
True;Cpd 25: 26.931;26.931;633723;11198960;74;D:\g\temp\80C_1ml-min_5C-min_3.D;74;0.276;38;25;
True;Cpd 26: 27.259;27.259;93116;3035278;79;D:\g\temp\80C_1ml-min_5C-min_3.D;79;0.206;55;26;
True;Cpd 27: 27.526;27.526;94624;4781930;55;D:\g\temp\80C_1ml-min_5C-min_3.D;55;0.313;87;27;
True;Cpd 28: 28.079;28.079;19949;328299;101;D:\g\temp\80C_1ml-min_5C-min_3.D;101;0.021;25;28;
True;Cpd 29: 28.094;28.094;303901;5716816;74;D:\g\temp\80C_1ml-min_5C-min_3.D;74;0.301;38;29;
True;Cpd 30: 28.487;28.487;96912;4317091;67;D:\g\temp\80C_1ml-min_5C-min_3.D;67;0.309;70;30;
True;Cpd 31: 29.156;29.156;77230;3424608;79;D:\g\temp\80C_1ml-min_5C-min_3.D;79;0.276;46;31;
True;Cpd 32: 29.242;29.242;606587;12544187;74;D:\g\temp\80C_1ml-min_5C-min_3.D;74;0.313;38;32;
