#Compound List: 5149 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 6.412;6.412;225718;3675908;74;D:\g\temp\90C_1ml-min_3C-min_3.D;74;0.556;12;1;
True;Cpd 2: 6.510;6.51;17384;288757;91;D:\g\temp\90C_1ml-min_3C-min_3.D;91;0.47;9;2;
True;Cpd 3: 8.927;8.927;304884;5288988;74;D:\g\temp\90C_1ml-min_3C-min_3.D;74;0.515;16;3;
True;Cpd 4: 12.904;12.904;366272;6134905;74;D:\g\temp\90C_1ml-min_3C-min_3.D;74;0.458;17;4;
True;Cpd 5: 15.283;15.283;185372;3343155;74;D:\g\temp\90C_1ml-min_3C-min_3.D;74;0.441;24;5;
True;Cpd 6: 17.779;17.779;386576;6929850;74;D:\g\temp\90C_1ml-min_3C-min_3.D;74;0.474;20;6;
True;Cpd 7: 20.297;20.297;26134;377050;75;D:\g\temp\90C_1ml-min_3C-min_3.D;75;0.214;16;7;
True;Cpd 8: 20.309;20.309;190119;3639591;74;D:\g\temp\90C_1ml-min_3C-min_3.D;74;0.416;26;8;
True;Cpd 9: 22.823;22.823;402544;7861281;74;D:\g\temp\90C_1ml-min_3C-min_3.D;74;0.458;23;9;
True;Cpd 10: 22.826;22.826;269967;2798976;87;D:\g\temp\90C_1ml-min_3C-min_3.D;87;0.383;13;10;
True;Cpd 11: 24.437;24.437;58372;2909649;55;D:\g\temp\90C_1ml-min_3C-min_3.D;55;0.289;55;11;
True;Cpd 12: 25.274;25.274;197920;3700428;74;D:\g\temp\90C_1ml-min_3C-min_3.D;74;0.408;22;12;
True;Cpd 13: 26.869;26.869;40913;2697969;74;D:\g\temp\90C_1ml-min_3C-min_3.D;74;0.313;59;13;
True;Cpd 14: 27.664;27.664;617333;13462783;74;D:\g\temp\90C_1ml-min_3C-min_3.D;74;0.416;28;14;
True;Cpd 15: 28.900;28.9;52082;3607833;55;D:\g\temp\90C_1ml-min_3C-min_3.D;55;0.379;62;15;
True;Cpd 16: 29.945;29.945;196195;3852268;74;D:\g\temp\90C_1ml-min_3C-min_3.D;74;0.408;24;16;
True;Cpd 17: 31.161;31.161;57047;3264325;55;D:\g\temp\90C_1ml-min_3C-min_3.D;55;0.342;66;17;
True;Cpd 18: 32.167;32.167;414428;9649106;74;D:\g\temp\90C_1ml-min_3C-min_3.D;74;0.429;31;18;
True;Cpd 19: 32.832;32.832;54221;3431669;55;D:\g\temp\90C_1ml-min_3C-min_3.D;55;0.305;53;19;
True;Cpd 20: 33.160;33.16;115603;8558086;55;D:\g\temp\90C_1ml-min_3C-min_3.D;55;0.416;68;20;
True;Cpd 21: 34.053;34.053;64787;2930741;67;D:\g\temp\90C_1ml-min_3C-min_3.D;67;0.346;53;21;
True;Cpd 22: 34.281;34.281;395275;9796599;74;D:\g\temp\90C_1ml-min_3C-min_3.D;74;0.42;35;22;
True;Cpd 23: 34.799;34.799;60752;3079295;67;D:\g\temp\90C_1ml-min_3C-min_3.D;67;0.334;49;23;
