#Compound List: 7225 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 5.012;5.012;6762;145313;129;D:\g\temp\150C_1ml-min_1C-min_3.D;129;0.206;13;1;
True;Cpd 2: 5.739;5.739;317376;7100037;74;D:\g\temp\150C_1ml-min_1C-min_3.D;74;0.503;17;2;
True;Cpd 3: 6.371;6.371;150346;3497837;74;D:\g\temp\150C_1ml-min_1C-min_3.D;74;0.47;20;3;
True;Cpd 4: 7.222;7.222;292893;7099413;74;D:\g\temp\150C_1ml-min_1C-min_3.D;74;0.692;17;4;
True;Cpd 5: 8.362;8.362;138276;2899185;74;D:\g\temp\150C_1ml-min_1C-min_3.D;74;0.449;20;5;
True;Cpd 6: 8.388;8.388;88165;1283368;87;D:\g\temp\150C_1ml-min_1C-min_3.D;87;0.247;11;6;
True;Cpd 7: 9.846;9.846;269478;7426753;74;D:\g\temp\150C_1ml-min_1C-min_3.D;74;0.738;17;7;
True;Cpd 8: 11.174;11.174;41374;2971629;55;D:\g\temp\150C_1ml-min_1C-min_3.D;55;0.515;45;8;
True;Cpd 9: 11.181;11.181;41374;1591264;55;D:\g\temp\150C_1ml-min_1C-min_3.D;55;0.515;31;9;
True;Cpd 10: 11.751;11.751;124986;3662368;74;D:\g\temp\150C_1ml-min_1C-min_3.D;74;0.565;21;10;
True;Cpd 11: 13.388;13.388;25956;2251120;74;D:\g\temp\150C_1ml-min_1C-min_3.D;74;0.437;41;11;
True;Cpd 12: 14.118;14.118;259153;7657340;87;D:\g\temp\150C_1ml-min_1C-min_3.D;87;0.705;21;12;
True;Cpd 13: 15.698;15.698;31539;3092645;55;D:\g\temp\150C_1ml-min_1C-min_3.D;55;0.478;53;13;
True;Cpd 14: 16.967;16.967;110632;3784394;74;D:\g\temp\150C_1ml-min_1C-min_3.D;74;0.734;20;14;
True;Cpd 15: 18.804;18.804;23249;1431619;69;D:\g\temp\150C_1ml-min_1C-min_3.D;69;0.375;36;15;
True;Cpd 16: 18.804;18.804;33481;2971256;55;D:\g\temp\150C_1ml-min_1C-min_3.D;55;0.647;46;16;
True;Cpd 17: 18.820;18.82;22131;1242552;74;D:\g\temp\150C_1ml-min_1C-min_3.D;74;0.425;28;17;
True;Cpd 18: 20.311;20.311;222061;7704268;74;D:\g\temp\150C_1ml-min_1C-min_3.D;74;0.73;19;18;
True;Cpd 19: 20.317;20.317;222061;6006073;74;D:\g\temp\150C_1ml-min_1C-min_3.D;74;0.627;14;19;
True;Cpd 20: 21.463;21.463;19323;2372738;74;D:\g\temp\150C_1ml-min_1C-min_3.D;74;0.462;44;20;
True;Cpd 21: 22.041;22.041;60729;6536177;55;D:\g\temp\150C_1ml-min_1C-min_3.D;55;0.692;49;21;
True;Cpd 22: 23.692;23.692;32856;2092982;67;D:\g\temp\150C_1ml-min_1C-min_3.D;67;0.688;33;22;
True;Cpd 23: 24.079;24.079;199644;7716455;74;D:\g\temp\150C_1ml-min_1C-min_3.D;74;0.779;23;23;
True;Cpd 24: 24.090;24.09;31280;1076166;312;D:\g\temp\150C_1ml-min_1C-min_3.D;312;0.449;21;24;
True;Cpd 25: 25.057;25.057;30504;2940654;67;D:\g\temp\150C_1ml-min_1C-min_3.D;67;0.614;48;25;
True;Cpd 26: 27.290;27.29;24507;2327182;79;D:\g\temp\150C_1ml-min_1C-min_3.D;79;0.503;41;26;
True;Cpd 27: 28.215;28.215;140142;4998605;87;D:\g\temp\150C_1ml-min_1C-min_3.D;87;0.841;18;27;
True;Cpd 28: 28.878;28.878;30888;1906135;79;D:\g\temp\150C_1ml-min_1C-min_3.D;79;0.441;29;28;
True;Cpd 29: 30.183;30.183;30633;2970000;55;D:\g\temp\150C_1ml-min_1C-min_3.D;55;0.684;46;29;
True;Cpd 30: 32.633;32.633;65712;2002062;87;D:\g\temp\150C_1ml-min_1C-min_3.D;87;0.552;14;30;
True;Cpd 31: 33.636;33.636;28278;3108647;67;D:\g\temp\150C_1ml-min_1C-min_3.D;67;0.866;37;31;
True;Cpd 32: 36.063;36.063;22181;2089311;79;D:\g\temp\150C_1ml-min_1C-min_3.D;79;0.548;35;32;
True;Cpd 33: 36.059;36.059;22181;1815550;79;D:\g\temp\150C_1ml-min_1C-min_3.D;79;0.544;31;33;
True;Cpd 34: 37.254;37.254;26446;1566340;69;D:\g\temp\150C_1ml-min_1C-min_3.D;69;0.651;23;34;
True;Cpd 35: 37.249;37.249;170499;7737944;74;D:\g\temp\150C_1ml-min_1C-min_3.D;74;0.915;20;35;
True;Cpd 36: 37.249;37.249;42266;1892993;143;D:\g\temp\150C_1ml-min_1C-min_3.D;143;0.577;24;36;
True;Cpd 37: 37.851;37.851;50927;3555020;79;D:\g\temp\150C_1ml-min_1C-min_3.D;79;0.82;24;37;
True;Cpd 38: 37.851;37.851;50927;3329689;79;D:\g\temp\150C_1ml-min_1C-min_3.D;79;0.882;26;38;
True;Cpd 39: 39.298;39.298;28131;2884354;55;D:\g\temp\150C_1ml-min_1C-min_3.D;55;0.866;44;39;
True;Cpd 40: 39.302;39.302;28131;1787014;55;D:\g\temp\150C_1ml-min_1C-min_3.D;55;0.791;28;40;
True;Cpd 41: 41.916;41.916;59716;1875598;87;D:\g\temp\150C_1ml-min_1C-min_3.D;87;0.532;19;41;
True;Cpd 42: 42.287;42.287;10840;715058;67;D:\g\temp\150C_1ml-min_1C-min_3.D;67;0.375;17;42;
