#Compound List: 5149 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 5.921;5.921;218547;2834603;74;D:\g\temp\90C_1ml-min_6C-min_3.D;74;0.462;14;1;
True;Cpd 2: 6.022;6.022;17545;242633;91;D:\g\temp\90C_1ml-min_6C-min_3.D;91;0.42;9;2;
True;Cpd 3: 7.578;7.578;372303;4649651;74;D:\g\temp\90C_1ml-min_6C-min_3.D;74;0.404;14;3;
True;Cpd 4: 9.902;9.902;506462;5918855;74;D:\g\temp\90C_1ml-min_6C-min_3.D;74;0.322;20;4;
True;Cpd 5: 11.199;11.199;271161;3137565;74;D:\g\temp\90C_1ml-min_6C-min_3.D;74;0.276;23;5;
True;Cpd 6: 12.514;12.514;588375;6679670;74;D:\g\temp\90C_1ml-min_6C-min_3.D;74;0.293;23;6;
True;Cpd 7: 13.821;13.821;300966;3437114;74;D:\g\temp\90C_1ml-min_6C-min_3.D;74;0.251;23;7;
True;Cpd 8: 15.101;15.101;627662;7557610;74;D:\g\temp\90C_1ml-min_6C-min_3.D;74;0.268;28;8;
True;Cpd 9: 15.965;15.965;97355;3543933;55;D:\g\temp\90C_1ml-min_6C-min_3.D;55;0.243;71;9;
True;Cpd 10: 16.337;16.337;316189;3864109;74;D:\g\temp\90C_1ml-min_6C-min_3.D;74;0.247;29;10;
True;Cpd 11: 17.185;17.185;105499;3666742;55;D:\g\temp\90C_1ml-min_6C-min_3.D;55;0.268;72;11;
True;Cpd 12: 17.535;17.535;991761;12926552;74;D:\g\temp\90C_1ml-min_6C-min_3.D;74;0.251;34;12;
True;Cpd 13: 18.204;18.204;84739;3827763;55;D:\g\temp\90C_1ml-min_6C-min_3.D;55;0.268;74;13;
True;Cpd 14: 18.675;18.675;326799;4351805;74;D:\g\temp\90C_1ml-min_6C-min_3.D;74;0.243;33;14;
True;Cpd 15: 19.332;19.332;98837;4190752;55;D:\g\temp\90C_1ml-min_6C-min_3.D;55;0.264;81;15;
True;Cpd 16: 19.784;19.784;700270;9996846;74;D:\g\temp\90C_1ml-min_6C-min_3.D;74;0.247;37;16;
True;Cpd 17: 20.144;20.144;90577;4492051;55;D:\g\temp\90C_1ml-min_6C-min_3.D;55;0.185;94;17;
True;Cpd 18: 20.330;20.33;193601;9674923;55;D:\g\temp\90C_1ml-min_6C-min_3.D;55;0.26;93;18;
True;Cpd 19: 20.759;20.759;111384;4241358;67;D:\g\temp\90C_1ml-min_6C-min_3.D;67;0.268;54;19;
True;Cpd 20: 20.836;20.836;675938;10173911;74;D:\g\temp\90C_1ml-min_6C-min_3.D;74;0.26;36;20;
True;Cpd 21: 21.182;21.182;104447;3935502;67;D:\g\temp\90C_1ml-min_6C-min_3.D;67;0.247;73;21;
True;Cpd 22: 21.780;21.78;84894;3177542;79;D:\g\temp\90C_1ml-min_6C-min_3.D;79;0.239;55;22;
True;Cpd 23: 21.856;21.856;715199;11267744;74;D:\g\temp\90C_1ml-min_6C-min_3.D;74;0.251;37;23;
True;Cpd 24: 22.163;22.163;112060;3284617;79;D:\g\temp\90C_1ml-min_6C-min_3.D;79;0.218;61;24;
True;Cpd 25: 22.364;22.364;108347;5135396;55;D:\g\temp\90C_1ml-min_6C-min_3.D;55;0.268;94;25;
True;Cpd 26: 22.824;22.824;349946;5674199;74;D:\g\temp\90C_1ml-min_6C-min_3.D;74;0.272;39;26;
True;Cpd 27: 23.173;23.173;114086;4359556;67;D:\g\temp\90C_1ml-min_6C-min_3.D;67;0.26;71;27;
True;Cpd 28: 23.738;23.738;94953;3567049;79;D:\g\temp\90C_1ml-min_6C-min_3.D;79;0.28;44;28;
True;Cpd 29: 23.777;23.777;698768;12616493;74;D:\g\temp\90C_1ml-min_6C-min_3.D;74;0.289;37;29;
True;Cpd 30: 24.090;24.09;120049;3620298;79;D:\g\temp\90C_1ml-min_6C-min_3.D;79;0.276;41;30;
True;Cpd 31: 24.151;24.151;108549;3881771;79;D:\g\temp\90C_1ml-min_6C-min_3.D;79;0.313;55;31;
True;Cpd 32: 24.256;24.256;117077;5452795;55;D:\g\temp\90C_1ml-min_6C-min_3.D;55;0.289;86;32;
True;Cpd 33: 24.669;24.669;319805;5946094;74;D:\g\temp\90C_1ml-min_6C-min_3.D;74;0.264;43;33;
True;Cpd 34: 25.017;25.017;110829;4749334;81;D:\g\temp\90C_1ml-min_6C-min_3.D;81;0.297;59;34;
True;Cpd 35: 25.091;25.091;96205;3265743;79;D:\g\temp\90C_1ml-min_6C-min_3.D;79;0.301;55;35;
True;Cpd 36: 25.561;25.561;607896;12229087;74;D:\g\temp\90C_1ml-min_6C-min_3.D;74;0.276;42;36;
True;Cpd 37: 26.018;26.018;110601;5830035;55;D:\g\temp\90C_1ml-min_6C-min_3.D;55;0.276;101;37;
True;Cpd 38: 26.378;26.378;47263;240037;149;D:\g\temp\90C_1ml-min_6C-min_3.D;149;0.264;9;38;
True;Cpd 39: 27.288;27.288;67314;2832172;79;D:\g\temp\90C_1ml-min_6C-min_3.D;79;0.309;71;39;

