#Compound List: 7225 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 4.965;4.965;100635;1820506;74;D:\g\temp\150C_1ml-min_10C-min_1.D;74;0.267;24;1;
True;Cpd 2: 5.226;5.226;46562;965545;74;D:\g\temp\150C_1ml-min_10C-min_1.D;74;0.195;30;2;
True;Cpd 3: 5.543;5.543;136765;2767591;74;D:\g\temp\150C_1ml-min_10C-min_1.D;74;0.311;31;3;
True;Cpd 4: 5.914;5.914;74442;1467909;74;D:\g\temp\150C_1ml-min_10C-min_1.D;74;0.351;31;4;
True;Cpd 5: 6.338;6.338;170071;3323699;74;D:\g\temp\150C_1ml-min_10C-min_1.D;74;0.311;40;5;
True;Cpd 6: 6.705;6.705;35116;1327952;55;D:\g\temp\150C_1ml-min_10C-min_1.D;55;0.227;60;6;
True;Cpd 7: 6.804;6.804;91163;1561289;74;D:\g\temp\150C_1ml-min_10C-min_1.D;74;0.195;28;7;
True;Cpd 8: 7.204;7.204;42362;1378429;55;D:\g\temp\150C_1ml-min_10C-min_1.D;55;0.204;61;8;
True;Cpd 9: 7.308;7.308;315767;5405200;74;D:\g\temp\150C_1ml-min_10C-min_1.D;74;0.253;41;9;
True;Cpd 10: 7.658;7.658;37013;1612962;55;D:\g\temp\150C_1ml-min_10C-min_1.D;55;0.178;79;10;
True;Cpd 11: 7.836;7.836;110491;1727878;74;D:\g\temp\150C_1ml-min_10C-min_1.D;74;0.218;41;11;
True;Cpd 12: 8.200;8.2;46646;1733857;55;D:\g\temp\150C_1ml-min_10C-min_1.D;55;0.142;87;12;
True;Cpd 13: 8.376;8.376;261675;3803082;74;D:\g\temp\150C_1ml-min_10C-min_1.D;74;0.204;43;13;
True;Cpd 14: 8.584;8.584;47260;1774914;55;D:\g\temp\150C_1ml-min_10C-min_1.D;55;0.124;90;14;
True;Cpd 15: 8.698;8.698;96024;3752268;55;D:\g\temp\150C_1ml-min_10C-min_1.D;55;0.169;102;15;
True;Cpd 16: 8.913;8.913;58708;1651709;67;D:\g\temp\150C_1ml-min_10C-min_1.D;67;0.147;81;16;
True;Cpd 17: 9.171;9.171;53673;1599223;67;D:\g\temp\150C_1ml-min_10C-min_1.D;67;0.164;81;17;
True;Cpd 18: 9.470;9.47;299801;4325406;74;D:\g\temp\150C_1ml-min_10C-min_1.D;74;0.187;44;18;
True;Cpd 19: 9.514;9.514;52666;1338365;79;D:\g\temp\150C_1ml-min_10C-min_1.D;79;0.2;56;19;
True;Cpd 20: 9.722;9.722;64220;1399639;79;D:\g\temp\150C_1ml-min_10C-min_1.D;79;0.178;61;20;
True;Cpd 21: 9.785;9.785;58381;1850527;55;D:\g\temp\150C_1ml-min_10C-min_1.D;55;0.182;89;21;
True;Cpd 22: 10.010;10.01;145850;1948650;74;D:\g\temp\150C_1ml-min_10C-min_1.D;74;0.164;46;22;
True;Cpd 23: 10.258;10.258;58640;1624925;67;D:\g\temp\150C_1ml-min_10C-min_1.D;67;0.178;81;23;
True;Cpd 24: 10.561;10.561;277342;4280096;74;D:\g\temp\150C_1ml-min_10C-min_1.D;74;0.16;47;24;
True;Cpd 25: 10.610;10.61;49250;1444130;79;D:\g\temp\150C_1ml-min_10C-min_1.D;79;0.173;60;25;
True;Cpd 26: 10.821;10.821;61025;1241813;79;D:\g\temp\150C_1ml-min_10C-min_1.D;79;0.173;45;26;
True;Cpd 27: 10.883;10.883;73005;3589368;55;D:\g\temp\150C_1ml-min_10C-min_1.D;55;0.129;141;27;
True;Cpd 28: 11.113;11.113;117569;1984038;74;D:\g\temp\150C_1ml-min_10C-min_1.D;74;0.187;54;28;
True;Cpd 29: 11.383;11.383;49777;1594422;67;D:\g\temp\150C_1ml-min_10C-min_1.D;67;0.187;80;29;
True;Cpd 30: 11.501;11.501;43824;1120362;79;D:\g\temp\150C_1ml-min_10C-min_1.D;79;0.062;65;30;
True;Cpd 31: 11.704;11.704;206708;4057136;74;D:\g\temp\150C_1ml-min_10C-min_1.D;74;0.218;53;31;
True;Cpd 32: 12.053;12.053;44901;1910689;55;D:\g\temp\150C_1ml-min_10C-min_1.D;55;0.227;113;32;
True;Cpd 33: 13.135;13.135;31013;1079349;79;D:\g\temp\150C_1ml-min_10C-min_1.D;79;0.191;75;33;

