#Compound List: 7225 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 5.411;5.411;391833;6291579;74;D:\g\temp\140C_1ml-min_8C-min_2.D;74;0.371;17;1;
True;Cpd 2: 5.810;5.81;206622;3382034;74;D:\g\temp\140C_1ml-min_8C-min_2.D;74;0.322;23;2;
True;Cpd 3: 6.284;6.284;459260;6704655;74;D:\g\temp\140C_1ml-min_8C-min_2.D;74;0.429;18;3;
True;Cpd 4: 6.835;6.835;252760;3617856;74;D:\g\temp\140C_1ml-min_8C-min_2.D;74;0.284;23;4;
True;Cpd 5: 7.448;7.448;578230;7940615;74;D:\g\temp\140C_1ml-min_8C-min_2.D;74;0.309;27;5;
True;Cpd 6: 7.952;7.952;99194;3712801;55;D:\g\temp\140C_1ml-min_8C-min_2.D;55;0.239;65;6;
True;Cpd 7: 8.111;8.111;310246;4006139;74;D:\g\temp\140C_1ml-min_8C-min_2.D;74;0.26;29;7;
True;Cpd 8: 8.646;8.646;115300;3845417;55;D:\g\temp\140C_1ml-min_8C-min_2.D;55;0.173;74;8;
True;Cpd 9: 8.809;8.809;1040501;12604133;74;D:\g\temp\140C_1ml-min_8C-min_2.D;74;0.239;33;9;
True;Cpd 10: 9.265;9.265;99084;4013889;55;D:\g\temp\140C_1ml-min_8C-min_2.D;55;0.235;80;10;
True;Cpd 11: 9.524;9.524;365582;4203139;74;D:\g\temp\140C_1ml-min_8C-min_2.D;74;0.239;33;11;
True;Cpd 12: 9.988;9.988;118022;4182888;55;D:\g\temp\140C_1ml-min_8C-min_2.D;55;0.21;84;12;
True;Cpd 13: 10.248;10.248;776809;9191732;74;D:\g\temp\140C_1ml-min_8C-min_2.D;74;0.21;37;13;
True;Cpd 14: 10.513;10.513;108317;4325159;55;D:\g\temp\140C_1ml-min_8C-min_2.D;55;0.148;96;14;
True;Cpd 15: 10.653;10.653;227787;9148836;55;D:\g\temp\140C_1ml-min_8C-min_2.D;55;0.21;95;15;
True;Cpd 16: 10.943;10.943;153346;3754155;67;D:\g\temp\140C_1ml-min_8C-min_2.D;67;0.235;50;16;
True;Cpd 17: 10.968;10.968;758454;9523598;74;D:\g\temp\140C_1ml-min_8C-min_2.D;74;0.21;36;17;
True;Cpd 18: 11.264;11.264;130980;3886773;67;D:\g\temp\140C_1ml-min_8C-min_2.D;67;0.194;73;18;
True;Cpd 19: 11.680;11.68;806069;10259201;74;D:\g\temp\140C_1ml-min_8C-min_2.D;74;0.21;37;19;
True;Cpd 20: 11.696;11.696;117544;3479269;79;D:\g\temp\140C_1ml-min_8C-min_2.D;79;0.231;57;20;
True;Cpd 21: 11.967;11.967;146291;3294553;79;D:\g\temp\140C_1ml-min_8C-min_2.D;79;0.124;58;21;
True;Cpd 22: 12.071;12.071;128244;4660813;55;D:\g\temp\140C_1ml-min_8C-min_2.D;55;0.202;97;22;
True;Cpd 23: 12.376;12.376;374407;4796343;74;D:\g\temp\140C_1ml-min_8C-min_2.D;74;0.231;38;23;
True;Cpd 24: 12.666;12.666;134657;4084359;67;D:\g\temp\140C_1ml-min_8C-min_2.D;67;0.206;72;24;
True;Cpd 25: 13.064;13.064;732206;10561714;74;D:\g\temp\140C_1ml-min_8C-min_2.D;74;0.21;36;25;
True;Cpd 26: 13.089;13.089;116007;3751267;79;D:\g\temp\140C_1ml-min_8C-min_2.D;79;0.243;52;26;
True;Cpd 27: 13.347;13.347;149181;3289510;79;D:\g\temp\140C_1ml-min_8C-min_2.D;79;0.202;54;27;
True;Cpd 28: 13.409;13.409;124593;2930387;79;D:\g\temp\140C_1ml-min_8C-min_2.D;79;0.268;40;28;
True;Cpd 29: 13.436;13.436;139751;4943298;55;D:\g\temp\140C_1ml-min_8C-min_2.D;55;0.239;74;29;
True;Cpd 30: 13.721;13.721;323776;4751697;74;D:\g\temp\140C_1ml-min_8C-min_2.D;74;0.21;40;30;
True;Cpd 31: 14.009;14.009;126592;3993435;67;D:\g\temp\140C_1ml-min_8C-min_2.D;67;0.124;70;31;
True;Cpd 32: 14.110;14.11;110169;3376005;79;D:\g\temp\140C_1ml-min_8C-min_2.D;79;0.21;72;32;
True;Cpd 33: 14.394;14.394;582441;9745552;74;D:\g\temp\140C_1ml-min_8C-min_2.D;74;0.218;41;33;
True;Cpd 34: 14.776;14.776;102417;4665249;55;D:\g\temp\140C_1ml-min_8C-min_2.D;55;0.26;101;34;
True;Cpd 35: 15.236;15.236;50365;229912;149;D:\g\temp\140C_1ml-min_8C-min_2.D;149;0.223;9;35;
True;Cpd 36: 15.920;15.92;72180;2637061;79;D:\g\temp\140C_1ml-min_8C-min_2.D;79;0.272;67;36;

