#Compound List: 5149 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 7.035;7.035;46638;814123;106;D:\g\temp\90C_1ml-min_1C-min_1.D;106;0.029;12;1;
True;Cpd 2: 10.793;10.793;18785;394048;74;D:\g\temp\90C_1ml-min_1C-min_1.D;74;0.4;12;2;
True;Cpd 3: 18.403;18.403;64034;1909325;74;D:\g\temp\90C_1ml-min_1C-min_1.D;74;0.569;23;3;
True;Cpd 4: 23.745;23.745;34026;897429;74;D:\g\temp\90C_1ml-min_1C-min_1.D;74;0.441;13;4;
True;Cpd 5: 23.746;23.746;7254;302604;55;D:\g\temp\90C_1ml-min_1C-min_1.D;55;0.445;12;5;
True;Cpd 6: 29.911;29.911;73678;2462777;74;D:\g\temp\90C_1ml-min_1C-min_1.D;74;0.561;18;6;
True;Cpd 7: 36.602;36.602;24709;660292;87;D:\g\temp\90C_1ml-min_1C-min_1.D;87;0.478;18;7;
True;Cpd 8: 43.543;43.543;75678;1424299;74;D:\g\temp\90C_1ml-min_1C-min_1.D;74;0.544;12;8;
True;Cpd 9: 43.553;43.553;51727;1860753;87;D:\g\temp\90C_1ml-min_1C-min_1.D;87;0.379;24;9;
True;Cpd 10: 47.752;47.752;7729;827218;74;D:\g\temp\90C_1ml-min_1C-min_1.D;74;0.276;27;10;
True;Cpd 11: 50.546;50.546;25996;725260;87;D:\g\temp\90C_1ml-min_1C-min_1.D;87;0.445;15;11;
True;Cpd 12: 54.751;54.751;13967;726666;55;D:\g\temp\90C_1ml-min_1C-min_1.D;55;0.416;22;12;
True;Cpd 13: 57.500;57.5;80697;2479502;87;D:\g\temp\90C_1ml-min_1C-min_1.D;87;0.639;21;13;
True;Cpd 14: 60.654;60.654;1754;48677;57;D:\g\temp\90C_1ml-min_1C-min_1.D;57;0.185;6;14;
True;Cpd 15: 60.684;60.684;11323;981084;55;D:\g\temp\90C_1ml-min_1C-min_1.D;55;0.433;31;15;
True;Cpd 16: 64.215;64.215;35615;1178442;74;D:\g\temp\90C_1ml-min_1C-min_1.D;74;0.425;17;16;
True;Cpd 17: 67.366;67.366;13200;734602;55;D:\g\temp\90C_1ml-min_1C-min_1.D;55;0.404;21;17;
True;Cpd 18: 67.368;67.368;8501;446248;69;D:\g\temp\90C_1ml-min_1C-min_1.D;69;0.425;17;18;
True;Cpd 19: 70.819;70.819;16283;759652;75;D:\g\temp\90C_1ml-min_1C-min_1.D;75;0.581;14;19;
True;Cpd 20: 70.838;70.838;74034;3006683;74;D:\g\temp\90C_1ml-min_1C-min_1.D;74;0.824;23;20;
True;Cpd 21: 72.527;72.527;11614;867458;55;D:\g\temp\90C_1ml-min_1C-min_1.D;55;0.416;26;21;
True;Cpd 22: 73.332;73.332;24516;2252315;55;D:\g\temp\90C_1ml-min_1C-min_1.D;55;0.565;44;22;
True;Cpd 23: 76.089;76.089;11953;934002;81;D:\g\temp\90C_1ml-min_1C-min_1.D;81;0.42;29;23;
True;Cpd 24: 77.888;77.888;12580;970465;67;D:\g\temp\90C_1ml-min_1C-min_1.D;67;0.598;28;24;
True;Cpd 25: 80.998;80.998;11589;701281;79;D:\g\temp\90C_1ml-min_1C-min_1.D;79;0.4;22;25;
True;Cpd 26: 83.307;83.307;78223;3472019;74;D:\g\temp\90C_1ml-min_1C-min_1.D;74;0.837;26;26;
True;Cpd 27: 83.315;83.315;14978;979884;79;D:\g\temp\90C_1ml-min_1C-min_1.D;79;0.577;24;27;
True;Cpd 28: 85.558;85.558;14686;1004649;55;D:\g\temp\90C_1ml-min_1C-min_1.D;55;0.503;22;28;
True;Cpd 29: 89.140;89.14;35004;1503063;74;D:\g\temp\90C_1ml-min_1C-min_1.D;74;0.697;19;29;
True;Cpd 30: 89.936;89.936;12164;810416;81;D:\g\temp\90C_1ml-min_1C-min_1.D;81;0.589;21;30;
