#Compound List: 7225 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 6.754;6.754;416167;5508295;74;D:\g\temp\100C_1ml-min_6C-min_3.D;74;0.42;14;1;
True;Cpd 2: 8.689;8.689;552595;6846805;74;D:\g\temp\100C_1ml-min_6C-min_3.D;74;0.35;19;2;
True;Cpd 3: 9.837;9.837;305294;3653126;74;D:\g\temp\100C_1ml-min_6C-min_3.D;74;0.305;23;3;
True;Cpd 4: 11.051;11.051;669049;7689342;74;D:\g\temp\100C_1ml-min_6C-min_3.D;74;0.28;22;4;
True;Cpd 5: 12.283;12.283;351762;4018572;74;D:\g\temp\100C_1ml-min_6C-min_3.D;74;0.272;24;5;
True;Cpd 6: 13.515;13.515;750421;8869967;74;D:\g\temp\100C_1ml-min_6C-min_3.D;74;0.272;26;6;
True;Cpd 7: 14.361;14.361;116246;4163393;55;D:\g\temp\100C_1ml-min_6C-min_3.D;55;0.268;69;7;
True;Cpd 8: 14.720;14.72;375982;4533465;74;D:\g\temp\100C_1ml-min_6C-min_3.D;74;0.247;29;8;
True;Cpd 9: 15.558;15.558;128490;4403704;55;D:\g\temp\100C_1ml-min_6C-min_3.D;55;0.256;71;9;
True;Cpd 10: 15.900;15.9;1159325;15168053;74;D:\g\temp\100C_1ml-min_6C-min_3.D;74;0.251;34;10;
True;Cpd 11: 16.564;16.564;100772;4667112;55;D:\g\temp\100C_1ml-min_6C-min_3.D;55;0.247;82;11;
True;Cpd 12: 17.027;17.027;377969;5071365;74;D:\g\temp\100C_1ml-min_6C-min_3.D;74;0.247;34;12;
True;Cpd 13: 17.684;17.684;116324;4961664;55;D:\g\temp\100C_1ml-min_6C-min_3.D;55;0.26;87;13;
True;Cpd 14: 18.130;18.13;788239;11198000;74;D:\g\temp\100C_1ml-min_6C-min_3.D;74;0.256;37;14;
True;Cpd 15: 18.489;18.489;105533;5018666;55;D:\g\temp\100C_1ml-min_6C-min_3.D;55;0.186;91;15;
True;Cpd 16: 18.675;18.675;218490;10830780;55;D:\g\temp\100C_1ml-min_6C-min_3.D;55;0.251;92;16;
True;Cpd 17: 19.103;19.103;131935;4938904;67;D:\g\temp\100C_1ml-min_6C-min_3.D;67;0.26;59;17;
True;Cpd 18: 19.178;19.178;747652;11112577;74;D:\g\temp\100C_1ml-min_6C-min_3.D;74;0.243;36;18;
True;Cpd 19: 19.521;19.521;124736;4454216;67;D:\g\temp\100C_1ml-min_6C-min_3.D;67;0.251;73;19;
True;Cpd 20: 20.121;20.121;100589;3667721;79;D:\g\temp\100C_1ml-min_6C-min_3.D;79;0.235;50;20;
True;Cpd 21: 20.194;20.194;759464;12169040;74;D:\g\temp\100C_1ml-min_6C-min_3.D;74;0.26;36;21;
True;Cpd 22: 20.501;20.501;130524;3675392;79;D:\g\temp\100C_1ml-min_6C-min_3.D;79;0.214;60;22;
True;Cpd 23: 20.702;20.702;117233;5471013;55;D:\g\temp\100C_1ml-min_6C-min_3.D;55;0.256;92;23;
True;Cpd 24: 21.159;21.159;359472;5768832;74;D:\g\temp\100C_1ml-min_6C-min_3.D;74;0.243;37;24;
True;Cpd 25: 21.510;21.51;125995;4676784;67;D:\g\temp\100C_1ml-min_6C-min_3.D;67;0.264;70;25;
True;Cpd 26: 22.072;22.072;105045;3504760;79;D:\g\temp\100C_1ml-min_6C-min_3.D;79;0.264;42;26;
True;Cpd 27: 22.112;22.112;690542;12620584;74;D:\g\temp\100C_1ml-min_6C-min_3.D;74;0.264;37;27;
True;Cpd 28: 22.425;22.425;127212;3587516;79;D:\g\temp\100C_1ml-min_6C-min_3.D;79;0.28;38;28;
True;Cpd 29: 22.487;22.487;115854;4328295;79;D:\g\temp\100C_1ml-min_6C-min_3.D;79;0.322;56;29;
True;Cpd 30: 22.590;22.59;118715;5534397;55;D:\g\temp\100C_1ml-min_6C-min_3.D;55;0.268;85;30;
True;Cpd 31: 23.004;23.004;305069;5627898;74;D:\g\temp\100C_1ml-min_6C-min_3.D;74;0.243;41;31;
True;Cpd 32: 23.351;23.351;113074;4766381;67;D:\g\temp\100C_1ml-min_6C-min_3.D;67;0.272;58;32;
True;Cpd 33: 23.424;23.424;103818;3568767;79;D:\g\temp\100C_1ml-min_6C-min_3.D;79;0.301;55;33;
True;Cpd 34: 23.891;23.891;557615;11177504;74;D:\g\temp\100C_1ml-min_6C-min_3.D;74;0.276;42;34;
True;Cpd 35: 24.350;24.35;102538;4744341;55;D:\g\temp\100C_1ml-min_6C-min_3.D;55;0.272;92;35;
True;Cpd 36: 24.717;24.717;55400;280731;149;D:\g\temp\100C_1ml-min_6C-min_3.D;149;0.239;10;36;
True;Cpd 37: 25.622;25.622;69053;2779186;79;D:\g\temp\100C_1ml-min_6C-min_3.D;79;0.313;72;37;

