#Compound List: 5149 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 9.854;9.854;117916;1810623;91;D:\g\temp\60C_1ml-min_3C-min_1.D;91;0.565;12;1;
True;Cpd 2: 15.165;15.165;26310;407965;74;D:\g\temp\60C_1ml-min_3C-min_1.D;74;0.289;13;2;
True;Cpd 3: 21.252;21.252;116204;1640782;74;D:\g\temp\60C_1ml-min_3C-min_1.D;74;0.322;16;3;
True;Cpd 4: 24.269;24.269;70544;1215861;74;D:\g\temp\60C_1ml-min_3C-min_1.D;74;0.334;24;4;
True;Cpd 5: 27.187;27.187;163715;2539127;74;D:\g\temp\60C_1ml-min_3C-min_1.D;74;0.363;16;5;
True;Cpd 6: 29.982;29.982;88611;1437880;74;D:\g\temp\60C_1ml-min_3C-min_1.D;74;0.338;19;6;
True;Cpd 7: 32.659;32.659;196402;3497310;74;D:\g\temp\60C_1ml-min_3C-min_1.D;74;0.367;26;7;
True;Cpd 8: 34.309;34.309;34680;1512525;55;D:\g\temp\60C_1ml-min_3C-min_1.D;55;0.272;50;8;
True;Cpd 9: 35.189;35.189;11666;134218;57;D:\g\temp\60C_1ml-min_3C-min_1.D;57;0.008;7;9;
True;Cpd 10: 35.202;35.202;97168;1744158;74;D:\g\temp\60C_1ml-min_3C-min_1.D;74;0.309;26;10;
True;Cpd 11: 35.225;35.225;7232;93430;129;D:\g\temp\60C_1ml-min_3C-min_1.D;129;0.012;6;11;
True;Cpd 12: 36.816;36.816;40928;1592669;55;D:\g\temp\60C_1ml-min_3C-min_1.D;55;0.26;57;12;
True;Cpd 13: 37.660;37.66;299082;6606015;74;D:\g\temp\60C_1ml-min_3C-min_1.D;74;0.408;34;13;
True;Cpd 14: 38.892;38.892;33635;1667598;55;D:\g\temp\60C_1ml-min_3C-min_1.D;55;0.313;61;14;
True;Cpd 15: 39.966;39.966;101440;2008629;74;D:\g\temp\60C_1ml-min_3C-min_1.D;74;0.35;27;15;
True;Cpd 16: 41.190;41.19;24695;1416034;69;D:\g\temp\60C_1ml-min_3C-min_1.D;69;0.185;60;16;
True;Cpd 17: 42.219;42.219;201913;4673662;74;D:\g\temp\60C_1ml-min_3C-min_1.D;74;0.313;31;17;
True;Cpd 18: 42.879;42.879;33277;1458240;55;D:\g\temp\60C_1ml-min_3C-min_1.D;55;0.251;50;18;
True;Cpd 19: 43.210;43.21;40170;3347117;74;D:\g\temp\60C_1ml-min_3C-min_1.D;74;0.35;77;19;
True;Cpd 20: 44.102;44.102;38004;1773935;67;D:\g\temp\60C_1ml-min_3C-min_1.D;67;0.297;52;20;
True;Cpd 21: 44.840;44.84;36369;1462935;67;D:\g\temp\60C_1ml-min_3C-min_1.D;67;0.289;43;21;
True;Cpd 22: 45.978;45.978;30598;1459056;79;D:\g\temp\60C_1ml-min_3C-min_1.D;79;0.322;52;22;
True;Cpd 23: 46.409;46.409;193824;4743718;74;D:\g\temp\60C_1ml-min_3C-min_1.D;74;0.19;33;23;
True;Cpd 24: 46.750;46.75;35903;1328740;79;D:\g\temp\60C_1ml-min_3C-min_1.D;79;0.256;41;24;
True;Cpd 25: 47.315;47.315;27492;1600955;69;D:\g\temp\60C_1ml-min_3C-min_1.D;69;0.342;69;25;
True;Cpd 26: 48.349;48.349;95562;2332853;74;D:\g\temp\60C_1ml-min_3C-min_1.D;74;0.317;35;26;
True;Cpd 27: 48.870;48.87;35328;1570133;67;D:\g\temp\60C_1ml-min_3C-min_1.D;67;0.293;46;27;
True;Cpd 28: 49.932;49.932;28741;1273215;79;D:\g\temp\60C_1ml-min_3C-min_1.D;79;0.243;48;28;
True;Cpd 29: 50.277;50.277;182683;5010488;74;D:\g\temp\60C_1ml-min_3C-min_1.D;74;0.383;39;29;
True;Cpd 30: 50.675;50.675;49873;1648253;79;D:\g\temp\60C_1ml-min_3C-min_1.D;79;0.392;29;30;
True;Cpd 31: 50.692;50.692;27673;1096757;91;D:\g\temp\60C_1ml-min_3C-min_1.D;91;0.293;34;31;
True;Cpd 32: 51.137;51.137;28092;1980821;69;D:\g\temp\60C_1ml-min_3C-min_1.D;69;0.35;82;32;
True;Cpd 33: 52.074;52.074;89879;2478541;74;D:\g\temp\60C_1ml-min_3C-min_1.D;74;0.379;38;33;
True;Cpd 34: 52.527;52.527;29560;1222028;79;D:\g\temp\60C_1ml-min_3C-min_1.D;79;0.35;35;34;
True;Cpd 35: 52.603;52.603;38680;1620299;67;D:\g\temp\60C_1ml-min_3C-min_1.D;67;0.012;33;35;
True;Cpd 36: 53.880;53.88;165690;5727039;74;D:\g\temp\60C_1ml-min_3C-min_1.D;74;0.387;42;36;
True;Cpd 37: 54.695;54.695;39384;2304454;55;D:\g\temp\60C_1ml-min_3C-min_1.D;55;0.363;79;37;
True;Cpd 38: 54.717;54.717;14354;116733;349;D:\g\temp\60C_1ml-min_3C-min_1.D;349;0.012;9;38;
True;Cpd 39: 56.896;56.896;25261;1014119;79;D:\g\temp\60C_1ml-min_3C-min_1.D;79;0.383;43;39;

