#Compound List: 7225 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 4.956;4.956;402719;8413683;74;D:\g\temp\150C_1ml-min_10C-min_2.D;74;0.36;25;1;
True;Cpd 2: 5.217;5.217;216024;4213897;74;D:\g\temp\150C_1ml-min_10C-min_2.D;74;0.289;24;2;
True;Cpd 3: 5.532;5.532;446173;9677402;74;D:\g\temp\150C_1ml-min_10C-min_2.D;74;0.338;27;3;
True;Cpd 4: 5.900;5.9;240232;4856968;74;D:\g\temp\150C_1ml-min_10C-min_2.D;74;0.369;25;4;
True;Cpd 5: 6.323;6.323;521991;9716136;74;D:\g\temp\150C_1ml-min_10C-min_2.D;74;0.346;26;5;
True;Cpd 6: 6.696;6.696;92029;4547456;55;D:\g\temp\150C_1ml-min_10C-min_2.D;55;0.333;60;6;
True;Cpd 7: 6.789;6.789;293046;5169072;74;D:\g\temp\150C_1ml-min_10C-min_2.D;74;0.271;28;7;
True;Cpd 8: 7.189;7.189;110808;4355384;55;D:\g\temp\150C_1ml-min_10C-min_2.D;55;0.24;54;8;
True;Cpd 9: 7.295;7.295;983704;17237570;74;D:\g\temp\150C_1ml-min_10C-min_2.D;74;0.306;37;9;
True;Cpd 10: 7.644;7.644;97518;5232240;55;D:\g\temp\150C_1ml-min_10C-min_2.D;55;0.195;80;10;
True;Cpd 11: 7.816;7.816;354322;5489282;74;D:\g\temp\150C_1ml-min_10C-min_2.D;74;0.271;37;11;
True;Cpd 12: 8.177;8.177;122923;5587921;55;D:\g\temp\150C_1ml-min_10C-min_2.D;55;0.195;93;12;
True;Cpd 13: 8.355;8.355;796523;11630535;74;D:\g\temp\150C_1ml-min_10C-min_2.D;74;0.227;40;13;
True;Cpd 14: 8.563;8.563;114468;5430918;55;D:\g\temp\150C_1ml-min_10C-min_2.D;55;0.12;99;14;
True;Cpd 15: 8.675;8.675;243973;11862409;55;D:\g\temp\150C_1ml-min_10C-min_2.D;55;0.213;102;15;
True;Cpd 16: 8.897;8.897;792817;13039956;74;D:\g\temp\150C_1ml-min_10C-min_2.D;74;0.222;52;16;
True;Cpd 17: 9.148;9.148;147972;4756824;67;D:\g\temp\150C_1ml-min_10C-min_2.D;67;0.204;77;17;
True;Cpd 18: 9.442;9.442;816187;11631190;74;D:\g\temp\150C_1ml-min_10C-min_2.D;74;0.213;41;18;
True;Cpd 19: 9.490;9.49;133027;3953246;79;D:\g\temp\150C_1ml-min_10C-min_2.D;79;0.249;53;19;
True;Cpd 20: 9.697;9.697;168031;4088370;79;D:\g\temp\150C_1ml-min_10C-min_2.D;79;0.209;63;20;
True;Cpd 21: 9.759;9.759;130413;5249641;55;D:\g\temp\150C_1ml-min_10C-min_2.D;55;0.213;91;21;
True;Cpd 22: 9.981;9.981;335116;4840164;74;D:\g\temp\150C_1ml-min_10C-min_2.D;74;0.213;40;22;
True;Cpd 23: 10.231;10.231;130292;4330790;67;D:\g\temp\150C_1ml-min_10C-min_2.D;67;0.213;82;23;
True;Cpd 24: 10.526;10.526;621449;9996224;74;D:\g\temp\150C_1ml-min_10C-min_2.D;74;0.218;43;24;
True;Cpd 25: 10.582;10.582;111942;3780315;79;D:\g\temp\150C_1ml-min_10C-min_2.D;79;0.218;63;25;
True;Cpd 26: 10.792;10.792;133611;2960783;79;D:\g\temp\150C_1ml-min_10C-min_2.D;79;0.195;48;26;
True;Cpd 27: 10.850;10.85;137980;9187574;55;D:\g\temp\150C_1ml-min_10C-min_2.D;55;0.271;132;27;
True;Cpd 28: 11.079;11.079;212775;4017935;74;D:\g\temp\150C_1ml-min_10C-min_2.D;74;0.249;45;28;
True;Cpd 29: 11.349;11.349;88884;3406581;81;D:\g\temp\150C_1ml-min_10C-min_2.D;81;0.213;76;29;
True;Cpd 30: 11.467;11.467;99476;3283562;79;D:\g\temp\150C_1ml-min_10C-min_2.D;79;0.204;78;30;
True;Cpd 31: 11.661;11.661;379750;8262408;74;D:\g\temp\150C_1ml-min_10C-min_2.D;74;0.253;46;31;
True;Cpd 32: 12.012;12.012;63027;3763928;55;D:\g\temp\150C_1ml-min_10C-min_2.D;55;0.329;101;32;
True;Cpd 33: 12.534;12.534;60947;273356;149;D:\g\temp\150C_1ml-min_10C-min_2.D;149;0.222;9;33;
True;Cpd 34: 13.091;13.091;45711;1988491;79;D:\g\temp\150C_1ml-min_10C-min_2.D;79;0.284;76;34;

