#Compound List: 7225 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 5.681;5.681;14614;246278;91;D:\g\temp\100C_1ml-min_5C-min_3.D;91;0.342;13;1;
True;Cpd 2: 6.999;6.999;301164;4467724;74;D:\g\temp\100C_1ml-min_5C-min_3.D;74;0.453;17;2;
True;Cpd 3: 9.218;9.218;389674;4918824;74;D:\g\temp\100C_1ml-min_5C-min_3.D;74;0.375;15;3;
True;Cpd 4: 10.561;10.561;211410;2745796;74;D:\g\temp\100C_1ml-min_5C-min_3.D;74;0.309;20;4;
True;Cpd 5: 11.989;11.989;466018;6091094;74;D:\g\temp\100C_1ml-min_5C-min_3.D;74;0.301;22;5;
True;Cpd 6: 13.453;13.453;242339;3060243;74;D:\g\temp\100C_1ml-min_5C-min_3.D;74;0.309;20;6;
True;Cpd 7: 14.919;14.919;511353;7069041;74;D:\g\temp\100C_1ml-min_5C-min_3.D;74;0.322;28;7;
True;Cpd 8: 15.918;15.918;78230;3105338;55;D:\g\temp\100C_1ml-min_5C-min_3.D;55;0.272;63;8;
True;Cpd 9: 16.360;16.36;259769;3466605;74;D:\g\temp\100C_1ml-min_5C-min_3.D;74;0.301;28;9;
True;Cpd 10: 17.350;17.35;85579;3318211;55;D:\g\temp\100C_1ml-min_5C-min_3.D;55;0.28;67;10;
True;Cpd 11: 17.772;17.772;805638;12034920;74;D:\g\temp\100C_1ml-min_5C-min_3.D;74;0.284;34;11;
True;Cpd 12: 18.553;18.553;69852;3401820;55;D:\g\temp\100C_1ml-min_5C-min_3.D;55;0.289;75;12;
True;Cpd 13: 19.127;19.127;264924;4065958;74;D:\g\temp\100C_1ml-min_5C-min_3.D;74;0.272;34;13;
True;Cpd 14: 19.896;19.896;79483;3861060;55;D:\g\temp\100C_1ml-min_5C-min_3.D;55;0.301;81;14;
True;Cpd 15: 20.447;20.447;565404;9190818;74;D:\g\temp\100C_1ml-min_5C-min_3.D;74;0.276;36;15;
True;Cpd 16: 20.870;20.87;75133;3843819;55;D:\g\temp\100C_1ml-min_5C-min_3.D;55;0.214;84;16;
True;Cpd 17: 21.086;21.086;151549;8705665;55;D:\g\temp\100C_1ml-min_5C-min_3.D;55;0.289;92;17;
True;Cpd 18: 21.606;21.606;90557;3712651;67;D:\g\temp\100C_1ml-min_5C-min_3.D;67;0.297;58;18;
True;Cpd 19: 21.705;21.705;546008;8981782;74;D:\g\temp\100C_1ml-min_5C-min_3.D;74;0.297;33;19;
True;Cpd 20: 22.095;22.095;82443;3465205;67;D:\g\temp\100C_1ml-min_5C-min_3.D;67;0.268;68;20;
True;Cpd 21: 22.803;22.803;70734;2892157;79;D:\g\temp\100C_1ml-min_5C-min_3.D;79;0.276;66;21;
True;Cpd 22: 22.926;22.926;578779;10403927;74;D:\g\temp\100C_1ml-min_5C-min_3.D;74;0.289;39;22;
True;Cpd 23: 23.260;23.26;89444;2815734;79;D:\g\temp\100C_1ml-min_5C-min_3.D;79;0.272;50;23;
True;Cpd 24: 23.523;23.523;85126;4605416;55;D:\g\temp\100C_1ml-min_5C-min_3.D;55;0.293;95;24;
True;Cpd 25: 24.089;24.089;273932;5102058;74;D:\g\temp\100C_1ml-min_5C-min_3.D;74;0.28;37;25;
True;Cpd 26: 24.483;24.483;88794;3900057;67;D:\g\temp\100C_1ml-min_5C-min_3.D;67;0.313;70;26;
True;Cpd 27: 25.149;25.149;70473;3132933;79;D:\g\temp\100C_1ml-min_5C-min_3.D;79;0.367;46;27;
True;Cpd 28: 25.232;25.232;550269;11266467;74;D:\g\temp\100C_1ml-min_5C-min_3.D;74;0.309;39;28;
True;Cpd 29: 25.577;25.577;95265;3264417;79;D:\g\temp\100C_1ml-min_5C-min_3.D;79;0.239;37;29;
True;Cpd 30: 25.637;25.637;89918;3277147;79;D:\g\temp\100C_1ml-min_5C-min_3.D;79;0.363;45;30;
True;Cpd 31: 25.795;25.795;93271;4649260;55;D:\g\temp\100C_1ml-min_5C-min_3.D;55;0.297;80;31;
True;Cpd 32: 26.308;26.308;252774;5256708;74;D:\g\temp\100C_1ml-min_5C-min_3.D;74;0.317;41;32;
True;Cpd 33: 26.700;26.7;89287;4287813;67;D:\g\temp\100C_1ml-min_5C-min_3.D;67;0.404;45;33;
True;Cpd 34: 26.756;26.756;78615;2904515;79;D:\g\temp\100C_1ml-min_5C-min_3.D;79;0.309;45;34;
True;Cpd 35: 27.377;27.377;475872;10876426;74;D:\g\temp\100C_1ml-min_5C-min_3.D;74;0.289;41;35;
True;Cpd 36: 27.919;27.919;87777;3665659;55;D:\g\temp\100C_1ml-min_5C-min_3.D;55;0.289;77;36;
True;Cpd 37: 28.229;28.229;38479;219290;149;D:\g\temp\100C_1ml-min_5C-min_3.D;149;0.297;7;37;
True;Cpd 38: 29.374;29.374;55867;2451129;79;D:\g\temp\100C_1ml-min_5C-min_3.D;79;0.322;66;38;

