#Compound List: 7225 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 5.267;5.267;108089;2332082;74;D:\g\temp\140C_1ml-min_10C-min_1.D;74;0.315;27;1;
True;Cpd 2: 5.606;5.606;68681;1313608;74;D:\g\temp\140C_1ml-min_10C-min_1.D;74;0.275;29;2;
True;Cpd 3: 6.009;6.009;160661;3179823;74;D:\g\temp\140C_1ml-min_10C-min_1.D;74;0.298;29;3;
True;Cpd 4: 6.471;6.471;93188;1614561;74;D:\g\temp\140C_1ml-min_10C-min_1.D;74;0.235;28;4;
True;Cpd 5: 6.978;6.978;216070;3787491;74;D:\g\temp\140C_1ml-min_10C-min_1.D;74;0.235;38;5;
True;Cpd 6: 7.396;7.396;47447;1716656;55;D:\g\temp\140C_1ml-min_10C-min_1.D;55;0.187;70;6;
True;Cpd 7: 7.521;7.521;121166;1878676;74;D:\g\temp\140C_1ml-min_10C-min_1.D;74;0.227;39;7;
True;Cpd 8: 7.964;7.964;58050;1795086;55;D:\g\temp\140C_1ml-min_10C-min_1.D;55;0.133;77;8;
True;Cpd 9: 8.091;8.091;414735;6014879;74;D:\g\temp\140C_1ml-min_10C-min_1.D;74;0.218;44;9;
True;Cpd 10: 8.467;8.467;49646;1898285;55;D:\g\temp\140C_1ml-min_10C-min_1.D;55;0.191;92;10;
True;Cpd 11: 8.668;8.668;145361;1969345;74;D:\g\temp\140C_1ml-min_10C-min_1.D;74;0.2;43;11;
True;Cpd 12: 9.051;9.051;60299;1991748;55;D:\g\temp\140C_1ml-min_10C-min_1.D;55;0.147;97;12;
True;Cpd 13: 9.255;9.255;325261;4164477;74;D:\g\temp\140C_1ml-min_10C-min_1.D;74;0.187;43;13;
True;Cpd 14: 9.470;9.47;57217;1982457;55;D:\g\temp\140C_1ml-min_10C-min_1.D;55;0.12;104;14;
True;Cpd 15: 9.588;9.588;117504;4102245;55;D:\g\temp\140C_1ml-min_10C-min_1.D;55;0.191;104;15;
True;Cpd 16: 9.814;9.814;70645;1807884;67;D:\g\temp\140C_1ml-min_10C-min_1.D;67;0.142;78;16;
True;Cpd 17: 10.080;10.08;66396;1790010;67;D:\g\temp\140C_1ml-min_10C-min_1.D;67;0.155;82;17;
True;Cpd 18: 10.406;10.406;335062;4742814;74;D:\g\temp\140C_1ml-min_10C-min_1.D;74;0.191;45;18;
True;Cpd 19: 10.434;10.434;61449;1503022;79;D:\g\temp\140C_1ml-min_10C-min_1.D;79;0.173;55;19;
True;Cpd 20: 10.650;10.65;76591;1545946;79;D:\g\temp\140C_1ml-min_10C-min_1.D;79;0.16;66;20;
True;Cpd 21: 10.723;10.723;67416;2086629;55;D:\g\temp\140C_1ml-min_10C-min_1.D;55;0.147;102;21;
True;Cpd 22: 10.961;10.961;164427;2153368;74;D:\g\temp\140C_1ml-min_10C-min_1.D;74;0.182;48;22;
True;Cpd 23: 11.207;11.207;67378;1790814;67;D:\g\temp\140C_1ml-min_10C-min_1.D;67;0.151;83;23;
True;Cpd 24: 11.526;11.526;302999;4857296;74;D:\g\temp\140C_1ml-min_10C-min_1.D;74;0.191;44;24;
True;Cpd 25: 11.563;11.563;55409;1488269;79;D:\g\temp\140C_1ml-min_10C-min_1.D;79;0.195;54;25;
True;Cpd 26: 11.777;11.777;70337;1425293;79;D:\g\temp\140C_1ml-min_10C-min_1.D;79;0.16;52;26;
True;Cpd 27: 11.843;11.843;76460;3586460;55;D:\g\temp\140C_1ml-min_10C-min_1.D;55;0.164;128;27;
True;Cpd 28: 12.085;12.085;134450;2173606;74;D:\g\temp\140C_1ml-min_10C-min_1.D;74;0.187;53;28;
True;Cpd 29: 12.351;12.351;58487;1772213;67;D:\g\temp\140C_1ml-min_10C-min_1.D;67;0.191;82;29;
True;Cpd 30: 12.460;12.46;50596;1335689;79;D:\g\temp\140C_1ml-min_10C-min_1.D;79;0.191;71;30;
True;Cpd 31: 12.682;12.682;225445;4399517;74;D:\g\temp\140C_1ml-min_10C-min_1.D;74;0.204;55;31;
True;Cpd 32: 13.027;13.027;53049;2088088;55;D:\g\temp\140C_1ml-min_10C-min_1.D;55;0.213;112;32;
True;Cpd 33: 14.104;14.104;36406;1137988;79;D:\g\temp\140C_1ml-min_10C-min_1.D;79;0.24;69;33;

