#Compound List: 7225 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 5.307;5.307;7877;87589;59;D:\g\temp\120C_1ml-min_1C-min_3.D;59;0.161;10;1;
True;Cpd 2: 6.059;6.059;3984;80377;59;D:\g\temp\120C_1ml-min_1C-min_3.D;59;0.322;6;2;
True;Cpd 3: 6.384;6.384;252324;5206945;74;D:\g\temp\120C_1ml-min_1C-min_3.D;74;0.701;15;3;
True;Cpd 4: 8.885;8.885;249823;6126872;74;D:\g\temp\120C_1ml-min_1C-min_3.D;74;0.721;16;4;
True;Cpd 5: 10.899;10.899;114539;3053309;74;D:\g\temp\120C_1ml-min_1C-min_3.D;74;0.75;19;5;
True;Cpd 6: 13.571;13.571;222886;5959016;74;D:\g\temp\120C_1ml-min_1C-min_3.D;74;0.742;16;6;
True;Cpd 7: 16.953;16.953;63914;1760155;87;D:\g\temp\120C_1ml-min_1C-min_3.D;87;0.705;19;7;
True;Cpd 8: 21.059;21.059;195372;6673393;74;D:\g\temp\120C_1ml-min_1C-min_3.D;74;0.647;19;8;
True;Cpd 9: 24.030;24.03;27924;1904130;55;D:\g\temp\120C_1ml-min_1C-min_3.D;55;0.635;37;9;
True;Cpd 10: 24.052;24.052;11696;1248720;84;D:\g\temp\120C_1ml-min_1C-min_3.D;84;0.688;27;10;
True;Cpd 11: 25.781;25.781;85934;2569852;74;D:\g\temp\120C_1ml-min_1C-min_3.D;74;0.783;19;11;
True;Cpd 12: 25.801;25.801;10765;375762;213;D:\g\temp\120C_1ml-min_1C-min_3.D;213;0.61;11;12;
True;Cpd 13: 29.083;29.083;29630;1778941;55;D:\g\temp\120C_1ml-min_1C-min_3.D;55;0.903;34;13;
True;Cpd 14: 30.992;30.992;183722;3469821;87;D:\g\temp\120C_1ml-min_1C-min_3.D;87;0.561;9;14;
True;Cpd 15: 31.008;31.008;255251;7214229;74;D:\g\temp\120C_1ml-min_1C-min_3.D;74;0.87;16;15;
True;Cpd 16: 33.761;33.761;20372;2016818;55;D:\g\temp\120C_1ml-min_1C-min_3.D;55;0.639;34;16;
True;Cpd 17: 36.502;36.502;76023;1448179;74;D:\g\temp\120C_1ml-min_1C-min_3.D;74;0.742;9;17;
True;Cpd 18: 36.503;36.503;76023;2922229;74;D:\g\temp\120C_1ml-min_1C-min_3.D;74;0.742;20;18;
True;Cpd 19: 39.371;39.371;22231;2017904;55;D:\g\temp\120C_1ml-min_1C-min_3.D;55;0.639;40;19;
True;Cpd 20: 42.229;42.229;158771;3755477;74;D:\g\temp\120C_1ml-min_1C-min_3.D;74;1.022;10;20;
True;Cpd 21: 42.244;42.244;111867;3880043;87;D:\g\temp\120C_1ml-min_1C-min_3.D;87;0.919;21;21;
True;Cpd 22: 43.873;43.873;20514;1869119;55;D:\g\temp\120C_1ml-min_1C-min_3.D;55;0.548;32;22;
True;Cpd 23: 44.622;44.622;42747;5125271;55;D:\g\temp\120C_1ml-min_1C-min_3.D;55;0.87;42;23;
True;Cpd 24: 44.611;44.611;22797;1654792;98;D:\g\temp\120C_1ml-min_1C-min_3.D;98;0.948;31;24;
True;Cpd 25: 47.154;47.154;23627;2143972;67;D:\g\temp\120C_1ml-min_1C-min_3.D;67;0.627;31;25;
True;Cpd 26: 48.003;48.003;146490;7123625;74;D:\g\temp\120C_1ml-min_1C-min_3.D;74;0.956;24;26;
True;Cpd 27: 48.897;48.897;22814;2446048;67;D:\g\temp\120C_1ml-min_1C-min_3.D;67;0.907;38;27;
True;Cpd 28: 48.897;48.897;22814;1812061;67;D:\g\temp\120C_1ml-min_1C-min_3.D;67;0.878;30;28;
True;Cpd 29: 51.857;51.857;17603;1112821;79;D:\g\temp\120C_1ml-min_1C-min_3.D;79;0.507;23;29;
True;Cpd 30: 53.749;53.749;8098;489619;295;D:\g\temp\120C_1ml-min_1C-min_3.D;295;0.684;12;30;
True;Cpd 31: 53.741;53.741;154435;6306754;74;D:\g\temp\120C_1ml-min_1C-min_3.D;74;1.022;16;31;
True;Cpd 32: 53.756;53.756;40525;2928044;75;D:\g\temp\120C_1ml-min_1C-min_3.D;75;0.738;18;32;
True;Cpd 33: 53.995;53.995;15786;1875613;67;D:\g\temp\120C_1ml-min_1C-min_3.D;67;1.022;23;33;
True;Cpd 34: 56.020;56.02;22494;1271274;55;D:\g\temp\120C_1ml-min_1C-min_3.D;55;0.692;23;34;
True;Cpd 35: 56.028;56.028;14453;2076838;83;D:\g\temp\120C_1ml-min_1C-min_3.D;83;0.8;33;35;
True;Cpd 36: 56.045;56.045;8121;651765;67;D:\g\temp\120C_1ml-min_1C-min_3.D;67;0.466;15;36;
True;Cpd 37: 59.363;59.363;71057;3061377;74;D:\g\temp\120C_1ml-min_1C-min_3.D;74;0.734;20;37;
True;Cpd 38: 59.355;59.355;71057;3467897;74;D:\g\temp\120C_1ml-min_1C-min_3.D;74;0.705;22;38;
True;Cpd 39: 60.271;60.271;22438;1576908;67;D:\g\temp\120C_1ml-min_1C-min_3.D;67;0.606;25;39;
True;Cpd 40: 63.075;63.075;16886;1969557;79;D:\g\temp\120C_1ml-min_1C-min_3.D;79;0.651;31;40;
True;Cpd 41: 63.076;63.076;16604;1353712;67;D:\g\temp\120C_1ml-min_1C-min_3.D;67;0.639;25;41;
True;Cpd 42: 64.949;64.949;148238;5212414;74;D:\g\temp\120C_1ml-min_1C-min_3.D;74;0.783;13;42;
True;Cpd 43: 64.963;64.963;47926;5102245;75;D:\g\temp\120C_1ml-min_1C-min_3.D;75;1.006;18;43;
True;Cpd 44: 65.116;65.116;16858;760786;91;D:\g\temp\120C_1ml-min_1C-min_3.D;91;0.622;12;44;
True;Cpd 45: 65.106;65.106;5632;620027;119;D:\g\temp\120C_1ml-min_1C-min_3.D;119;0.903;11;45;
True;Cpd 46: 65.166;65.166;19701;1056645;80;D:\g\temp\120C_1ml-min_1C-min_3.D;80;1.059;12;46;
True;Cpd 47: 65.196;65.196;34505;2143181;79;D:\g\temp\120C_1ml-min_1C-min_3.D;79;0.692;10;47;
True;Cpd 48: 65.224;65.224;19276;1528780;95;D:\g\temp\120C_1ml-min_1C-min_3.D;95;1.022;14;48;
