#Compound List: 5149 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 7.139;7.139;48158;696917;91;D:\g\temp\60C_1ml-min_3C-min_2.D;91;0.515;10;1;
True;Cpd 2: 8.500;8.5;25721;294215;71;D:\g\temp\60C_1ml-min_3C-min_2.D;71;0.458;5;2;
True;Cpd 3: 9.871;9.871;192065;3073252;74;D:\g\temp\60C_1ml-min_3C-min_2.D;74;0.524;13;3;
True;Cpd 4: 15.135;15.135;263733;4476044;74;D:\g\temp\60C_1ml-min_3C-min_2.D;74;0.482;15;4;
True;Cpd 5: 21.219;21.219;309876;5378911;74;D:\g\temp\60C_1ml-min_3C-min_2.D;74;0.486;17;5;
True;Cpd 6: 24.237;24.237;156876;2770947;74;D:\g\temp\60C_1ml-min_3C-min_2.D;74;0.433;20;6;
True;Cpd 7: 27.151;27.151;336330;5907537;74;D:\g\temp\60C_1ml-min_3C-min_2.D;74;0.441;19;7;
True;Cpd 8: 29.942;29.942;164600;2303646;74;D:\g\temp\60C_1ml-min_3C-min_2.D;74;0.404;14;8;
True;Cpd 9: 32.614;32.614;346287;6450364;74;D:\g\temp\60C_1ml-min_3C-min_2.D;74;0.416;23;9;
True;Cpd 10: 34.277;34.277;51817;2184332;55;D:\g\temp\60C_1ml-min_3C-min_2.D;55;0.371;48;10;
True;Cpd 11: 35.164;35.164;167826;3062933;74;D:\g\temp\60C_1ml-min_3C-min_2.D;74;0.429;24;11;
True;Cpd 12: 36.777;36.777;54352;2675591;55;D:\g\temp\60C_1ml-min_3C-min_2.D;55;0.346;52;12;
True;Cpd 13: 37.603;37.603;528264;11079632;74;D:\g\temp\60C_1ml-min_3C-min_2.D;74;0.412;29;13;
True;Cpd 14: 38.849;38.849;43952;2727877;55;D:\g\temp\60C_1ml-min_3C-min_2.D;55;0.363;62;14;
True;Cpd 15: 39.921;39.921;170897;3419242;74;D:\g\temp\60C_1ml-min_3C-min_2.D;74;0.4;27;15;
True;Cpd 16: 41.138;41.138;38249;2693017;69;D:\g\temp\60C_1ml-min_3C-min_2.D;69;0.396;59;16;
True;Cpd 17: 42.156;42.156;368729;7451772;74;D:\g\temp\60C_1ml-min_3C-min_2.D;74;0.396;26;17;
True;Cpd 18: 42.827;42.827;47552;2985368;55;D:\g\temp\60C_1ml-min_3C-min_2.D;55;0.297;63;18;
True;Cpd 19: 43.151;43.151;99213;5962740;55;D:\g\temp\60C_1ml-min_3C-min_2.D;55;0.408;62;19;
True;Cpd 20: 44.053;44.053;59282;2932787;67;D:\g\temp\60C_1ml-min_3C-min_2.D;67;0.387;57;20;
True;Cpd 21: 44.285;44.285;363900;7983289;74;D:\g\temp\60C_1ml-min_3C-min_2.D;74;0.416;35;21;
True;Cpd 22: 44.796;44.796;57544;2362681;67;D:\g\temp\60C_1ml-min_3C-min_2.D;67;0.363;44;22;
True;Cpd 23: 45.937;45.937;46855;2261967;79;D:\g\temp\60C_1ml-min_3C-min_2.D;79;0.326;50;23;
True;Cpd 24: 46.338;46.338;385809;9960462;74;D:\g\temp\60C_1ml-min_3C-min_2.D;74;0.412;37;24;
True;Cpd 25: 46.707;46.707;59398;2540993;79;D:\g\temp\60C_1ml-min_3C-min_2.D;79;0.33;41;25;
True;Cpd 26: 47.261;47.261;43458;2942236;69;D:\g\temp\60C_1ml-min_3C-min_2.D;69;0.346;70;26;
True;Cpd 27: 47.264;47.264;56019;2403344;55;D:\g\temp\60C_1ml-min_3C-min_2.D;55;0.375;48;27;
True;Cpd 28: 48.290;48.29;180997;4440531;74;D:\g\temp\60C_1ml-min_3C-min_2.D;74;0.42;31;28;
True;Cpd 29: 48.820;48.82;57120;3190312;67;D:\g\temp\60C_1ml-min_3C-min_2.D;67;0.379;50;29;
True;Cpd 30: 49.882;49.882;46981;2707201;79;D:\g\temp\60C_1ml-min_3C-min_2.D;79;0.334;54;30;
True;Cpd 31: 50.209;50.209;375251;10514567;74;D:\g\temp\60C_1ml-min_3C-min_2.D;74;0.42;36;31;
True;Cpd 32: 50.628;50.628;57803;3275500;67;D:\g\temp\60C_1ml-min_3C-min_2.D;67;0.42;39;32;
True;Cpd 33: 50.646;50.646;90172;2799040;79;D:\g\temp\60C_1ml-min_3C-min_2.D;79;0.453;30;33;
True;Cpd 34: 51.079;51.079;61060;3645075;55;D:\g\temp\60C_1ml-min_3C-min_2.D;55;0.4;75;34;
True;Cpd 35: 52.015;52.015;170178;4695640;74;D:\g\temp\60C_1ml-min_3C-min_2.D;74;0.425;32;35;
True;Cpd 36: 52.488;52.488;51937;1994380;79;D:\g\temp\60C_1ml-min_3C-min_2.D;79;0.486;26;36;
True;Cpd 37: 52.539;52.539;71570;3385308;67;D:\g\temp\60C_1ml-min_3C-min_2.D;67;0.458;28;37;
True;Cpd 38: 53.804;53.804;327211;10014035;74;D:\g\temp\60C_1ml-min_3C-min_2.D;74;0.462;33;38;
True;Cpd 39: 54.634;54.634;59225;3507442;55;D:\g\temp\60C_1ml-min_3C-min_2.D;55;0.495;59;39;
True;Cpd 40: 54.644;54.644;42029;2631376;83;D:\g\temp\60C_1ml-min_3C-min_2.D;83;0.404;67;40;
True;Cpd 41: 56.851;56.851;39524;2334534;79;D:\g\temp\60C_1ml-min_3C-min_2.D;79;0.486;60;41;

