#Compound List: 7225 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 5.859;5.859;382844;6299399;74;D:\g\temp\130C_1ml-min_8C-min_2.D;74;0.425;17;1;
True;Cpd 2: 6.367;6.367;206502;3429109;74;D:\g\temp\130C_1ml-min_8C-min_2.D;74;0.387;23;2;
True;Cpd 3: 6.965;6.965;455533;5226687;74;D:\g\temp\130C_1ml-min_8C-min_2.D;74;0.429;18;3;
True;Cpd 4: 6.971;6.971;284366;4189959;87;D:\g\temp\130C_1ml-min_8C-min_2.D;87;0.383;20;4;
True;Cpd 5: 7.631;7.631;258198;3614286;74;D:\g\temp\130C_1ml-min_8C-min_2.D;74;0.309;20;5;
True;Cpd 6: 8.352;8.352;604685;8130814;74;D:\g\temp\130C_1ml-min_8C-min_2.D;74;0.301;26;6;
True;Cpd 7: 8.910;8.91;110502;3748543;55;D:\g\temp\130C_1ml-min_8C-min_2.D;55;0.202;65;7;
True;Cpd 8: 9.102;9.102;326060;4033778;74;D:\g\temp\130C_1ml-min_8C-min_2.D;74;0.243;31;8;
True;Cpd 9: 9.679;9.679;126866;4007644;55;D:\g\temp\130C_1ml-min_8C-min_2.D;55;0.21;72;9;
True;Cpd 10: 9.869;9.869;1081094;12583523;74;D:\g\temp\130C_1ml-min_8C-min_2.D;74;0.214;36;10;
True;Cpd 11: 10.352;10.352;103860;4000524;55;D:\g\temp\130C_1ml-min_8C-min_2.D;55;0.206;79;11;
True;Cpd 12: 10.636;10.636;355427;3962781;74;D:\g\temp\130C_1ml-min_8C-min_2.D;74;0.206;35;12;
True;Cpd 13: 11.122;11.122;114931;4005219;55;D:\g\temp\130C_1ml-min_8C-min_2.D;55;0.21;85;13;
True;Cpd 14: 11.402;11.402;727669;8278600;74;D:\g\temp\130C_1ml-min_8C-min_2.D;74;0.214;37;14;
True;Cpd 15: 11.674;11.674;101359;3861910;55;D:\g\temp\130C_1ml-min_8C-min_2.D;55;0.148;91;15;
True;Cpd 16: 11.819;11.819;210110;8293584;55;D:\g\temp\130C_1ml-min_8C-min_2.D;55;0.202;94;16;
True;Cpd 17: 12.120;12.12;132866;3416451;67;D:\g\temp\130C_1ml-min_8C-min_2.D;67;0.227;51;17;
True;Cpd 18: 12.152;12.152;681160;8415599;74;D:\g\temp\130C_1ml-min_8C-min_2.D;74;0.194;36;18;
True;Cpd 19: 12.444;12.444;120634;3448115;67;D:\g\temp\130C_1ml-min_8C-min_2.D;67;0.194;71;19;
True;Cpd 20: 12.887;12.887;721442;11496937;74;D:\g\temp\130C_1ml-min_8C-min_2.D;74;0.202;61;20;
True;Cpd 21: 13.167;13.167;132095;2937934;79;D:\g\temp\130C_1ml-min_8C-min_2.D;79;0.136;59;21;
True;Cpd 22: 13.281;13.281;111428;4063933;55;D:\g\temp\130C_1ml-min_8C-min_2.D;55;0.194;97;22;
True;Cpd 23: 13.595;13.595;333473;4130847;74;D:\g\temp\130C_1ml-min_8C-min_2.D;74;0.202;39;23;
True;Cpd 24: 13.885;13.885;117747;3487592;67;D:\g\temp\130C_1ml-min_8C-min_2.D;67;0.206;72;24;
True;Cpd 25: 14.295;14.295;646872;9143899;74;D:\g\temp\130C_1ml-min_8C-min_2.D;74;0.206;37;25;
True;Cpd 26: 14.311;14.311;105596;3237886;67;D:\g\temp\130C_1ml-min_8C-min_2.D;67;0.218;55;26;
True;Cpd 27: 14.572;14.572;125796;2771490;79;D:\g\temp\130C_1ml-min_8C-min_2.D;79;0.194;50;27;
True;Cpd 28: 14.633;14.633;106738;3059648;79;D:\g\temp\130C_1ml-min_8C-min_2.D;79;0.264;50;28;
True;Cpd 29: 14.668;14.668;117210;4581524;55;D:\g\temp\130C_1ml-min_8C-min_2.D;55;0.223;78;29;
True;Cpd 30: 14.958;14.958;282264;4054986;74;D:\g\temp\130C_1ml-min_8C-min_2.D;74;0.206;40;30;
True;Cpd 31: 15.244;15.244;105841;3388704;67;D:\g\temp\130C_1ml-min_8C-min_2.D;67;0.227;67;31;
True;Cpd 32: 15.341;15.341;95676;2799656;79;D:\g\temp\130C_1ml-min_8C-min_2.D;79;0.218;68;32;
True;Cpd 33: 15.633;15.633;503859;8324257;74;D:\g\temp\130C_1ml-min_8C-min_2.D;74;0.239;41;33;
True;Cpd 34: 16.015;16.015;88340;3914558;55;D:\g\temp\130C_1ml-min_8C-min_2.D;55;0.231;102;34;
True;Cpd 35: 16.466;16.466;46848;214609;149;D:\g\temp\130C_1ml-min_8C-min_2.D;149;0.235;9;35;
True;Cpd 36: 17.163;17.163;57766;2117319;79;D:\g\temp\130C_1ml-min_8C-min_2.D;79;0.284;72;36;

