#Compound List: 5149 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 6.450;6.45;289212;2834837;74;D:\g\temp\70C_1ml-min_10C-min_2.D;74;0.305;13;1;
True;Cpd 2: 8.080;8.08;508336;4254423;74;D:\g\temp\70C_1ml-min_10C-min_2.D;74;0.235;16;2;
True;Cpd 3: 9.893;9.893;691723;5196813;74;D:\g\temp\70C_1ml-min_10C-min_2.D;74;0.21;20;3;
True;Cpd 4: 10.787;10.787;365634;2771282;74;D:\g\temp\70C_1ml-min_10C-min_2.D;74;0.206;23;4;
True;Cpd 5: 11.651;11.651;757962;5900927;74;D:\g\temp\70C_1ml-min_10C-min_2.D;74;0.198;23;5;
True;Cpd 6: 12.478;12.478;383438;3042178;74;D:\g\temp\70C_1ml-min_10C-min_2.D;74;0.194;25;6;
True;Cpd 7: 13.269;13.269;791848;6420960;74;D:\g\temp\70C_1ml-min_10C-min_2.D;74;0.177;28;7;
True;Cpd 8: 13.813;13.813;123418;3167368;55;D:\g\temp\70C_1ml-min_10C-min_2.D;55;0.177;75;8;
True;Cpd 9: 14.022;14.022;387478;3225868;74;D:\g\temp\70C_1ml-min_10C-min_2.D;74;0.181;30;9;
True;Cpd 10: 14.552;14.552;132940;3217057;55;D:\g\temp\70C_1ml-min_10C-min_2.D;55;0.157;77;10;
True;Cpd 11: 14.744;14.744;1193254;10555989;74;D:\g\temp\70C_1ml-min_10C-min_2.D;74;0.177;34;11;
True;Cpd 12: 15.166;15.166;107233;3366264;55;D:\g\temp\70C_1ml-min_10C-min_2.D;55;0.177;86;12;
True;Cpd 13: 15.428;15.428;400146;3632163;74;D:\g\temp\70C_1ml-min_10C-min_2.D;74;0.177;35;13;
True;Cpd 14: 15.841;15.841;122156;3649983;55;D:\g\temp\70C_1ml-min_10C-min_2.D;55;0.19;87;14;
True;Cpd 15: 16.091;16.091;849956;8197586;74;D:\g\temp\70C_1ml-min_10C-min_2.D;74;0.181;37;15;
True;Cpd 16: 16.316;16.316;115073;3819811;55;D:\g\temp\70C_1ml-min_10C-min_2.D;55;0.124;94;16;
True;Cpd 17: 16.437;16.437;241306;8053064;55;D:\g\temp\70C_1ml-min_10C-min_2.D;55;0.186;94;17;
True;Cpd 18: 16.687;16.687;149005;3345607;67;D:\g\temp\70C_1ml-min_10C-min_2.D;67;0.198;51;18;
True;Cpd 19: 16.718;16.718;832280;8844211;74;D:\g\temp\70C_1ml-min_10C-min_2.D;74;0.202;36;19;
True;Cpd 20: 16.959;16.959;133563;3422164;67;D:\g\temp\70C_1ml-min_10C-min_2.D;67;0.169;75;20;
True;Cpd 21: 17.325;17.325;905395;12220524;74;D:\g\temp\70C_1ml-min_10C-min_2.D;74;0.181;59;21;
True;Cpd 22: 17.558;17.558;146722;2922172;79;D:\g\temp\70C_1ml-min_10C-min_2.D;79;0.157;61;22;
True;Cpd 23: 17.648;17.648;137298;4488940;55;D:\g\temp\70C_1ml-min_10C-min_2.D;55;0.19;98;23;
True;Cpd 24: 17.900;17.9;431519;4790139;74;D:\g\temp\70C_1ml-min_10C-min_2.D;74;0.19;38;24;
True;Cpd 25: 18.143;18.143;141918;3832995;67;D:\g\temp\70C_1ml-min_10C-min_2.D;67;0.194;73;25;
True;Cpd 26: 18.478;18.478;832946;10883133;74;D:\g\temp\70C_1ml-min_10C-min_2.D;74;0.223;37;26;
True;Cpd 27: 18.503;18.503;117191;3557602;79;D:\g\temp\70C_1ml-min_10C-min_2.D;79;0.202;55;27;
True;Cpd 28: 18.724;18.724;143519;2966117;79;D:\g\temp\70C_1ml-min_10C-min_2.D;79;0.206;50;28;
True;Cpd 29: 18.782;18.782;128922;3365311;79;D:\g\temp\70C_1ml-min_10C-min_2.D;79;0.231;53;29;
True;Cpd 30: 18.797;18.797;161129;5518717;55;D:\g\temp\70C_1ml-min_10C-min_2.D;55;0.206;81;30;
True;Cpd 31: 19.044;19.044;359781;5062998;74;D:\g\temp\70C_1ml-min_10C-min_2.D;74;0.202;40;31;
True;Cpd 32: 19.310;19.31;123874;4043115;67;D:\g\temp\70C_1ml-min_10C-min_2.D;67;0.223;71;32;
True;Cpd 33: 19.412;19.412;103917;3024937;79;D:\g\temp\70C_1ml-min_10C-min_2.D;79;0.223;69;33;
True;Cpd 34: 19.643;19.643;631155;10641295;74;D:\g\temp\70C_1ml-min_10C-min_2.D;74;0.218;44;34;
True;Cpd 35: 19.990;19.99;113087;5016849;55;D:\g\temp\70C_1ml-min_10C-min_2.D;55;0.239;97;35;
True;Cpd 36: 20.480;20.48;42884;213013;149;D:\g\temp\70C_1ml-min_10C-min_2.D;149;0.214;9;36;
True;Cpd 37: 21.069;21.069;67246;2520314;79;D:\g\temp\70C_1ml-min_10C-min_2.D;79;0.322;70;37;

