#Compound List: 7225 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 5.616;5.616;22878;226914;74;D:\g\temp\120C_1ml-min_6C-min_1.D;74;0.227;9;1;
True;Cpd 2: 6.819;6.819;119942;1888892;74;D:\g\temp\120C_1ml-min_6C-min_1.D;74;0.289;23;2;
True;Cpd 3: 7.622;7.622;74779;1115987;74;D:\g\temp\120C_1ml-min_6C-min_1.D;74;0.223;25;3;
True;Cpd 4: 8.536;8.536;185145;2365334;74;D:\g\temp\120C_1ml-min_6C-min_1.D;74;0.251;22;4;
True;Cpd 5: 9.537;9.537;107424;1340990;74;D:\g\temp\120C_1ml-min_6C-min_1.D;74;0.239;23;5;
True;Cpd 6: 10.592;10.592;244102;3175850;74;D:\g\temp\120C_1ml-min_6C-min_1.D;74;0.231;31;6;
True;Cpd 7: 11.365;11.365;48541;1445856;55;D:\g\temp\120C_1ml-min_6C-min_1.D;55;0.214;60;7;
True;Cpd 8: 11.674;11.674;131178;1656447;74;D:\g\temp\120C_1ml-min_6C-min_1.D;74;0.206;36;8;
True;Cpd 9: 12.464;12.464;57130;1586202;55;D:\g\temp\120C_1ml-min_6C-min_1.D;55;0.181;69;9;
True;Cpd 10: 12.768;12.768;419119;5488701;74;D:\g\temp\120C_1ml-min_6C-min_1.D;74;0.214;37;10;
True;Cpd 11: 13.407;13.407;45066;1643401;55;D:\g\temp\120C_1ml-min_6C-min_1.D;55;0.214;72;11;
True;Cpd 12: 13.838;13.838;140341;1824289;74;D:\g\temp\120C_1ml-min_6C-min_1.D;74;0.19;36;12;
True;Cpd 13: 14.477;14.477;53580;1840208;55;D:\g\temp\120C_1ml-min_6C-min_1.D;55;0.206;82;13;
True;Cpd 14: 14.900;14.9;293807;4139306;74;D:\g\temp\120C_1ml-min_6C-min_1.D;74;0.231;38;14;
True;Cpd 15: 15.256;15.256;49509;1850862;55;D:\g\temp\120C_1ml-min_6C-min_1.D;55;0.181;83;15;
True;Cpd 16: 15.442;15.442;101453;4000701;55;D:\g\temp\120C_1ml-min_6C-min_1.D;55;0.218;91;16;
True;Cpd 17: 15.857;15.857;58701;1836106;67;D:\g\temp\120C_1ml-min_6C-min_1.D;67;0.21;70;17;
True;Cpd 18: 16.273;16.273;54177;1736438;67;D:\g\temp\120C_1ml-min_6C-min_1.D;67;0.198;71;18;
True;Cpd 19: 16.864;16.864;48678;1497897;79;D:\g\temp\120C_1ml-min_6C-min_1.D;79;0.235;54;19;
True;Cpd 20: 16.930;16.93;290475;4640688;74;D:\g\temp\120C_1ml-min_6C-min_1.D;74;0.231;41;20;
True;Cpd 21: 17.236;17.236;61989;1436660;79;D:\g\temp\120C_1ml-min_6C-min_1.D;79;0.181;56;21;
True;Cpd 22: 17.434;17.434;55018;2015072;55;D:\g\temp\120C_1ml-min_6C-min_1.D;55;0.239;93;22;
True;Cpd 23: 17.887;17.887;143551;2209280;74;D:\g\temp\120C_1ml-min_6C-min_1.D;74;0.223;41;23;
True;Cpd 24: 18.235;18.235;54788;1818573;67;D:\g\temp\120C_1ml-min_6C-min_1.D;67;0.235;69;24;
True;Cpd 25: 18.795;18.795;51758;1684201;79;D:\g\temp\120C_1ml-min_6C-min_1.D;79;0.239;48;25;
True;Cpd 26: 18.837;18.837;269450;5008089;74;D:\g\temp\120C_1ml-min_6C-min_1.D;74;0.251;39;26;
True;Cpd 27: 19.145;19.145;62215;1691006;79;D:\g\temp\120C_1ml-min_6C-min_1.D;79;0.181;47;27;
True;Cpd 28: 19.207;19.207;49401;1451029;79;D:\g\temp\120C_1ml-min_6C-min_1.D;79;0.272;57;28;
True;Cpd 29: 19.311;19.311;58489;2102207;55;D:\g\temp\120C_1ml-min_6C-min_1.D;55;0.202;86;29;
True;Cpd 30: 19.725;19.725;130291;2343472;74;D:\g\temp\120C_1ml-min_6C-min_1.D;74;0.231;47;30;
True;Cpd 31: 19.738;19.738;14998;113497;369;D:\g\temp\120C_1ml-min_6C-min_1.D;369;0.008;7;31;
True;Cpd 32: 20.070;20.07;55082;2024700;67;D:\g\temp\120C_1ml-min_6C-min_1.D;67;0.185;64;32;
True;Cpd 33: 20.139;20.139;47913;1259050;79;D:\g\temp\120C_1ml-min_6C-min_1.D;79;0.251;47;33;
True;Cpd 34: 20.620;20.62;243251;4814505;74;D:\g\temp\120C_1ml-min_6C-min_1.D;74;0.227;46;34;
True;Cpd 35: 21.070;21.07;57977;2313328;55;D:\g\temp\120C_1ml-min_6C-min_1.D;55;0.21;103;35;
True;Cpd 36: 22.333;22.333;38939;1347700;79;D:\g\temp\120C_1ml-min_6C-min_1.D;79;0.231;75;36;

