#Compound List: 5149 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 9.173;9.173;221423;3117308;91;D:\g\temp\60C_1ml-min_4C-min_1.D;91;0.458;13;1;
True;Cpd 2: 13.359;13.359;55447;741097;74;D:\g\temp\60C_1ml-min_4C-min_1.D;74;0.297;16;2;
True;Cpd 3: 18.021;18.021;210781;2837773;74;D:\g\temp\60C_1ml-min_4C-min_1.D;74;0.305;21;3;
True;Cpd 4: 20.303;20.303;115635;1717889;74;D:\g\temp\60C_1ml-min_4C-min_1.D;74;0.33;26;4;
True;Cpd 5: 22.503;22.503;241898;3668050;74;D:\g\temp\60C_1ml-min_4C-min_1.D;74;0.317;25;5;
True;Cpd 6: 24.600;24.6;123510;1796330;74;D:\g\temp\60C_1ml-min_4C-min_1.D;74;0.305;25;6;
True;Cpd 7: 26.612;26.612;251586;4100631;74;D:\g\temp\60C_1ml-min_4C-min_1.D;74;0.313;31;7;
True;Cpd 8: 27.885;27.885;45083;1741951;55;D:\g\temp\60C_1ml-min_4C-min_1.D;55;0.272;63;8;
True;Cpd 9: 28.515;28.515;124210;1839670;74;D:\g\temp\60C_1ml-min_4C-min_1.D;74;0.021;28;9;
True;Cpd 10: 28.527;28.527;87052;793350;87;D:\g\temp\60C_1ml-min_4C-min_1.D;87;0.185;18;10;
True;Cpd 11: 29.762;29.762;49218;1869003;55;D:\g\temp\60C_1ml-min_4C-min_1.D;55;0.272;64;11;
True;Cpd 12: 30.363;30.363;363924;6487829;74;D:\g\temp\60C_1ml-min_4C-min_1.D;74;0.309;34;12;
True;Cpd 13: 31.318;31.318;39018;1733236;55;D:\g\temp\60C_1ml-min_4C-min_1.D;55;0.301;62;13;
True;Cpd 14: 32.090;32.09;121890;2166737;74;D:\g\temp\60C_1ml-min_4C-min_1.D;74;0.28;34;14;
True;Cpd 15: 33.033;33.033;46095;1814664;55;D:\g\temp\60C_1ml-min_4C-min_1.D;55;0.264;65;15;
True;Cpd 16: 33.779;33.779;248392;4777216;74;D:\g\temp\60C_1ml-min_4C-min_1.D;74;0.305;35;16;
True;Cpd 17: 34.287;34.287;40361;1991118;55;D:\g\temp\60C_1ml-min_4C-min_1.D;55;0.227;73;17;
True;Cpd 18: 34.547;34.547;82756;4464938;55;D:\g\temp\60C_1ml-min_4C-min_1.D;55;0.289;87;18;
True;Cpd 19: 35.210;35.21;48853;1899039;67;D:\g\temp\60C_1ml-min_4C-min_1.D;67;0.272;59;19;
True;Cpd 20: 35.795;35.795;43410;1273271;67;D:\g\temp\60C_1ml-min_4C-min_1.D;67;0.239;44;20;
True;Cpd 21: 36.669;36.669;36822;1566841;79;D:\g\temp\60C_1ml-min_4C-min_1.D;79;0.272;63;21;
True;Cpd 22: 36.911;36.911;250109;5176483;74;D:\g\temp\60C_1ml-min_4C-min_1.D;74;0.297;38;22;
True;Cpd 23: 37.244;37.244;45002;1219510;79;D:\g\temp\60C_1ml-min_4C-min_1.D;79;0.243;43;23;
True;Cpd 24: 37.620;37.62;45585;2221358;55;D:\g\temp\60C_1ml-min_4C-min_1.D;55;0.272;82;24;
True;Cpd 25: 38.369;38.369;126818;2389326;74;D:\g\temp\60C_1ml-min_4C-min_1.D;74;0.268;31;25;
True;Cpd 26: 38.810;38.81;46080;1965583;67;D:\g\temp\60C_1ml-min_4C-min_1.D;67;0.276;60;26;
True;Cpd 27: 39.626;39.626;38604;1379321;79;D:\g\temp\60C_1ml-min_4C-min_1.D;79;0.198;49;27;
True;Cpd 28: 39.813;39.813;236583;5911574;74;D:\g\temp\60C_1ml-min_4C-min_1.D;74;0.338;41;28;
True;Cpd 29: 40.165;40.165;49929;2134789;79;D:\g\temp\60C_1ml-min_4C-min_1.D;79;0.322;36;29;
True;Cpd 30: 40.220;40.22;31723;1020604;91;D:\g\temp\60C_1ml-min_4C-min_1.D;91;0.293;37;30;
True;Cpd 31: 40.483;40.483;50686;2376670;55;D:\g\temp\60C_1ml-min_4C-min_1.D;55;0.293;72;31;
True;Cpd 32: 41.146;41.146;116756;2784924;74;D:\g\temp\60C_1ml-min_4C-min_1.D;74;0.049;38;32;
True;Cpd 33: 41.600;41.6;64806;2813019;67;D:\g\temp\60C_1ml-min_4C-min_1.D;67;0.301;70;33;
True;Cpd 34: 42.512;42.512;215673;6373034;74;D:\g\temp\60C_1ml-min_4C-min_1.D;74;0.317;48;34;
True;Cpd 35: 43.142;43.142;48854;2804965;55;D:\g\temp\60C_1ml-min_4C-min_1.D;55;0.338;89;35;
True;Cpd 36: 44.882;44.882;31641;1172315;79;D:\g\temp\60C_1ml-min_4C-min_1.D;79;0.322;54;36;

