#Compound List: 5149 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 7.057;7.057;56324;623908;74;D:\g\temp\90C_1ml-min_8C-min_1.D;74;0.227;18;1;
True;Cpd 2: 8.873;8.873;273514;2653358;74;D:\g\temp\90C_1ml-min_8C-min_1.D;74;0.231;25;2;
True;Cpd 3: 9.865;9.865;171008;1554555;74;D:\g\temp\90C_1ml-min_8C-min_1.D;74;0.21;25;3;
True;Cpd 4: 10.867;10.867;395325;3766426;74;D:\g\temp\90C_1ml-min_8C-min_1.D;74;0.202;28;4;
True;Cpd 5: 11.854;11.854;208060;2029770;74;D:\g\temp\90C_1ml-min_8C-min_1.D;74;0.202;31;5;
True;Cpd 6: 12.819;12.819;450953;4472140;74;D:\g\temp\90C_1ml-min_8C-min_1.D;74;0.21;32;6;
True;Cpd 7: 13.478;13.478;84224;2118932;55;D:\g\temp\90C_1ml-min_8C-min_1.D;55;0.185;70;7;
True;Cpd 8: 13.745;13.745;222506;2272901;74;D:\g\temp\90C_1ml-min_8C-min_1.D;74;0.181;34;8;
True;Cpd 9: 14.394;14.394;95208;2228972;55;D:\g\temp\90C_1ml-min_8C-min_1.D;55;0.177;73;9;
True;Cpd 10: 14.650;14.65;677159;7366521;74;D:\g\temp\90C_1ml-min_8C-min_1.D;74;0.19;37;10;
True;Cpd 11: 15.160;15.16;75619;2312690;55;D:\g\temp\90C_1ml-min_8C-min_1.D;55;0.173;82;11;
True;Cpd 12: 15.499;15.499;224283;2487833;74;D:\g\temp\90C_1ml-min_8C-min_1.D;74;0.181;37;12;
True;Cpd 13: 16.004;16.004;86529;2520282;55;D:\g\temp\90C_1ml-min_8C-min_1.D;55;0.181;86;13;
True;Cpd 14: 16.335;16.335;450404;5412494;74;D:\g\temp\90C_1ml-min_8C-min_1.D;74;0.19;38;14;
True;Cpd 15: 16.609;16.609;74267;2588624;55;D:\g\temp\90C_1ml-min_8C-min_1.D;55;0.148;94;15;
True;Cpd 16: 16.754;16.754;158062;5317778;55;D:\g\temp\90C_1ml-min_8C-min_1.D;55;0.19;93;16;
True;Cpd 17: 17.068;17.068;92836;2415936;67;D:\g\temp\90C_1ml-min_8C-min_1.D;67;0.177;75;17;
True;Cpd 18: 17.397;17.397;85670;2318213;67;D:\g\temp\90C_1ml-min_8C-min_1.D;67;0.165;79;18;
True;Cpd 19: 17.854;17.854;79277;2079861;79;D:\g\temp\90C_1ml-min_8C-min_1.D;79;0.185;54;19;
True;Cpd 20: 17.885;17.885;425909;5956642;74;D:\g\temp\90C_1ml-min_8C-min_1.D;74;0.194;40;20;
True;Cpd 21: 18.138;18.138;96279;1911502;79;D:\g\temp\90C_1ml-min_8C-min_1.D;79;0.153;59;21;
True;Cpd 22: 18.272;18.272;85085;2683125;55;D:\g\temp\90C_1ml-min_8C-min_1.D;55;0.181;100;22;
True;Cpd 23: 18.603;18.603;210283;2721074;74;D:\g\temp\90C_1ml-min_8C-min_1.D;74;0.181;40;23;
True;Cpd 24: 18.885;18.885;86140;2337856;67;D:\g\temp\90C_1ml-min_8C-min_1.D;67;0.181;74;24;
True;Cpd 25: 19.321;19.321;384634;7368381;74;D:\g\temp\90C_1ml-min_8C-min_1.D;74;0.19;66;25;
True;Cpd 26: 19.334;19.334;16214;100822;269;D:\g\temp\90C_1ml-min_8C-min_1.D;269;0.021;7;26;
True;Cpd 27: 19.578;19.578;92828;2008747;79;D:\g\temp\90C_1ml-min_8C-min_1.D;79;0.214;50;27;
True;Cpd 28: 19.636;19.636;72769;1926279;79;D:\g\temp\90C_1ml-min_8C-min_1.D;79;0.256;53;28;
True;Cpd 29: 19.687;19.687;83213;2700276;55;D:\g\temp\90C_1ml-min_8C-min_1.D;55;0.198;74;29;
True;Cpd 30: 19.984;19.984;175458;2650196;74;D:\g\temp\90C_1ml-min_8C-min_1.D;74;0.21;48;30;
True;Cpd 31: 20.264;20.264;74416;2242654;67;D:\g\temp\90C_1ml-min_8C-min_1.D;67;0.206;68;31;
True;Cpd 32: 20.349;20.349;70130;1773127;79;D:\g\temp\90C_1ml-min_8C-min_1.D;79;0.165;61;32;
True;Cpd 33: 20.673;20.673;291526;5380573;74;D:\g\temp\90C_1ml-min_8C-min_1.D;74;0.214;50;33;
True;Cpd 34: 21.050;21.05;66455;2565718;55;D:\g\temp\90C_1ml-min_8C-min_1.D;55;0.206;104;34;
True;Cpd 35: 22.188;22.188;45439;1535711;79;D:\g\temp\90C_1ml-min_8C-min_1.D;79;0.26;69;35;

