#Compound List: 7225 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 5.187;5.187;292986;5467587;74;D:\g\temp\140C_1ml-min_2C-min_2.D;74;0.606;14;1;
True;Cpd 2: 6.201;6.201;313507;3990633;74;D:\g\temp\140C_1ml-min_2C-min_2.D;74;0.589;11;2;
True;Cpd 3: 6.990;6.99;148013;3423038;74;D:\g\temp\140C_1ml-min_2C-min_2.D;74;0.631;22;3;
True;Cpd 4: 8.022;8.022;295384;6503828;74;D:\g\temp\140C_1ml-min_2C-min_2.D;74;0.664;16;4;
True;Cpd 5: 9.308;9.308;11964;223812;197;D:\g\temp\140C_1ml-min_2C-min_2.D;197;0.008;9;5;
True;Cpd 6: 9.319;9.319;148025;3497512;74;D:\g\temp\140C_1ml-min_2C-min_2.D;74;0.548;21;6;
True;Cpd 7: 10.920;10.92;303220;6833657;74;D:\g\temp\140C_1ml-min_2C-min_2.D;74;0.573;20;7;
True;Cpd 8: 12.226;12.226;47895;2956240;55;D:\g\temp\140C_1ml-min_2C-min_2.D;55;0.486;50;8;
True;Cpd 9: 12.800;12.8;148992;3781259;74;D:\g\temp\140C_1ml-min_2C-min_2.D;74;0.491;28;9;
True;Cpd 10: 14.291;14.291;53422;2774735;55;D:\g\temp\140C_1ml-min_2C-min_2.D;55;0.486;46;10;
True;Cpd 11: 14.299;14.299;24236;1542756;87;D:\g\temp\140C_1ml-min_2C-min_2.D;87;0.305;42;11;
True;Cpd 12: 14.952;14.952;481939;13018370;74;D:\g\temp\140C_1ml-min_2C-min_2.D;74;0.54;32;12;
True;Cpd 13: 16.272;16.272;42366;3178634;55;D:\g\temp\140C_1ml-min_2C-min_2.D;55;0.552;59;13;
True;Cpd 14: 17.301;17.301;155229;3922672;74;D:\g\temp\140C_1ml-min_2C-min_2.D;74;0.523;28;14;
True;Cpd 15: 17.312;17.312;33117;1224707;75;D:\g\temp\140C_1ml-min_2C-min_2.D;75;0.416;24;15;
True;Cpd 16: 18.722;18.722;46517;2842356;55;D:\g\temp\140C_1ml-min_2C-min_2.D;55;0.458;45;16;
True;Cpd 17: 19.820;19.82;322757;6965100;74;D:\g\temp\140C_1ml-min_2C-min_2.D;74;0.523;21;17;
True;Cpd 18: 19.828;19.828;70848;2644734;143;D:\g\temp\140C_1ml-min_2C-min_2.D;143;0.449;21;18;
True;Cpd 19: 20.661;20.661;41794;2989647;55;D:\g\temp\140C_1ml-min_2C-min_2.D;55;0.342;60;19;
True;Cpd 20: 21.064;21.064;90438;7162525;55;D:\g\temp\140C_1ml-min_2C-min_2.D;55;0.536;61;20;
True;Cpd 21: 22.181;22.181;49508;2965279;67;D:\g\temp\140C_1ml-min_2C-min_2.D;67;0.466;51;21;
True;Cpd 22: 22.429;22.429;297624;4640868;74;D:\g\temp\140C_1ml-min_2C-min_2.D;74;0.503;21;22;
