#Compound List: 7225 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 6.603;6.603;138522;2002200;74;D:\g\temp\120C_1ml-min_7C-min_1.D;74;0.297;24;1;
True;Cpd 2: 7.317;7.317;88352;1171474;74;D:\g\temp\120C_1ml-min_7C-min_1.D;74;0.322;22;2;
True;Cpd 3: 8.125;8.125;209436;2766559;74;D:\g\temp\120C_1ml-min_7C-min_1.D;74;0.243;27;3;
True;Cpd 4: 8.998;8.998;119363;1446918;74;D:\g\temp\120C_1ml-min_7C-min_1.D;74;0.194;29;4;
True;Cpd 5: 9.916;9.916;275976;3251773;74;D:\g\temp\120C_1ml-min_7C-min_1.D;74;0.239;32;5;
True;Cpd 6: 10.592;10.592;53630;1529857;55;D:\g\temp\120C_1ml-min_7C-min_1.D;55;0.169;67;6;
True;Cpd 7: 10.852;10.852;143801;1665232;74;D:\g\temp\120C_1ml-min_7C-min_1.D;74;0.185;37;7;
True;Cpd 8: 11.539;11.539;62002;1534287;55;D:\g\temp\120C_1ml-min_7C-min_1.D;55;0.181;65;8;
True;Cpd 9: 11.794;11.794;458950;5411539;74;D:\g\temp\120C_1ml-min_7C-min_1.D;74;0.194;37;9;
True;Cpd 10: 12.352;12.352;50077;1705662;55;D:\g\temp\120C_1ml-min_7C-min_1.D;55;0.21;82;10;
True;Cpd 11: 12.715;12.715;152968;1792266;74;D:\g\temp\120C_1ml-min_7C-min_1.D;74;0.194;35;11;
True;Cpd 12: 13.271;13.271;58237;1842223;55;D:\g\temp\120C_1ml-min_7C-min_1.D;55;0.173;88;12;
True;Cpd 13: 13.628;13.628;319959;4031061;74;D:\g\temp\120C_1ml-min_7C-min_1.D;74;0.21;37;13;
True;Cpd 14: 13.935;13.935;54218;1862253;55;D:\g\temp\120C_1ml-min_7C-min_1.D;55;0.14;89;14;
True;Cpd 15: 14.099;14.099;109359;3889362;55;D:\g\temp\120C_1ml-min_7C-min_1.D;55;0.198;89;15;
True;Cpd 16: 14.452;14.452;63565;1782611;67;D:\g\temp\120C_1ml-min_7C-min_1.D;67;0.173;73;16;
True;Cpd 17: 14.819;14.819;59628;1728818;67;D:\g\temp\120C_1ml-min_7C-min_1.D;67;0.194;74;17;
True;Cpd 18: 15.331;15.331;54683;1512516;79;D:\g\temp\120C_1ml-min_7C-min_1.D;79;0.202;51;18;
True;Cpd 19: 15.366;15.366;318194;4677757;74;D:\g\temp\120C_1ml-min_7C-min_1.D;74;0.21;39;19;
True;Cpd 20: 15.651;15.651;65414;1445222;79;D:\g\temp\120C_1ml-min_7C-min_1.D;79;0.165;61;20;
True;Cpd 21: 15.806;15.806;60503;2017575;55;D:\g\temp\120C_1ml-min_7C-min_1.D;55;0.181;93;21;
True;Cpd 22: 16.185;16.185;157213;2241209;74;D:\g\temp\120C_1ml-min_7C-min_1.D;74;0.21;42;22;
True;Cpd 23: 16.497;16.497;61623;1835732;67;D:\g\temp\120C_1ml-min_7C-min_1.D;67;0.185;72;23;
True;Cpd 24: 16.984;16.984;59238;2011944;67;D:\g\temp\120C_1ml-min_7C-min_1.D;67;0.153;71;24;
True;Cpd 25: 16.999;16.999;305153;5145359;74;D:\g\temp\120C_1ml-min_7C-min_1.D;74;0.214;41;25;
True;Cpd 26: 17.282;17.282;69209;1540527;79;D:\g\temp\120C_1ml-min_7C-min_1.D;79;0.14;44;26;
True;Cpd 27: 17.343;17.343;55019;1578785;79;D:\g\temp\120C_1ml-min_7C-min_1.D;79;0.264;56;27;
True;Cpd 28: 17.414;17.414;62832;2177992;55;D:\g\temp\120C_1ml-min_7C-min_1.D;55;0.161;85;28;
True;Cpd 29: 17.758;17.758;150723;2419877;74;D:\g\temp\120C_1ml-min_7C-min_1.D;74;0.21;48;29;
True;Cpd 30: 18.066;18.066;62691;1954425;67;D:\g\temp\120C_1ml-min_7C-min_1.D;67;0.21;71;30;
True;Cpd 31: 18.146;18.146;52477;1364852;79;D:\g\temp\120C_1ml-min_7C-min_1.D;79;0.161;61;31;
True;Cpd 32: 18.523;18.523;273265;5046427;74;D:\g\temp\120C_1ml-min_7C-min_1.D;74;0.223;48;32;
True;Cpd 33: 18.921;18.921;61669;2423462;55;D:\g\temp\120C_1ml-min_7C-min_1.D;55;0.206;107;33;
True;Cpd 34: 20.112;20.112;41582;1274383;79;D:\g\temp\120C_1ml-min_7C-min_1.D;79;0.231;67;34;

