#Compound List: 5149 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 6.311;6.311;29400;294764;71;D:\g\temp\80C_1ml-min_4C-min_2.D;71;0.387;5;1;
True;Cpd 2: 6.948;6.948;230501;3124053;74;D:\g\temp\80C_1ml-min_4C-min_2.D;74;0.412;12;2;
True;Cpd 3: 9.745;9.745;324333;4412871;74;D:\g\temp\80C_1ml-min_4C-min_2.D;74;0.449;13;3;
True;Cpd 4: 13.545;13.545;403455;5600029;74;D:\g\temp\80C_1ml-min_4C-min_2.D;74;0.371;19;4;
True;Cpd 5: 15.604;15.604;211120;2853692;74;D:\g\temp\80C_1ml-min_4C-min_2.D;74;0.342;21;5;
True;Cpd 6: 17.662;17.662;456424;6615294;74;D:\g\temp\80C_1ml-min_4C-min_2.D;74;0.338;22;6;
True;Cpd 7: 19.678;19.678;239079;3286104;74;D:\g\temp\80C_1ml-min_4C-min_2.D;74;0.35;18;7;
True;Cpd 8: 21.638;21.638;503147;7899328;74;D:\g\temp\80C_1ml-min_4C-min_2.D;74;0.338;27;8;
True;Cpd 9: 22.902;22.902;76684;3356908;55;D:\g\temp\80C_1ml-min_4C-min_2.D;55;0.313;62;9;
True;Cpd 10: 23.517;23.517;245540;4021543;74;D:\g\temp\80C_1ml-min_4C-min_2.D;74;0.326;30;10;
True;Cpd 11: 24.755;24.755;85488;3458525;55;D:\g\temp\80C_1ml-min_4C-min_2.D;55;0.33;62;11;
True;Cpd 12: 25.337;25.337;763168;13452406;74;D:\g\temp\80C_1ml-min_4C-min_2.D;74;0.305;34;12;
True;Cpd 13: 26.299;26.299;67444;3725083;55;D:\g\temp\80C_1ml-min_4C-min_2.D;55;0.35;70;13;
True;Cpd 14: 27.060;27.06;256056;4251141;74;D:\g\temp\80C_1ml-min_4C-min_2.D;74;0.313;32;14;
True;Cpd 15: 28.004;28.004;76708;4143645;55;D:\g\temp\80C_1ml-min_4C-min_2.D;55;0.305;76;15;
True;Cpd 16: 28.734;28.734;535118;10204149;74;D:\g\temp\80C_1ml-min_4C-min_2.D;74;0.338;37;16;
True;Cpd 17: 29.251;29.251;70520;4370947;55;D:\g\temp\80C_1ml-min_4C-min_2.D;55;0.251;82;17;
True;Cpd 18: 29.510;29.51;149129;9155927;55;D:\g\temp\80C_1ml-min_4C-min_2.D;55;0.346;84;18;
True;Cpd 19: 30.174;30.174;88764;3853019;67;D:\g\temp\80C_1ml-min_4C-min_2.D;67;0.342;69;19;
True;Cpd 20: 30.324;30.324;506519;10011071;74;D:\g\temp\80C_1ml-min_4C-min_2.D;74;0.363;37;20;
True;Cpd 21: 30.761;30.761;82484;3832936;67;D:\g\temp\80C_1ml-min_4C-min_2.D;67;0.326;60;21;
True;Cpd 22: 31.633;31.633;70993;3186662;79;D:\g\temp\80C_1ml-min_4C-min_2.D;79;0.272;66;22;
True;Cpd 23: 31.860;31.86;530757;10392314;74;D:\g\temp\80C_1ml-min_4C-min_2.D;74;0.317;34;23;
True;Cpd 24: 32.209;32.209;87511;3166385;79;D:\g\temp\80C_1ml-min_4C-min_2.D;79;0.305;50;24;
True;Cpd 25: 32.578;32.578;79533;4640043;55;D:\g\temp\80C_1ml-min_4C-min_2.D;55;0.342;82;25;
True;Cpd 26: 33.317;33.317;244946;5062892;74;D:\g\temp\80C_1ml-min_4C-min_2.D;74;0.33;35;26;
True;Cpd 27: 33.770;33.77;82906;4252730;67;D:\g\temp\80C_1ml-min_4C-min_2.D;67;0.305;68;27;
True;Cpd 28: 34.585;34.585;67379;2857554;79;D:\g\temp\80C_1ml-min_4C-min_2.D;79;0.346;59;28;
True;Cpd 29: 34.755;34.755;462218;8918722;74;D:\g\temp\80C_1ml-min_4C-min_2.D;74;0.326;30;29;
True;Cpd 30: 35.131;35.131;100328;3467997;79;D:\g\temp\80C_1ml-min_4C-min_2.D;79;0.334;31;30;
True;Cpd 31: 35.186;35.186;57950;1759517;91;D:\g\temp\80C_1ml-min_4C-min_2.D;91;0.305;39;31;
True;Cpd 32: 35.434;35.434;78334;4543594;55;D:\g\temp\80C_1ml-min_4C-min_2.D;55;0.359;73;32;
True;Cpd 33: 36.103;36.103;200631;4976819;74;D:\g\temp\80C_1ml-min_4C-min_2.D;74;0.359;43;33;
True;Cpd 34: 36.555;36.555;114655;4417774;67;D:\g\temp\80C_1ml-min_4C-min_2.D;67;0.338;42;34;
True;Cpd 35: 36.566;36.566;96607;3683666;79;D:\g\temp\80C_1ml-min_4C-min_2.D;79;0.342;63;35;
True;Cpd 36: 37.440;37.44;373548;9652384;74;D:\g\temp\80C_1ml-min_4C-min_2.D;74;0.35;36;36;
True;Cpd 37: 38.084;38.084;56942;1671414;69;D:\g\temp\80C_1ml-min_4C-min_2.D;69;0.029;43;37;
True;Cpd 38: 38.095;38.095;69032;3180529;55;D:\g\temp\80C_1ml-min_4C-min_2.D;55;0.354;71;38;
True;Cpd 39: 38.301;38.301;37439;248826;149;D:\g\temp\80C_1ml-min_4C-min_2.D;149;0.354;7;39;
True;Cpd 40: 39.844;39.844;52630;2131474;79;D:\g\temp\80C_1ml-min_4C-min_2.D;79;0.379;60;40;
True;Cpd 41: 39.850;39.85;52630;1725434;79;D:\g\temp\80C_1ml-min_4C-min_2.D;79;0.359;44;41;

