#Compound List: 7225 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 6.187;6.187;20150;372448;74;D:\g\temp\120C_1ml-min_2C-min_1.D;74;0.322;14;1;
True;Cpd 2: 8.254;8.254;82077;1767895;74;D:\g\temp\120C_1ml-min_2C-min_1.D;74;0.379;22;2;
True;Cpd 3: 9.812;9.812;45411;954210;74;D:\g\temp\120C_1ml-min_2C-min_1.D;74;0.309;23;3;
True;Cpd 4: 11.756;11.756;106433;2245608;74;D:\g\temp\120C_1ml-min_2C-min_1.D;74;0.528;19;4;
True;Cpd 5: 14.055;14.055;53594;1107375;74;D:\g\temp\120C_1ml-min_2C-min_1.D;74;0.305;20;5;
True;Cpd 6: 16.659;16.659;83859;1034373;87;D:\g\temp\120C_1ml-min_2C-min_1.D;87;0.322;16;6;
True;Cpd 7: 16.672;16.672;117459;1978824;74;D:\g\temp\120C_1ml-min_2C-min_1.D;74;0.387;20;7;
True;Cpd 8: 18.535;18.535;22004;928253;55;D:\g\temp\120C_1ml-min_2C-min_1.D;55;0.317;36;8;
True;Cpd 9: 18.540;18.54;22004;620731;55;D:\g\temp\120C_1ml-min_2C-min_1.D;55;0.317;26;9;
True;Cpd 10: 19.497;19.497;55641;1177002;74;D:\g\temp\120C_1ml-min_2C-min_1.D;74;0.297;20;10;
True;Cpd 11: 21.476;21.476;24238;581245;55;D:\g\temp\120C_1ml-min_2C-min_1.D;55;0.342;29;11;
True;Cpd 12: 21.481;21.481;12741;680137;74;D:\g\temp\120C_1ml-min_2C-min_1.D;74;0.289;32;12;
True;Cpd 13: 22.489;22.489;176607;4009881;74;D:\g\temp\120C_1ml-min_2C-min_1.D;74;0.408;23;13;
True;Cpd 14: 24.098;24.098;18695;1098785;55;D:\g\temp\120C_1ml-min_2C-min_1.D;55;0.326;48;14;
True;Cpd 15: 25.509;25.509;56482;1144694;74;D:\g\temp\120C_1ml-min_2C-min_1.D;74;0.037;22;15;
True;Cpd 16: 27.141;27.141;21942;899232;55;D:\g\temp\120C_1ml-min_2C-min_1.D;55;0.202;35;16;
True;Cpd 17: 28.571;28.571;114677;2615434;74;D:\g\temp\120C_1ml-min_2C-min_1.D;74;0.383;24;17;
True;Cpd 18: 29.483;29.483;18220;1166130;55;D:\g\temp\120C_1ml-min_2C-min_1.D;55;0.293;49;18;
True;Cpd 19: 29.939;29.939;38521;1999638;55;D:\g\temp\120C_1ml-min_2C-min_1.D;55;0.42;57;19;
True;Cpd 20: 31.217;31.217;21296;1108259;67;D:\g\temp\120C_1ml-min_2C-min_1.D;67;0.297;44;20;
True;Cpd 21: 32.226;32.226;19848;889402;67;D:\g\temp\120C_1ml-min_2C-min_1.D;67;0.367;37;21;
True;Cpd 22: 32.225;32.225;19848;904055;67;D:\g\temp\120C_1ml-min_2C-min_1.D;67;0.367;37;22;
True;Cpd 23: 33.833;33.833;17472;853728;79;D:\g\temp\120C_1ml-min_2C-min_1.D;79;0.416;41;23;
True;Cpd 24: 34.535;34.535;111073;2486047;74;D:\g\temp\120C_1ml-min_2C-min_1.D;74;0.383;20;24;
True;Cpd 25: 34.540;34.54;86126;2261264;87;D:\g\temp\120C_1ml-min_2C-min_1.D;87;0.383;28;25;
True;Cpd 26: 34.943;34.943;21701;1026205;79;D:\g\temp\120C_1ml-min_2C-min_1.D;79;0.326;42;26;
True;Cpd 27: 35.822;35.822;21234;987784;55;D:\g\temp\120C_1ml-min_2C-min_1.D;55;0.363;40;27;
True;Cpd 28: 37.396;37.396;52073;1344619;74;D:\g\temp\120C_1ml-min_2C-min_1.D;74;0.396;29;28;
True;Cpd 29: 38.063;38.063;19753;1137381;67;D:\g\temp\120C_1ml-min_2C-min_1.D;67;0.416;39;29;
True;Cpd 30: 39.576;39.576;17196;1069690;79;D:\g\temp\120C_1ml-min_2C-min_1.D;79;0.284;50;30;
True;Cpd 31: 40.233;40.233;101261;2986061;74;D:\g\temp\120C_1ml-min_2C-min_1.D;74;0.42;32;31;
True;Cpd 32: 40.240;40.24;37312;1764998;354;D:\g\temp\120C_1ml-min_2C-min_1.D;354;0.449;38;32;
True;Cpd 33: 40.647;40.647;23015;820724;67;D:\g\temp\120C_1ml-min_2C-min_1.D;67;0.012;26;33;
True;Cpd 34: 40.667;40.667;37259;1330924;79;D:\g\temp\120C_1ml-min_2C-min_1.D;79;0.012;35;34;
True;Cpd 35: 41.452;41.452;15368;502479;69;D:\g\temp\120C_1ml-min_2C-min_1.D;69;0.198;21;35;
True;Cpd 36: 41.455;41.455;20564;952192;55;D:\g\temp\120C_1ml-min_2C-min_1.D;55;0.437;38;36;
True;Cpd 37: 42.923;42.923;48916;1369018;74;D:\g\temp\120C_1ml-min_2C-min_1.D;74;0.359;30;37;
True;Cpd 38: 43.336;43.336;17343;784860;79;D:\g\temp\120C_1ml-min_2C-min_1.D;79;0.458;33;38;
True;Cpd 39: 43.363;43.363;6132;86263;77;D:\g\temp\120C_1ml-min_2C-min_1.D;77;0.012;5;39;
True;Cpd 40: 43.590;43.59;19394;1040278;67;D:\g\temp\120C_1ml-min_2C-min_1.D;67;0.355;36;40;
True;Cpd 41: 45.611;45.611;78545;2156352;87;D:\g\temp\120C_1ml-min_2C-min_1.D;87;0.466;27;41;
True;Cpd 42: 46.765;46.765;22135;1363808;55;D:\g\temp\120C_1ml-min_2C-min_1.D;55;0.491;42;42;
True;Cpd 43: 49.824;49.824;14952;779076;79;D:\g\temp\120C_1ml-min_2C-min_1.D;79;0.453;36;43;

