#Compound List: 5149 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 6.212;6.212;39178;520371;91;D:\g\temp\70C_1ml-min_4C-min_3.D;91;0.396;8;1;
True;Cpd 2: 7.058;7.058;20740;242544;71;D:\g\temp\70C_1ml-min_4C-min_3.D;71;0.524;4;2;
True;Cpd 3: 7.910;7.91;176764;2516998;74;D:\g\temp\70C_1ml-min_4C-min_3.D;74;0.441;12;3;
True;Cpd 4: 7.965;7.965;54315;908643;91;D:\g\temp\70C_1ml-min_4C-min_3.D;91;0.507;17;4;
True;Cpd 5: 11.402;11.402;261630;3688866;74;D:\g\temp\70C_1ml-min_4C-min_3.D;74;0.412;16;5;
True;Cpd 6: 15.688;15.688;314055;4109350;74;D:\g\temp\70C_1ml-min_4C-min_3.D;74;0.404;16;6;
True;Cpd 7: 17.882;17.882;160793;2389467;74;D:\g\temp\70C_1ml-min_4C-min_3.D;74;0.371;23;7;
True;Cpd 8: 20.025;20.025;347297;5243355;74;D:\g\temp\70C_1ml-min_4C-min_3.D;74;0.371;22;8;
True;Cpd 9: 22.097;22.097;174954;2540764;74;D:\g\temp\70C_1ml-min_4C-min_3.D;74;0.342;23;9;
True;Cpd 10: 24.086;24.086;381865;6184829;74;D:\g\temp\70C_1ml-min_4C-min_3.D;74;0.342;27;10;
True;Cpd 11: 25.357;25.357;54580;2247601;55;D:\g\temp\70C_1ml-min_4C-min_3.D;55;0.305;51;11;
True;Cpd 12: 25.985;25.985;190707;3092880;74;D:\g\temp\70C_1ml-min_4C-min_3.D;74;0.359;27;12;
True;Cpd 13: 27.225;27.225;62532;2551615;55;D:\g\temp\70C_1ml-min_4C-min_3.D;55;0.264;51;13;
True;Cpd 14: 27.811;27.811;602805;10645446;74;D:\g\temp\70C_1ml-min_4C-min_3.D;74;0.346;32;14;
True;Cpd 15: 28.773;28.773;50198;2384907;55;D:\g\temp\70C_1ml-min_4C-min_3.D;55;0.313;65;15;
True;Cpd 16: 29.537;29.537;192752;3470610;74;D:\g\temp\70C_1ml-min_4C-min_3.D;74;0.346;32;16;
True;Cpd 17: 30.484;30.484;58575;2687430;55;D:\g\temp\70C_1ml-min_4C-min_3.D;55;0.322;58;17;
True;Cpd 18: 30.488;30.488;43636;1568852;69;D:\g\temp\70C_1ml-min_4C-min_3.D;69;0.322;50;18;
True;Cpd 19: 31.215;31.215;419841;7815211;74;D:\g\temp\70C_1ml-min_4C-min_3.D;74;0.342;32;19;
True;Cpd 20: 31.735;31.735;54146;3344457;55;D:\g\temp\70C_1ml-min_4C-min_3.D;55;0.256;79;20;
True;Cpd 21: 31.992;31.992;115520;7638319;55;D:\g\temp\70C_1ml-min_4C-min_3.D;55;0.338;84;21;
True;Cpd 22: 32.659;32.659;64827;2814774;67;D:\g\temp\70C_1ml-min_4C-min_3.D;67;0.346;54;22;
True;Cpd 23: 32.804;32.804;396879;8145564;74;D:\g\temp\70C_1ml-min_4C-min_3.D;74;0.354;38;23;
True;Cpd 24: 33.247;33.247;61088;2986612;67;D:\g\temp\70C_1ml-min_4C-min_3.D;67;0.301;66;24;
True;Cpd 25: 34.119;34.119;50250;2099580;79;D:\g\temp\70C_1ml-min_4C-min_3.D;79;0.363;57;25;
True;Cpd 26: 34.325;34.325;42898;873317;83;D:\g\temp\70C_1ml-min_4C-min_3.D;83;0.041;25;26;
True;Cpd 27: 34.339;34.339;423668;8949108;74;D:\g\temp\70C_1ml-min_4C-min_3.D;74;0.334;37;27;
True;Cpd 28: 34.696;34.696;63190;2205817;79;D:\g\temp\70C_1ml-min_4C-min_3.D;79;0.272;46;28;
True;Cpd 29: 35.065;35.065;60805;3418873;55;D:\g\temp\70C_1ml-min_4C-min_3.D;55;0.367;72;29;
True;Cpd 30: 35.803;35.803;191888;4214116;74;D:\g\temp\70C_1ml-min_4C-min_3.D;74;0.35;34;30;
True;Cpd 31: 36.254;36.254;60049;2750206;67;D:\g\temp\70C_1ml-min_4C-min_3.D;67;0.309;56;31;
True;Cpd 32: 37.073;37.073;49047;2469205;79;D:\g\temp\70C_1ml-min_4C-min_3.D;79;0.363;57;32;
True;Cpd 33: 37.233;37.233;391882;9396215;74;D:\g\temp\70C_1ml-min_4C-min_3.D;74;0.346;40;33;
True;Cpd 34: 37.612;37.612;49340;1736328;95;D:\g\temp\70C_1ml-min_4C-min_3.D;95;0.322;25;34;
True;Cpd 35: 37.666;37.666;45167;2089247;80;D:\g\temp\70C_1ml-min_4C-min_3.D;80;0.408;48;35;
True;Cpd 36: 37.919;37.919;62882;4001545;55;D:\g\temp\70C_1ml-min_4C-min_3.D;55;0.355;87;36;
True;Cpd 37: 38.587;38.587;166698;3911541;74;D:\g\temp\70C_1ml-min_4C-min_3.D;74;0.359;33;37;
True;Cpd 38: 39.051;39.051;84073;4413523;67;D:\g\temp\70C_1ml-min_4C-min_3.D;67;0.396;64;38;
True;Cpd 39: 39.920;39.92;330326;8681970;74;D:\g\temp\70C_1ml-min_4C-min_3.D;74;0.412;36;39;
True;Cpd 40: 40.566;40.566;47671;2436023;69;D:\g\temp\70C_1ml-min_4C-min_3.D;69;0.025;58;40;
True;Cpd 41: 40.587;40.587;23396;530350;96;D:\g\temp\70C_1ml-min_4C-min_3.D;96;0.008;30;41;
True;Cpd 42: 40.785;40.785;29522;189981;149;D:\g\temp\70C_1ml-min_4C-min_3.D;149;0.387;5;42;
True;Cpd 43: 42.338;42.338;35827;1633571;79;D:\g\temp\70C_1ml-min_4C-min_3.D;79;0.392;52;43;

