#Compound List: 7225 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 5.632;5.632;33093;368552;84;D:\g\temp\100C_1ml-min_2C-min_2.D;84;0.511;3;1;
True;Cpd 2: 5.962;5.962;201932;3477424;74;D:\g\temp\100C_1ml-min_2C-min_2.D;74;0.466;11;2;
True;Cpd 3: 7.360;7.36;4152;87793;59;D:\g\temp\100C_1ml-min_2C-min_2.D;59;0.375;4;3;
True;Cpd 4: 8.115;8.115;262090;5113475;74;D:\g\temp\100C_1ml-min_2C-min_2.D;74;0.627;15;4;
True;Cpd 5: 12.072;12.072;271512;5041156;74;D:\g\temp\100C_1ml-min_2C-min_2.D;74;0.552;18;5;
True;Cpd 6: 14.763;14.763;127589;2550933;74;D:\g\temp\100C_1ml-min_2C-min_2.D;74;0.511;21;6;
True;Cpd 7: 17.827;17.827;248246;5055660;74;D:\g\temp\100C_1ml-min_2C-min_2.D;74;0.511;16;7;
True;Cpd 8: 21.129;21.129;115591;1843067;74;D:\g\temp\100C_1ml-min_2C-min_2.D;74;0.528;20;8;
True;Cpd 9: 21.128;21.128;115591;2303791;74;D:\g\temp\100C_1ml-min_2C-min_2.D;74;0.528;17;9;
True;Cpd 10: 24.567;24.567;229557;5113489;74;D:\g\temp\100C_1ml-min_2C-min_2.D;74;0.515;17;10;
True;Cpd 11: 26.778;26.778;33745;1851419;55;D:\g\temp\100C_1ml-min_2C-min_2.D;55;0.441;46;11;
True;Cpd 12: 28.007;28.007;19478;591840;55;D:\g\temp\100C_1ml-min_2C-min_2.D;55;0.21;20;12;
True;Cpd 13: 28.023;28.023;108155;2623161;74;D:\g\temp\100C_1ml-min_2C-min_2.D;74;0.511;26;13;
True;Cpd 14: 30.252;30.252;34692;2189056;55;D:\g\temp\100C_1ml-min_2C-min_2.D;55;0.42;59;14;
True;Cpd 15: 31.459;31.459;333335;8470438;74;D:\g\temp\100C_1ml-min_2C-min_2.D;74;0.565;29;15;
True;Cpd 16: 33.203;33.203;20372;1784887;74;D:\g\temp\100C_1ml-min_2C-min_2.D;74;0.375;53;16;
True;Cpd 17: 34.799;34.799;101751;2475133;74;D:\g\temp\100C_1ml-min_2C-min_2.D;74;0.544;23;17;
True;Cpd 18: 34.803;34.803;21856;810656;143;D:\g\temp\100C_1ml-min_2C-min_2.D;143;0.363;26;18;
True;Cpd 19: 36.514;36.514;30725;1926466;55;D:\g\temp\100C_1ml-min_2C-min_2.D;55;0.371;48;19;
True;Cpd 20: 36.531;36.531;22012;1323182;69;D:\g\temp\100C_1ml-min_2C-min_2.D;69;0.408;45;20;
True;Cpd 21: 38.073;38.073;224620;6429220;74;D:\g\temp\100C_1ml-min_2C-min_2.D;74;0.532;30;21;
True;Cpd 22: 39.027;39.027;28479;2409165;55;D:\g\temp\100C_1ml-min_2C-min_2.D;55;0.35;63;22;
True;Cpd 23: 39.474;39.474;61808;5191874;55;D:\g\temp\100C_1ml-min_2C-min_2.D;55;0.532;60;23;
True;Cpd 24: 40.826;40.826;33623;2192332;67;D:\g\temp\100C_1ml-min_2C-min_2.D;67;0.346;55;24;
True;Cpd 25: 41.226;41.226;216725;5947288;74;D:\g\temp\100C_1ml-min_2C-min_2.D;74;0.499;25;25;
True;Cpd 26: 41.863;41.863;33142;1978791;67;D:\g\temp\100C_1ml-min_2C-min_2.D;67;0.375;53;26;
True;Cpd 27: 43.508;43.508;26922;1800006;79;D:\g\temp\100C_1ml-min_2C-min_2.D;79;0.367;48;27;
True;Cpd 28: 44.268;44.268;61729;2381222;75;D:\g\temp\100C_1ml-min_2C-min_2.D;75;0.383;23;28;
True;Cpd 29: 44.276;44.276;235360;5708325;74;D:\g\temp\100C_1ml-min_2C-min_2.D;74;0.528;25;29;
True;Cpd 30: 44.652;44.652;34713;1998568;79;D:\g\temp\100C_1ml-min_2C-min_2.D;79;0.354;41;30;
True;Cpd 31: 45.577;45.577;33393;2097153;55;D:\g\temp\100C_1ml-min_2C-min_2.D;55;0.519;45;31;
True;Cpd 32: 45.586;45.586;25438;1741282;69;D:\g\temp\100C_1ml-min_2C-min_2.D;69;0.495;46;32;
True;Cpd 33: 47.196;47.196;109210;2414910;74;D:\g\temp\100C_1ml-min_2C-min_2.D;74;0.437;21;33;
True;Cpd 34: 47.851;47.851;36406;2541197;67;D:\g\temp\100C_1ml-min_2C-min_2.D;67;0.556;51;34;
True;Cpd 35: 49.391;49.391;25120;1707304;67;D:\g\temp\100C_1ml-min_2C-min_2.D;67;0.425;43;35;
True;Cpd 36: 50.064;50.064;232806;7356126;74;D:\g\temp\100C_1ml-min_2C-min_2.D;74;0.556;27;36;
True;Cpd 37: 50.484;50.484;66558;3771397;79;D:\g\temp\100C_1ml-min_2C-min_2.D;79;0.503;42;37;
True;Cpd 38: 50.494;50.494;15656;1025081;105;D:\g\temp\100C_1ml-min_2C-min_2.D;105;0.425;37;38;
True;Cpd 39: 51.295;51.295;36397;2643472;55;D:\g\temp\100C_1ml-min_2C-min_2.D;55;0.556;55;39;
True;Cpd 40: 52.776;52.776;82263;2485014;87;D:\g\temp\100C_1ml-min_2C-min_2.D;87;0.544;33;40;
True;Cpd 41: 52.787;52.787;100493;1523633;74;D:\g\temp\100C_1ml-min_2C-min_2.D;74;0.482;11;41;
True;Cpd 42: 53.177;53.177;25358;1893116;79;D:\g\temp\100C_1ml-min_2C-min_2.D;79;0.491;45;42;
True;Cpd 43: 53.442;53.442;37091;2445636;67;D:\g\temp\100C_1ml-min_2C-min_2.D;67;0.598;45;43;
True;Cpd 44: 53.443;53.443;24761;1411222;96;D:\g\temp\100C_1ml-min_2C-min_2.D;96;0.412;35;44;
