#Compound List: 7225 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 6.257;6.257;192480;2886627;74;D:\g\temp\120C_1ml-min_9C-min_1.D;74;0.379;27;1;
True;Cpd 2: 6.839;6.839;127037;1719002;74;D:\g\temp\120C_1ml-min_9C-min_1.D;74;0.227;28;2;
True;Cpd 3: 7.490;7.49;315974;3979887;74;D:\g\temp\120C_1ml-min_9C-min_1.D;74;0.301;28;3;
True;Cpd 4: 8.188;8.188;183554;2117521;74;D:\g\temp\120C_1ml-min_9C-min_1.D;74;0.206;32;4;
True;Cpd 5: 8.916;8.916;431416;4636108;74;D:\g\temp\120C_1ml-min_9C-min_1.D;74;0.198;32;5;
True;Cpd 6: 9.456;9.456;87082;2223087;55;D:\g\temp\120C_1ml-min_9C-min_1.D;55;0.161;72;6;
True;Cpd 7: 9.649;9.649;223544;2318772;74;D:\g\temp\120C_1ml-min_9C-min_1.D;74;0.202;36;7;
True;Cpd 8: 10.198;10.198;101372;2300582;55;D:\g\temp\120C_1ml-min_9C-min_1.D;55;0.165;75;8;
True;Cpd 9: 10.388;10.388;702829;7269632;74;D:\g\temp\120C_1ml-min_9C-min_1.D;74;0.19;37;9;
True;Cpd 10: 10.833;10.833;83194;2355245;55;D:\g\temp\120C_1ml-min_9C-min_1.D;55;0.177;84;10;
True;Cpd 11: 11.104;11.104;227952;2366719;74;D:\g\temp\120C_1ml-min_9C-min_1.D;74;0.173;37;11;
True;Cpd 12: 11.549;11.549;91030;2465211;55;D:\g\temp\120C_1ml-min_9C-min_1.D;55;0.177;88;12;
True;Cpd 13: 11.817;11.817;448393;5022546;74;D:\g\temp\120C_1ml-min_9C-min_1.D;74;0.181;37;13;
True;Cpd 14: 12.061;12.061;81035;2445104;55;D:\g\temp\120C_1ml-min_9C-min_1.D;55;0.136;94;14;
True;Cpd 15: 12.194;12.194;161523;4996961;55;D:\g\temp\120C_1ml-min_9C-min_1.D;55;0.161;94;15;
True;Cpd 16: 12.463;12.463;96139;2282682;67;D:\g\temp\120C_1ml-min_9C-min_1.D;67;0.161;77;16;
True;Cpd 17: 12.759;12.759;90669;2255827;67;D:\g\temp\120C_1ml-min_9C-min_1.D;67;0.173;77;17;
True;Cpd 18: 13.166;13.166;435212;7206554;74;D:\g\temp\120C_1ml-min_9C-min_1.D;74;0.177;70;18;
True;Cpd 19: 13.411;13.411;99801;1902514;79;D:\g\temp\120C_1ml-min_9C-min_1.D;79;0.12;62;19;
True;Cpd 20: 13.517;13.517;83319;2467176;55;D:\g\temp\120C_1ml-min_9C-min_1.D;55;0.169;97;20;
True;Cpd 21: 13.800;13.8;200326;2449682;74;D:\g\temp\120C_1ml-min_9C-min_1.D;74;0.173;41;21;
True;Cpd 22: 14.059;14.059;85457;2149808;67;D:\g\temp\120C_1ml-min_9C-min_1.D;67;0.161;75;22;
True;Cpd 23: 14.432;14.432;382827;5768984;74;D:\g\temp\120C_1ml-min_9C-min_1.D;74;0.185;46;23;
True;Cpd 24: 14.441;14.441;79015;2346388;79;D:\g\temp\120C_1ml-min_9C-min_1.D;79;0.165;75;24;
True;Cpd 25: 14.676;14.676;93582;1809269;79;D:\g\temp\120C_1ml-min_9C-min_1.D;79;0.177;53;25;
True;Cpd 26: 14.734;14.734;74588;1715893;79;D:\g\temp\120C_1ml-min_9C-min_1.D;79;0.218;45;26;
True;Cpd 27: 14.765;14.765;83152;2707753;55;D:\g\temp\120C_1ml-min_9C-min_1.D;55;0.198;76;27;
True;Cpd 28: 15.034;15.034;168942;2488494;74;D:\g\temp\120C_1ml-min_9C-min_1.D;74;0.194;49;28;
True;Cpd 29: 15.305;15.305;73971;2070316;67;D:\g\temp\120C_1ml-min_9C-min_1.D;67;0.177;71;29;
True;Cpd 30: 15.400;15.4;64800;1614972;79;D:\g\temp\120C_1ml-min_9C-min_1.D;79;0.198;67;30;
True;Cpd 31: 15.676;15.676;285407;4962942;74;D:\g\temp\120C_1ml-min_9C-min_1.D;74;0.202;48;31;
True;Cpd 32: 16.031;16.031;65270;2402438;55;D:\g\temp\120C_1ml-min_9C-min_1.D;55;0.21;103;32;
True;Cpd 33: 17.135;17.135;44224;1384741;79;D:\g\temp\120C_1ml-min_9C-min_1.D;79;0.235;67;33;

