#Compound List: 7225 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 5.842;5.842;405000;5450357;74;D:\g\temp\110C_1ml-min_8C-min_3.D;74;0.437;14;1;
True;Cpd 2: 7.093;7.093;544971;6645663;74;D:\g\temp\110C_1ml-min_8C-min_3.D;74;0.363;18;2;
True;Cpd 3: 7.863;7.863;314293;3511479;74;D:\g\temp\110C_1ml-min_8C-min_3.D;74;0.289;21;3;
True;Cpd 4: 8.695;8.695;717824;7649158;74;D:\g\temp\110C_1ml-min_8C-min_3.D;74;0.264;23;4;
True;Cpd 5: 9.560;9.56;388796;3804275;74;D:\g\temp\110C_1ml-min_8C-min_3.D;74;0.235;21;5;
True;Cpd 6: 10.440;10.44;840314;8406511;74;D:\g\temp\110C_1ml-min_8C-min_3.D;74;0.214;28;6;
True;Cpd 7: 11.071;11.071;130989;4085218;55;D:\g\temp\110C_1ml-min_8C-min_3.D;55;0.214;76;7;
True;Cpd 8: 11.312;11.312;415380;4145232;74;D:\g\temp\110C_1ml-min_8C-min_3.D;74;0.19;29;8;
True;Cpd 9: 11.943;11.943;147138;4132475;55;D:\g\temp\110C_1ml-min_8C-min_3.D;55;0.194;75;9;
True;Cpd 10: 12.173;12.173;1270582;13528808;74;D:\g\temp\110C_1ml-min_8C-min_3.D;74;0.194;34;10;
True;Cpd 11: 12.679;12.679;115596;4232942;55;D:\g\temp\110C_1ml-min_8C-min_3.D;55;0.231;81;11;
True;Cpd 12: 13.002;13.002;429185;4594220;74;D:\g\temp\110C_1ml-min_8C-min_3.D;74;0.198;35;12;
True;Cpd 13: 13.504;13.504;129739;4538403;55;D:\g\temp\110C_1ml-min_8C-min_3.D;55;0.206;86;13;
True;Cpd 14: 13.816;13.816;885654;10142304;74;D:\g\temp\110C_1ml-min_8C-min_3.D;74;0.214;37;14;
True;Cpd 15: 14.093;14.093;118592;4698913;55;D:\g\temp\110C_1ml-min_8C-min_3.D;55;0.144;95;15;
True;Cpd 16: 14.239;14.239;244664;10022856;55;D:\g\temp\110C_1ml-min_8C-min_3.D;55;0.21;96;16;
True;Cpd 17: 14.551;14.551;154340;4053062;67;D:\g\temp\110C_1ml-min_8C-min_3.D;67;0.223;48;17;
True;Cpd 18: 14.594;14.594;839412;10638407;74;D:\g\temp\110C_1ml-min_8C-min_3.D;74;0.21;36;18;
True;Cpd 19: 14.880;14.88;142792;4151982;67;D:\g\temp\110C_1ml-min_8C-min_3.D;67;0.206;73;19;
True;Cpd 20: 15.338;15.338;122013;3867219;79;D:\g\temp\110C_1ml-min_8C-min_3.D;79;0.223;61;20;
True;Cpd 21: 15.349;15.349;899587;11957611;74;D:\g\temp\110C_1ml-min_8C-min_3.D;74;0.231;43;21;
True;Cpd 22: 15.618;15.618;149302;3391036;79;D:\g\temp\110C_1ml-min_8C-min_3.D;79;0.153;62;22;
True;Cpd 23: 15.744;15.744;142061;5111769;55;D:\g\temp\110C_1ml-min_8C-min_3.D;55;0.206;92;23;
True;Cpd 24: 16.068;16.068;428510;5490062;74;D:\g\temp\110C_1ml-min_8C-min_3.D;74;0.206;38;24;
True;Cpd 25: 16.355;16.355;139832;4405525;67;D:\g\temp\110C_1ml-min_8C-min_3.D;67;0.206;71;25;
True;Cpd 26: 16.778;16.778;847390;13868898;74;D:\g\temp\110C_1ml-min_8C-min_3.D;74;0.218;49;26;
True;Cpd 27: 17.049;17.049;150842;3463971;79;D:\g\temp\110C_1ml-min_8C-min_3.D;79;0.21;47;27;
True;Cpd 28: 17.108;17.108;126265;3888806;79;D:\g\temp\110C_1ml-min_8C-min_3.D;79;0.301;50;28;
True;Cpd 29: 17.149;17.149;151617;5999621;55;D:\g\temp\110C_1ml-min_8C-min_3.D;55;0.227;77;29;
True;Cpd 30: 17.443;17.443;386428;5586399;74;D:\g\temp\110C_1ml-min_8C-min_3.D;74;0.227;40;30;
True;Cpd 31: 17.729;17.729;135304;4561786;81;D:\g\temp\110C_1ml-min_8C-min_3.D;81;0.206;71;31;
True;Cpd 32: 17.820;17.82;111629;3377236;79;D:\g\temp\110C_1ml-min_8C-min_3.D;79;0.231;65;32;
True;Cpd 33: 18.124;18.124;692144;11538366;74;D:\g\temp\110C_1ml-min_8C-min_3.D;74;0.223;41;33;
True;Cpd 34: 18.504;18.504;120936;5475535;55;D:\g\temp\110C_1ml-min_8C-min_3.D;55;0.26;100;34;
True;Cpd 35: 18.947;18.947;52391;243130;149;D:\g\temp\110C_1ml-min_8C-min_3.D;149;0.231;8;35;
True;Cpd 36: 19.651;19.651;68625;2762122;79;D:\g\temp\110C_1ml-min_8C-min_3.D;79;0.305;72;36;

