#Compound List: 7225 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 5.222;5.222;297353;4462782;74;D:\g\temp\130C_1ml-min_6C-min_3.D;74;0.453;14;1;
True;Cpd 2: 6.126;6.126;357487;5552209;74;D:\g\temp\130C_1ml-min_6C-min_3.D;74;0.453;19;2;
True;Cpd 3: 6.755;6.755;192167;2971139;74;D:\g\temp\130C_1ml-min_6C-min_3.D;74;0.404;23;3;
True;Cpd 4: 7.496;7.496;414766;6416805;74;D:\g\temp\130C_1ml-min_6C-min_3.D;74;0.396;23;4;
True;Cpd 5: 8.340;8.34;225894;3279909;74;D:\g\temp\130C_1ml-min_6C-min_3.D;74;0.375;22;5;
True;Cpd 6: 9.262;9.262;514631;7241354;74;D:\g\temp\130C_1ml-min_6C-min_3.D;74;0.322;26;6;
True;Cpd 7: 9.974;9.974;84385;3317734;55;D:\g\temp\130C_1ml-min_6C-min_3.D;55;0.251;62;7;
True;Cpd 8: 10.237;10.237;284370;3681877;74;D:\g\temp\130C_1ml-min_6C-min_3.D;74;0.272;28;8;
True;Cpd 9: 10.978;10.978;100660;3556671;55;D:\g\temp\130C_1ml-min_6C-min_3.D;55;0.239;68;9;
True;Cpd 10: 11.246;11.246;928539;12213987;74;D:\g\temp\130C_1ml-min_6C-min_3.D;74;0.276;29;10;
True;Cpd 11: 11.863;11.863;82823;3834383;55;D:\g\temp\130C_1ml-min_6C-min_3.D;55;0.268;78;11;
True;Cpd 12: 12.259;12.259;316691;4203937;74;D:\g\temp\130C_1ml-min_6C-min_3.D;74;0.247;32;12;
True;Cpd 13: 12.883;12.883;97465;4136356;55;D:\g\temp\130C_1ml-min_6C-min_3.D;55;0.26;84;13;
True;Cpd 14: 13.274;13.274;684585;9606519;74;D:\g\temp\130C_1ml-min_6C-min_3.D;74;0.268;37;14;
True;Cpd 15: 13.626;13.626;90961;4276812;55;D:\g\temp\130C_1ml-min_6C-min_3.D;55;0.181;95;15;
True;Cpd 16: 13.810;13.81;190932;8883343;55;D:\g\temp\130C_1ml-min_6C-min_3.D;55;0.251;82;16;
True;Cpd 17: 14.215;14.215;119025;3701684;67;D:\g\temp\130C_1ml-min_6C-min_3.D;67;0.272;47;17;
True;Cpd 18: 14.271;14.271;656824;10136335;74;D:\g\temp\130C_1ml-min_6C-min_3.D;74;0.289;35;18;
True;Cpd 19: 14.630;14.63;108668;3819254;67;D:\g\temp\130C_1ml-min_6C-min_3.D;67;0.231;68;19;
True;Cpd 20: 15.212;15.212;91140;2879751;79;D:\g\temp\130C_1ml-min_6C-min_3.D;79;0.313;42;20;
True;Cpd 21: 15.250;15.25;693791;10958941;74;D:\g\temp\130C_1ml-min_6C-min_3.D;74;0.289;36;21;
True;Cpd 22: 15.577;15.577;112101;3124328;79;D:\g\temp\130C_1ml-min_6C-min_3.D;79;0.202;60;22;
True;Cpd 23: 15.758;15.758;105938;4769629;55;D:\g\temp\130C_1ml-min_6C-min_3.D;55;0.235;92;23;
True;Cpd 24: 16.195;16.195;332851;5245608;74;D:\g\temp\130C_1ml-min_6C-min_3.D;74;0.268;38;24;
True;Cpd 25: 16.551;16.551;113970;4207636;67;D:\g\temp\130C_1ml-min_6C-min_3.D;67;0.26;72;25;
True;Cpd 26: 17.110;17.11;102407;3196292;67;D:\g\temp\130C_1ml-min_6C-min_3.D;67;0.289;41;26;
True;Cpd 27: 17.130;17.13;655679;11682437;74;D:\g\temp\130C_1ml-min_6C-min_3.D;74;0.26;37;27;
True;Cpd 28: 17.456;17.456;118862;3427696;79;D:\g\temp\130C_1ml-min_6C-min_3.D;79;0.26;43;28;
True;Cpd 29: 17.522;17.522;102195;3748164;79;D:\g\temp\130C_1ml-min_6C-min_3.D;79;0.313;59;29;
True;Cpd 30: 17.611;17.611;112909;5018157;55;D:\g\temp\130C_1ml-min_6C-min_3.D;55;0.251;85;30;
True;Cpd 31: 18.014;18.014;304050;5359357;74;D:\g\temp\130C_1ml-min_6C-min_3.D;74;0.268;41;31;
True;Cpd 32: 18.367;18.367;108554;4313073;67;D:\g\temp\130C_1ml-min_6C-min_3.D;67;0.272;64;32;
True;Cpd 33: 18.448;18.448;91787;3094061;79;D:\g\temp\130C_1ml-min_6C-min_3.D;79;0.289;57;33;
True;Cpd 34: 18.898;18.898;566763;10939142;74;D:\g\temp\130C_1ml-min_6C-min_3.D;74;0.276;42;34;
True;Cpd 35: 19.355;19.355;104965;5110967;55;D:\g\temp\130C_1ml-min_6C-min_3.D;55;0.272;98;35;
True;Cpd 36: 19.739;19.739;45041;230010;149;D:\g\temp\130C_1ml-min_6C-min_3.D;149;0.26;8;36;
True;Cpd 37: 20.628;20.628;66485;2644734;79;D:\g\temp\130C_1ml-min_6C-min_3.D;79;0.293;76;37;

