#Compound List: 7225 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 5.131;5.131;391044;6793814;74;D:\g\temp\150C_1ml-min_7C-min_2.D;74;0.363;16;1;
True;Cpd 2: 5.457;5.457;200828;3409679;74;D:\g\temp\150C_1ml-min_7C-min_2.D;74;0.326;19;2;
True;Cpd 3: 5.862;5.862;412623;8033561;74;D:\g\temp\150C_1ml-min_7C-min_2.D;74;0.383;25;3;
True;Cpd 4: 6.342;6.342;220421;3701810;74;D:\g\temp\150C_1ml-min_7C-min_2.D;74;0.429;21;4;
True;Cpd 5: 6.901;6.901;480360;8573260;74;D:\g\temp\150C_1ml-min_7C-min_2.D;74;0.416;24;5;
True;Cpd 6: 7.382;7.382;82697;3485763;55;D:\g\temp\150C_1ml-min_7C-min_2.D;55;0.342;53;6;
True;Cpd 7: 7.529;7.529;264099;4692593;74;D:\g\temp\150C_1ml-min_7C-min_2.D;74;0.363;31;7;
True;Cpd 8: 8.059;8.059;99143;3972542;55;D:\g\temp\150C_1ml-min_7C-min_2.D;55;0.26;61;8;
True;Cpd 9: 8.214;8.214;882978;14681231;74;D:\g\temp\150C_1ml-min_7C-min_2.D;74;0.322;32;9;
True;Cpd 10: 8.679;8.679;86154;4245687;55;D:\g\temp\150C_1ml-min_7C-min_2.D;55;0.26;67;10;
True;Cpd 11: 8.938;8.938;312757;4843008;74;D:\g\temp\150C_1ml-min_7C-min_2.D;74;0.289;31;11;
True;Cpd 12: 9.423;9.423;108431;4655064;55;D:\g\temp\150C_1ml-min_7C-min_2.D;55;0.239;70;12;
True;Cpd 13: 9.691;9.691;711889;10685631;74;D:\g\temp\150C_1ml-min_7C-min_2.D;74;0.276;36;13;
True;Cpd 14: 9.974;9.974;100886;4860039;55;D:\g\temp\150C_1ml-min_7C-min_2.D;55;0.161;88;14;
True;Cpd 15: 10.125;10.125;211776;10645808;55;D:\g\temp\150C_1ml-min_7C-min_2.D;55;0.251;94;15;
True;Cpd 16: 10.435;10.435;146695;4171039;67;D:\g\temp\150C_1ml-min_7C-min_2.D;67;0.264;44;16;
True;Cpd 17: 10.456;10.456;727118;9823649;74;D:\g\temp\150C_1ml-min_7C-min_2.D;74;0.247;34;17;
True;Cpd 18: 10.780;10.78;132445;4536172;67;D:\g\temp\150C_1ml-min_7C-min_2.D;67;0.239;73;18;
True;Cpd 19: 11.227;11.227;778461;11572601;74;D:\g\temp\150C_1ml-min_7C-min_2.D;74;0.243;37;19;
True;Cpd 20: 11.249;11.249;119615;3864295;79;D:\g\temp\150C_1ml-min_7C-min_2.D;79;0.247;48;20;
True;Cpd 21: 11.544;11.544;142600;3661189;79;D:\g\temp\150C_1ml-min_7C-min_2.D;79;0.148;54;21;
True;Cpd 22: 11.658;11.658;124152;5321803;55;D:\g\temp\150C_1ml-min_7C-min_2.D;55;0.231;100;22;
True;Cpd 23: 11.990;11.99;352347;5229517;74;D:\g\temp\150C_1ml-min_7C-min_2.D;74;0.235;38;23;
True;Cpd 24: 12.315;12.315;130081;4629626;67;D:\g\temp\150C_1ml-min_7C-min_2.D;67;0.239;72;24;
True;Cpd 25: 12.754;12.754;679575;11146366;74;D:\g\temp\150C_1ml-min_7C-min_2.D;74;0.231;37;25;
True;Cpd 26: 12.783;12.783;115145;4245858;79;D:\g\temp\150C_1ml-min_7C-min_2.D;79;0.256;56;26;
True;Cpd 27: 13.068;13.068;141748;3570126;79;D:\g\temp\150C_1ml-min_7C-min_2.D;79;0.218;50;27;
True;Cpd 28: 13.135;13.135;116522;4017842;79;D:\g\temp\150C_1ml-min_7C-min_2.D;79;0.284;50;28;
True;Cpd 29: 13.170;13.17;128358;5039581;55;D:\g\temp\150C_1ml-min_7C-min_2.D;55;0.247;66;29;
True;Cpd 30: 13.491;13.491;279359;4714863;74;D:\g\temp\150C_1ml-min_7C-min_2.D;74;0.239;40;30;
True;Cpd 31: 13.808;13.808;113777;4141329;67;D:\g\temp\150C_1ml-min_7C-min_2.D;67;0.256;71;31;
True;Cpd 32: 13.911;13.911;116683;3793994;79;D:\g\temp\150C_1ml-min_7C-min_2.D;79;0.231;70;32;
True;Cpd 33: 14.228;14.228;517106;9385291;74;D:\g\temp\150C_1ml-min_7C-min_2.D;74;0.243;41;33;
True;Cpd 34: 14.633;14.633;90295;4539200;55;D:\g\temp\150C_1ml-min_7C-min_2.D;55;0.293;100;34;
True;Cpd 35: 15.082;15.082;56773;270405;149;D:\g\temp\150C_1ml-min_7C-min_2.D;149;0.26;8;35;
True;Cpd 36: 15.827;15.827;69634;2852844;79;D:\g\temp\150C_1ml-min_7C-min_2.D;79;0.309;77;36;

