#Compound List: 7225 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 6.241;6.241;41325;490693;74;D:\g\temp\100C_1ml-min_9C-min_1.D;74;0.305;17;1;
True;Cpd 2: 7.633;7.633;210636;2273694;74;D:\g\temp\100C_1ml-min_9C-min_1.D;74;0.235;26;2;
True;Cpd 3: 8.433;8.433;139911;1346461;74;D:\g\temp\100C_1ml-min_9C-min_1.D;74;0.202;25;3;
True;Cpd 4: 9.265;9.265;340423;3115434;74;D:\g\temp\100C_1ml-min_9C-min_1.D;74;0.206;26;4;
True;Cpd 5: 10.101;10.101;186557;1732500;74;D:\g\temp\100C_1ml-min_9C-min_1.D;74;0.194;32;5;
True;Cpd 6: 10.930;10.93;416151;3841003;74;D:\g\temp\100C_1ml-min_9C-min_1.D;74;0.181;33;6;
True;Cpd 7: 11.513;11.513;77326;1845495;55;D:\g\temp\100C_1ml-min_9C-min_1.D;55;0.169;74;7;
True;Cpd 8: 11.736;11.736;211411;1969201;74;D:\g\temp\100C_1ml-min_9C-min_1.D;74;0.173;34;8;
True;Cpd 9: 12.312;12.312;92763;1952067;55;D:\g\temp\100C_1ml-min_9C-min_1.D;55;0.148;73;9;
True;Cpd 10: 12.526;12.526;635645;6429110;74;D:\g\temp\100C_1ml-min_9C-min_1.D;74;0.161;37;10;
True;Cpd 11: 12.982;12.982;72938;2036118;55;D:\g\temp\100C_1ml-min_9C-min_1.D;55;0.181;85;11;
True;Cpd 12: 13.273;13.273;212930;2129468;74;D:\g\temp\100C_1ml-min_9C-min_1.D;74;0.169;38;12;
True;Cpd 13: 13.726;13.726;80699;2179297;55;D:\g\temp\100C_1ml-min_9C-min_1.D;55;0.169;86;13;
True;Cpd 14: 14.010;14.01;419529;4646789;74;D:\g\temp\100C_1ml-min_9C-min_1.D;74;0.19;38;14;
True;Cpd 15: 14.255;14.255;70900;2209111;55;D:\g\temp\100C_1ml-min_9C-min_1.D;55;0.136;92;15;
True;Cpd 16: 14.387;14.387;144844;4569747;55;D:\g\temp\100C_1ml-min_9C-min_1.D;55;0.185;94;16;
True;Cpd 17: 14.663;14.663;87532;2086698;67;D:\g\temp\100C_1ml-min_9C-min_1.D;67;0.173;76;17;
True;Cpd 18: 14.961;14.961;81210;2011925;67;D:\g\temp\100C_1ml-min_9C-min_1.D;67;0.169;75;18;
True;Cpd 19: 15.371;15.371;79577;1945162;79;D:\g\temp\100C_1ml-min_9C-min_1.D;79;0.169;62;19;
True;Cpd 20: 15.380;15.38;424606;5837483;74;D:\g\temp\100C_1ml-min_9C-min_1.D;74;0.169;50;20;
True;Cpd 21: 15.620;15.62;90984;1678348;79;D:\g\temp\100C_1ml-min_9C-min_1.D;79;0.128;62;21;
True;Cpd 22: 15.730;15.73;79960;2331776;55;D:\g\temp\100C_1ml-min_9C-min_1.D;55;0.169;101;22;
True;Cpd 23: 16.018;16.018;202152;2420775;74;D:\g\temp\100C_1ml-min_9C-min_1.D;74;0.181;40;23;
True;Cpd 24: 16.278;16.278;80860;2062227;67;D:\g\temp\100C_1ml-min_9C-min_1.D;67;0.173;77;24;
True;Cpd 25: 16.654;16.654;384050;5871036;74;D:\g\temp\100C_1ml-min_9C-min_1.D;74;0.185;48;25;
True;Cpd 26: 16.898;16.898;86788;1677974;79;D:\g\temp\100C_1ml-min_9C-min_1.D;79;0.194;51;26;
True;Cpd 27: 16.954;16.954;69532;1658094;79;D:\g\temp\100C_1ml-min_9C-min_1.D;79;0.194;48;27;
True;Cpd 28: 16.990;16.99;80337;2450454;55;D:\g\temp\100C_1ml-min_9C-min_1.D;55;0.194;77;28;
True;Cpd 29: 17.258;17.258;167774;2453331;74;D:\g\temp\100C_1ml-min_9C-min_1.D;74;0.185;48;29;
True;Cpd 30: 17.532;17.532;70698;2033383;67;D:\g\temp\100C_1ml-min_9C-min_1.D;67;0.14;73;30;
True;Cpd 31: 17.622;17.622;61350;1530553;79;D:\g\temp\100C_1ml-min_9C-min_1.D;79;0.206;66;31;
True;Cpd 32: 17.900;17.9;291125;4993219;74;D:\g\temp\100C_1ml-min_9C-min_1.D;74;0.19;48;32;
True;Cpd 33: 18.257;18.257;66158;2427234;55;D:\g\temp\100C_1ml-min_9C-min_1.D;55;0.239;106;33;
True;Cpd 34: 19.362;19.362;41944;1378070;79;D:\g\temp\100C_1ml-min_9C-min_1.D;79;0.247;71;34;

