#Compound List: 7225 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 5.618;5.618;16308;494332;74;D:\g\temp\130C_1ml-min_2C-min_1.D;74;1.901;8;1;
True;Cpd 2: 7.065;7.065;68082;1641640;74;D:\g\temp\130C_1ml-min_2C-min_1.D;74;0.32;24;2;
True;Cpd 3: 8.182;8.182;39364;1006373;74;D:\g\temp\130C_1ml-min_2C-min_1.D;74;0.342;27;3;
True;Cpd 4: 9.624;9.624;89406;2478899;74;D:\g\temp\130C_1ml-min_2C-min_1.D;74;0.342;29;4;
True;Cpd 5: 11.388;11.388;46623;1183445;74;D:\g\temp\130C_1ml-min_2C-min_1.D;74;0.284;23;5;
True;Cpd 6: 13.493;13.493;102106;2768377;74;D:\g\temp\130C_1ml-min_2C-min_1.D;74;0.284;28;6;
True;Cpd 7: 15.088;15.088;12081;928504;41;D:\g\temp\130C_1ml-min_2C-min_1.D;41;0.262;39;7;
True;Cpd 8: 15.105;15.105;18594;771400;55;D:\g\temp\130C_1ml-min_2C-min_1.D;55;0.302;28;8;
True;Cpd 9: 15.877;15.877;51084;1384924;74;D:\g\temp\130C_1ml-min_2C-min_1.D;74;0.298;30;9;
True;Cpd 10: 17.625;17.625;23041;1094072;55;D:\g\temp\130C_1ml-min_2C-min_1.D;55;0.311;44;10;
True;Cpd 11: 18.471;18.471;166021;3860090;74;D:\g\temp\130C_1ml-min_2C-min_1.D;74;0.418;24;11;
True;Cpd 12: 18.482;18.482;37262;1473740;143;D:\g\temp\130C_1ml-min_2C-min_1.D;143;0.364;29;12;
True;Cpd 13: 19.965;19.965;17557;999344;55;D:\g\temp\130C_1ml-min_2C-min_1.D;55;0.293;48;13;
True;Cpd 14: 19.964;19.964;11954;849026;69;D:\g\temp\130C_1ml-min_2C-min_1.D;69;0.289;47;14;
True;Cpd 15: 21.187;21.187;13149;169940;55;D:\g\temp\130C_1ml-min_2C-min_1.D;55;0.009;10;15;
True;Cpd 16: 21.199;21.199;50530;801816;74;D:\g\temp\130C_1ml-min_2C-min_1.D;74;0.013;20;16;
True;Cpd 17: 22.751;22.751;19286;843986;55;D:\g\temp\130C_1ml-min_2C-min_1.D;55;0.284;38;17;
True;Cpd 18: 24.042;24.042;107793;2673195;74;D:\g\temp\130C_1ml-min_2C-min_1.D;74;0.342;23;18;
True;Cpd 19: 24.051;24.051;22681;979040;75;D:\g\temp\130C_1ml-min_2C-min_1.D;75;0.315;30;19;
True;Cpd 20: 24.928;24.928;16514;1072214;55;D:\g\temp\130C_1ml-min_2C-min_1.D;55;0.298;49;20;
True;Cpd 21: 25.370;25.37;35024;2726721;55;D:\g\temp\130C_1ml-min_2C-min_1.D;55;0.413;61;21;
True;Cpd 22: 26.578;26.578;20374;1071535;67;D:\g\temp\130C_1ml-min_2C-min_1.D;67;0.284;45;22;
True;Cpd 23: 27.563;27.563;19017;1034917;67;D:\g\temp\130C_1ml-min_2C-min_1.D;67;0.284;46;23;
True;Cpd 24: 29.117;29.117;16748;881535;79;D:\g\temp\130C_1ml-min_2C-min_1.D;79;0.293;41;24;
True;Cpd 25: 29.745;29.745;101123;3015513;74;D:\g\temp\130C_1ml-min_2C-min_1.D;74;0.48;29;25;
True;Cpd 26: 29.751;29.751;101123;2389787;74;D:\g\temp\130C_1ml-min_2C-min_1.D;74;0.173;26;26;
True;Cpd 27: 30.191;30.191;20623;1017857;79;D:\g\temp\130C_1ml-min_2C-min_1.D;79;0.324;42;27;
True;Cpd 28: 31.017;31.017;13335;874995;69;D:\g\temp\130C_1ml-min_2C-min_1.D;69;0.271;44;28;
True;Cpd 29: 31.024;31.024;18683;1095277;55;D:\g\temp\130C_1ml-min_2C-min_1.D;55;0.338;51;29;
True;Cpd 30: 32.540;32.54;49081;1042470;74;D:\g\temp\130C_1ml-min_2C-min_1.D;74;0.395;23;30;
True;Cpd 31: 33.211;33.211;19750;925304;67;D:\g\temp\130C_1ml-min_2C-min_1.D;67;0.4;33;31;
True;Cpd 32: 34.708;34.708;15975;960162;79;D:\g\temp\130C_1ml-min_2C-min_1.D;79;0.329;43;32;
True;Cpd 33: 35.314;35.314;91300;3154823;74;D:\g\temp\130C_1ml-min_2C-min_1.D;74;0.462;28;33;
True;Cpd 34: 35.320;35.32;33232;1064297;354;D:\g\temp\130C_1ml-min_2C-min_1.D;354;0.462;30;34;
True;Cpd 35: 35.771;35.771;33388;1869634;79;D:\g\temp\130C_1ml-min_2C-min_1.D;79;0.338;46;35;
True;Cpd 36: 35.787;35.787;18059;725122;91;D:\g\temp\130C_1ml-min_2C-min_1.D;91;0.333;29;36;
