#Compound List: 7225 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 5.422;5.422;100990;2204766;74;D:\g\temp\140C_1ml-min_8C-min_1.D;74;0.355;29;1;
True;Cpd 2: 5.818;5.818;61136;1270259;74;D:\g\temp\140C_1ml-min_8C-min_1.D;74;0.271;29;2;
True;Cpd 3: 6.297;6.297;148724;2993406;74;D:\g\temp\140C_1ml-min_8C-min_1.D;74;0.382;30;3;
True;Cpd 4: 6.847;6.847;83050;1617915;74;D:\g\temp\140C_1ml-min_8C-min_1.D;74;0.284;34;4;
True;Cpd 5: 7.464;7.464;193728;3486722;74;D:\g\temp\140C_1ml-min_8C-min_1.D;74;0.262;37;5;
True;Cpd 6: 7.970;7.97;41949;1465094;55;D:\g\temp\140C_1ml-min_8C-min_1.D;55;0.169;66;6;
True;Cpd 7: 8.130;8.13;106362;1634692;74;D:\g\temp\140C_1ml-min_8C-min_1.D;74;0.218;34;7;
True;Cpd 8: 8.665;8.665;51689;1630619;55;D:\g\temp\140C_1ml-min_8C-min_1.D;55;0.169;69;8;
True;Cpd 9: 8.830;8.83;358181;5768387;74;D:\g\temp\140C_1ml-min_8C-min_1.D;74;0.253;43;9;
True;Cpd 10: 9.288;9.288;44051;1765010;55;D:\g\temp\140C_1ml-min_8C-min_1.D;55;0.2;82;10;
True;Cpd 11: 9.547;9.547;129974;1913199;74;D:\g\temp\140C_1ml-min_8C-min_1.D;74;0.209;42;11;
True;Cpd 12: 10.012;10.012;53933;1893640;55;D:\g\temp\140C_1ml-min_8C-min_1.D;55;0.182;91;12;
True;Cpd 13: 10.275;10.275;281732;4064792;74;D:\g\temp\140C_1ml-min_8C-min_1.D;74;0.2;42;13;
True;Cpd 14: 10.537;10.537;49141;1914792;55;D:\g\temp\140C_1ml-min_8C-min_1.D;55;0.138;103;14;
True;Cpd 15: 10.679;10.679;99298;3959967;55;D:\g\temp\140C_1ml-min_8C-min_1.D;55;0.191;103;15;
True;Cpd 16: 10.966;10.966;61264;1794616;67;D:\g\temp\140C_1ml-min_8C-min_1.D;67;0.169;83;16;
True;Cpd 17: 11.286;11.286;57223;1706307;67;D:\g\temp\140C_1ml-min_8C-min_1.D;67;0.178;79;17;
True;Cpd 18: 11.710;11.71;298823;5477892;74;D:\g\temp\140C_1ml-min_8C-min_1.D;74;0.2;65;18;
True;Cpd 19: 11.991;11.991;64104;1456362;79;D:\g\temp\140C_1ml-min_8C-min_1.D;79;0.191;63;19;
True;Cpd 20: 12.104;12.104;56842;2011532;55;D:\g\temp\140C_1ml-min_8C-min_1.D;55;0.075;105;20;
True;Cpd 21: 12.405;12.405;137501;2106784;74;D:\g\temp\140C_1ml-min_8C-min_1.D;74;0.178;48;21;
True;Cpd 22: 12.692;12.692;55515;1752795;67;D:\g\temp\140C_1ml-min_8C-min_1.D;67;0.187;84;22;
True;Cpd 23: 13.096;13.096;276544;4897215;74;D:\g\temp\140C_1ml-min_8C-min_1.D;74;0.213;46;23;
True;Cpd 24: 13.116;13.116;53079;1353065;79;D:\g\temp\140C_1ml-min_8C-min_1.D;79;0.187;47;24;
True;Cpd 25: 13.371;13.371;64458;1405018;79;D:\g\temp\140C_1ml-min_8C-min_1.D;79;0.195;51;25;
True;Cpd 26: 13.434;13.434;52084;1390131;79;D:\g\temp\140C_1ml-min_8C-min_1.D;79;0.24;49;26;
True;Cpd 27: 13.465;13.465;64622;2366353;55;D:\g\temp\140C_1ml-min_8C-min_1.D;55;0.08;80;27;
True;Cpd 28: 13.752;13.752;130553;2197540;74;D:\g\temp\140C_1ml-min_8C-min_1.D;74;0.191;53;28;
True;Cpd 29: 14.036;14.036;54829;1738767;67;D:\g\temp\140C_1ml-min_8C-min_1.D;67;0.187;81;29;
True;Cpd 30: 14.135;14.135;48411;1337884;79;D:\g\temp\140C_1ml-min_8C-min_1.D;79;0.173;69;30;
True;Cpd 31: 14.432;14.432;224806;4483700;74;D:\g\temp\140C_1ml-min_8C-min_1.D;74;0.222;53;31;
True;Cpd 32: 14.813;14.813;50385;2099306;55;D:\g\temp\140C_1ml-min_8C-min_1.D;55;0.191;111;32;
True;Cpd 33: 15.951;15.951;34457;1187179;79;D:\g\temp\140C_1ml-min_8C-min_1.D;79;0.227;72;33;

