#Compound List: 5149 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 5.940;5.94;337993;3420881;74;D:\g\temp\80C_1ml-min_10C-min_2.D;74;0.338;11;1;
True;Cpd 2: 7.316;7.316;567630;5020024;74;D:\g\temp\80C_1ml-min_10C-min_2.D;74;0.268;15;2;
True;Cpd 3: 8.984;8.984;747418;5762614;74;D:\g\temp\80C_1ml-min_10C-min_2.D;74;0.21;20;3;
True;Cpd 4: 9.839;9.839;379704;2843349;74;D:\g\temp\80C_1ml-min_10C-min_2.D;74;0.198;23;4;
True;Cpd 5: 10.680;10.68;770630;5741805;74;D:\g\temp\80C_1ml-min_10C-min_2.D;74;0.181;23;5;
True;Cpd 6: 11.493;11.493;380236;2875786;74;D:\g\temp\80C_1ml-min_10C-min_2.D;74;0.173;24;6;
True;Cpd 7: 12.277;12.277;791103;6290763;74;D:\g\temp\80C_1ml-min_10C-min_2.D;74;0.177;28;7;
True;Cpd 8: 12.819;12.819;123142;3012007;55;D:\g\temp\80C_1ml-min_10C-min_2.D;55;0.19;74;8;
True;Cpd 9: 13.026;13.026;400311;3203013;74;D:\g\temp\80C_1ml-min_10C-min_2.D;74;0.177;29;9;
True;Cpd 10: 13.555;13.555;135931;3070441;55;D:\g\temp\80C_1ml-min_10C-min_2.D;55;0.173;71;10;
True;Cpd 11: 13.745;13.745;1203555;10520877;74;D:\g\temp\80C_1ml-min_10C-min_2.D;74;0.177;33;11;
True;Cpd 12: 14.167;14.167;104741;3300375;55;D:\g\temp\80C_1ml-min_10C-min_2.D;55;0.194;84;12;
True;Cpd 13: 14.428;14.428;400846;3659220;74;D:\g\temp\80C_1ml-min_10C-min_2.D;74;0.173;36;13;
True;Cpd 14: 14.841;14.841;125508;3576172;55;D:\g\temp\80C_1ml-min_10C-min_2.D;55;0.173;86;14;
True;Cpd 15: 15.089;15.089;851284;8184202;74;D:\g\temp\80C_1ml-min_10C-min_2.D;74;0.177;37;15;
True;Cpd 16: 15.316;15.316;115906;3774228;55;D:\g\temp\80C_1ml-min_10C-min_2.D;55;0.128;95;16;
True;Cpd 17: 15.436;15.436;238035;8016754;55;D:\g\temp\80C_1ml-min_10C-min_2.D;55;0.198;94;17;
True;Cpd 18: 15.686;15.686;142239;3214392;67;D:\g\temp\80C_1ml-min_10C-min_2.D;67;0.177;53;18;
True;Cpd 19: 15.717;15.717;787590;8410693;74;D:\g\temp\80C_1ml-min_10C-min_2.D;74;0.185;36;19;
True;Cpd 20: 15.958;15.958;131338;3249731;67;D:\g\temp\80C_1ml-min_10C-min_2.D;67;0.185;75;20;
True;Cpd 21: 16.323;16.323;881028;11672972;74;D:\g\temp\80C_1ml-min_10C-min_2.D;74;0.177;58;21;
True;Cpd 22: 16.557;16.557;141581;2751046;79;D:\g\temp\80C_1ml-min_10C-min_2.D;79;0.177;61;22;
True;Cpd 23: 16.646;16.646;133089;4260628;55;D:\g\temp\80C_1ml-min_10C-min_2.D;55;0.181;96;23;
True;Cpd 24: 16.899;16.899;400586;4414565;74;D:\g\temp\80C_1ml-min_10C-min_2.D;74;0.177;38;24;
True;Cpd 25: 17.142;17.142;132812;3523805;67;D:\g\temp\80C_1ml-min_10C-min_2.D;67;0.185;72;25;
True;Cpd 26: 17.474;17.474;749999;9728902;74;D:\g\temp\80C_1ml-min_10C-min_2.D;74;0.206;37;26;
True;Cpd 27: 17.502;17.502;104458;3296925;67;D:\g\temp\80C_1ml-min_10C-min_2.D;67;0.206;58;27;
True;Cpd 28: 17.722;17.722;129884;2719005;79;D:\g\temp\80C_1ml-min_10C-min_2.D;79;0.194;52;28;
True;Cpd 29: 17.780;17.78;120380;2377016;79;D:\g\temp\80C_1ml-min_10C-min_2.D;79;0.223;38;29;
True;Cpd 30: 17.795;17.795;142179;4494374;55;D:\g\temp\80C_1ml-min_10C-min_2.D;55;0.21;76;30;
True;Cpd 31: 18.042;18.042;296488;4217253;74;D:\g\temp\80C_1ml-min_10C-min_2.D;74;0.206;42;31;
True;Cpd 32: 18.307;18.307;105676;3457641;67;D:\g\temp\80C_1ml-min_10C-min_2.D;67;0.214;71;32;
True;Cpd 33: 18.410;18.41;91560;2695514;79;D:\g\temp\80C_1ml-min_10C-min_2.D;79;0.181;71;33;
True;Cpd 34: 18.638;18.638;512997;8378751;74;D:\g\temp\80C_1ml-min_10C-min_2.D;74;0.235;42;34;
True;Cpd 35: 18.989;18.989;85264;3910393;55;D:\g\temp\80C_1ml-min_10C-min_2.D;55;0.227;102;35;
True;Cpd 36: 19.473;19.473;43451;191263;149;D:\g\temp\80C_1ml-min_10C-min_2.D;149;0.251;7;36;
True;Cpd 37: 20.068;20.068;51240;1939893;79;D:\g\temp\80C_1ml-min_10C-min_2.D;79;0.28;70;37;

