#Compound List: 5149 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 6.357;6.357;17419;408783;88;D:\g\temp\60C_1ml-min_4C-min_3.D;88;0.705;7;1;
True;Cpd 2: 6.870;6.87;42301;571827;91;D:\g\temp\60C_1ml-min_4C-min_3.D;91;0.462;9;2;
True;Cpd 3: 8.023;8.023;21000;288970;71;D:\g\temp\60C_1ml-min_4C-min_3.D;71;0.643;6;3;
True;Cpd 4: 9.148;9.148;185355;3351291;74;D:\g\temp\60C_1ml-min_4C-min_3.D;74;0.524;19;4;
True;Cpd 5: 13.325;13.325;266833;3810452;74;D:\g\temp\60C_1ml-min_4C-min_3.D;74;0.412;17;5;
True;Cpd 6: 17.986;17.986;320629;4624940;74;D:\g\temp\60C_1ml-min_4C-min_3.D;74;0.379;18;6;
True;Cpd 7: 20.266;20.266;164074;2407982;74;D:\g\temp\60C_1ml-min_4C-min_3.D;74;0.371;21;7;
True;Cpd 8: 22.462;22.462;356880;5305023;74;D:\g\temp\60C_1ml-min_4C-min_3.D;74;0.363;22;8;
True;Cpd 9: 24.561;24.561;179733;2635269;74;D:\g\temp\60C_1ml-min_4C-min_3.D;74;0.375;19;9;
True;Cpd 10: 26.565;26.565;385103;6088974;74;D:\g\temp\60C_1ml-min_4C-min_3.D;74;0.33;24;10;
True;Cpd 11: 27.844;27.844;56836;2518789;55;D:\g\temp\60C_1ml-min_4C-min_3.D;55;0.334;62;11;
True;Cpd 12: 28.473;28.473;191516;2522077;74;D:\g\temp\60C_1ml-min_4C-min_3.D;74;0.334;21;12;
True;Cpd 13: 29.720;29.72;62143;2095388;55;D:\g\temp\60C_1ml-min_4C-min_3.D;55;0.28;48;13;
True;Cpd 14: 30.306;30.306;612492;10554165;74;D:\g\temp\60C_1ml-min_4C-min_3.D;74;0.342;29;14;
True;Cpd 15: 31.275;31.275;38277;1458540;69;D:\g\temp\60C_1ml-min_4C-min_3.D;69;0.284;50;15;
True;Cpd 16: 32.038;32.038;194555;3354618;74;D:\g\temp\60C_1ml-min_4C-min_3.D;74;0.342;28;16;
True;Cpd 17: 32.983;32.983;39133;2215129;74;D:\g\temp\60C_1ml-min_4C-min_3.D;74;0.33;65;17;
True;Cpd 18: 33.714;33.714;414332;8125049;74;D:\g\temp\60C_1ml-min_4C-min_3.D;74;0.342;36;18;
True;Cpd 19: 34.234;34.234;52429;3270094;55;D:\g\temp\60C_1ml-min_4C-min_3.D;55;0.251;82;19;
True;Cpd 20: 34.493;34.493;110188;7495299;55;D:\g\temp\60C_1ml-min_4C-min_3.D;55;0.317;83;20;
True;Cpd 21: 35.160;35.16;58468;2668017;81;D:\g\temp\60C_1ml-min_4C-min_3.D;81;0.338;59;21;
True;Cpd 22: 35.304;35.304;394504;8057076;74;D:\g\temp\60C_1ml-min_4C-min_3.D;74;0.338;37;22;
True;Cpd 23: 35.745;35.745;61777;2741734;67;D:\g\temp\60C_1ml-min_4C-min_3.D;67;0.297;55;23;
True;Cpd 24: 36.623;36.623;47878;2080236;79;D:\g\temp\60C_1ml-min_4C-min_3.D;79;0.317;60;24;
True;Cpd 25: 36.843;36.843;418155;8933564;74;D:\g\temp\60C_1ml-min_4C-min_3.D;74;0.334;38;25;
True;Cpd 26: 37.198;37.198;62272;2396992;79;D:\g\temp\60C_1ml-min_4C-min_3.D;79;0.322;55;26;
True;Cpd 27: 37.565;37.565;60476;3704305;55;D:\g\temp\60C_1ml-min_4C-min_3.D;55;0.326;83;27;
True;Cpd 28: 38.303;38.303;193848;4279976;74;D:\g\temp\60C_1ml-min_4C-min_3.D;74;0.33;37;28;
True;Cpd 29: 38.754;38.754;60674;2456812;67;D:\g\temp\60C_1ml-min_4C-min_3.D;67;0.322;44;29;
True;Cpd 30: 38.754;38.754;60674;3091047;67;D:\g\temp\60C_1ml-min_4C-min_3.D;67;0.322;59;30;
True;Cpd 31: 39.575;39.575;46412;2433881;67;D:\g\temp\60C_1ml-min_4C-min_3.D;67;0.346;56;31;
True;Cpd 32: 39.736;39.736;397958;9509501;74;D:\g\temp\60C_1ml-min_4C-min_3.D;74;0.346;37;32;
True;Cpd 33: 40.120;40.12;47363;1631970;95;D:\g\temp\60C_1ml-min_4C-min_3.D;95;0.297;26;33;
True;Cpd 34: 40.173;40.173;46572;2216196;67;D:\g\temp\60C_1ml-min_4C-min_3.D;67;0.453;42;34;
True;Cpd 35: 40.420;40.42;63192;3851174;55;D:\g\temp\60C_1ml-min_4C-min_3.D;55;0.359;83;35;
True;Cpd 36: 41.088;41.088;172572;4237547;74;D:\g\temp\60C_1ml-min_4C-min_3.D;74;0.346;37;36;
True;Cpd 37: 41.542;41.542;70303;3252417;81;D:\g\temp\60C_1ml-min_4C-min_3.D;81;0.383;49;37;
True;Cpd 38: 41.556;41.556;85320;2997320;67;D:\g\temp\60C_1ml-min_4C-min_3.D;67;0.346;50;38;
True;Cpd 39: 42.414;42.414;12855;191325;67;D:\g\temp\60C_1ml-min_4C-min_3.D;67;0.099;15;39;
True;Cpd 40: 42.424;42.424;343058;9511327;74;D:\g\temp\60C_1ml-min_4C-min_3.D;74;0.371;39;40;
True;Cpd 41: 43.081;43.081;58322;3367589;55;D:\g\temp\60C_1ml-min_4C-min_3.D;55;0.367;75;41;
True;Cpd 42: 43.287;43.287;29383;199404;149;D:\g\temp\60C_1ml-min_4C-min_3.D;149;0.387;6;42;
True;Cpd 43: 44.834;44.834;35928;1812452;79;D:\g\temp\60C_1ml-min_4C-min_3.D;79;0.412;60;43;

