#Compound List: 7225 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 5.223;5.223;20030;141578;51;D:\g\temp\120C_1ml-min_4C-min_2.D;51;0.231;6;1;
True;Cpd 2: 5.847;5.847;297446;4820379;74;D:\g\temp\120C_1ml-min_4C-min_2.D;74;0.532;16;2;
True;Cpd 3: 7.369;7.369;346029;5995133;74;D:\g\temp\120C_1ml-min_4C-min_2.D;74;0.491;20;3;
True;Cpd 4: 8.426;8.426;184691;3019764;74;D:\g\temp\120C_1ml-min_4C-min_2.D;74;0.396;22;4;
True;Cpd 5: 9.669;9.669;399363;5878334;74;D:\g\temp\120C_1ml-min_4C-min_2.D;74;0.42;16;5;
True;Cpd 6: 11.058;11.058;213403;3101090;74;D:\g\temp\120C_1ml-min_4C-min_2.D;74;0.379;19;6;
True;Cpd 7: 12.563;12.563;463132;7245232;74;D:\g\temp\120C_1ml-min_4C-min_2.D;74;0.342;27;7;
True;Cpd 8: 13.650;13.65;72975;3185072;55;D:\g\temp\120C_1ml-min_4C-min_2.D;55;0.33;66;8;
True;Cpd 9: 14.127;14.127;232942;3582932;74;D:\g\temp\120C_1ml-min_4C-min_2.D;74;0.317;29;9;
True;Cpd 10: 15.246;15.246;82746;3476564;55;D:\g\temp\120C_1ml-min_4C-min_2.D;55;0.309;65;10;
True;Cpd 11: 15.725;15.725;733738;11799118;74;D:\g\temp\120C_1ml-min_4C-min_2.D;74;0.309;32;11;
True;Cpd 12: 16.637;16.637;64879;3498238;55;D:\g\temp\120C_1ml-min_4C-min_2.D;55;0.346;74;12;
True;Cpd 13: 17.309;17.309;236544;4014954;74;D:\g\temp\120C_1ml-min_4C-min_2.D;74;0.305;35;13;
True;Cpd 14: 18.223;18.223;71728;3733432;55;D:\g\temp\120C_1ml-min_4C-min_2.D;55;0.313;72;14;
True;Cpd 15: 18.884;18.884;491443;8726098;74;D:\g\temp\120C_1ml-min_4C-min_2.D;74;0.342;35;15;
True;Cpd 16: 19.395;19.395;65429;3880974;55;D:\g\temp\120C_1ml-min_4C-min_2.D;55;0.247;85;16;
True;Cpd 17: 19.653;19.653;139627;8620149;55;D:\g\temp\120C_1ml-min_4C-min_2.D;55;0.313;90;17;
True;Cpd 18: 20.289;20.289;83965;3490337;67;D:\g\temp\120C_1ml-min_4C-min_2.D;67;0.322;60;18;
True;Cpd 19: 20.416;20.416;475425;9013892;74;D:\g\temp\120C_1ml-min_4C-min_2.D;74;0.313;38;19;
True;Cpd 20: 20.420;20.42;25576;185456;281;D:\g\temp\120C_1ml-min_4C-min_2.D;281;0.276;9;20;
True;Cpd 21: 20.872;20.872;78801;3404936;67;D:\g\temp\120C_1ml-min_4C-min_2.D;67;0.305;63;21;
True;Cpd 22: 21.731;21.731;64755;2716427;79;D:\g\temp\120C_1ml-min_4C-min_2.D;79;0.305;60;22;
True;Cpd 23: 21.731;21.731;56635;1707401;67;D:\g\temp\120C_1ml-min_4C-min_2.D;67;0.227;46;23;
True;Cpd 24: 21.912;21.912;492140;9694614;74;D:\g\temp\120C_1ml-min_4C-min_2.D;74;0.317;37;24;
True;Cpd 25: 22.288;22.288;82781;2940351;79;D:\g\temp\120C_1ml-min_4C-min_2.D;79;0.317;50;25;
True;Cpd 26: 22.635;22.635;76604;4119488;55;D:\g\temp\120C_1ml-min_4C-min_2.D;55;0.313;79;26;
True;Cpd 27: 23.351;23.351;235129;4627414;74;D:\g\temp\120C_1ml-min_4C-min_2.D;74;0.33;32;27;
True;Cpd 28: 23.811;23.811;80304;3653040;67;D:\g\temp\120C_1ml-min_4C-min_2.D;67;0.313;63;28;
True;Cpd 29: 24.623;24.623;63624;3214821;79;D:\g\temp\120C_1ml-min_4C-min_2.D;79;0.354;58;29;
True;Cpd 30: 24.772;24.772;459604;10401318;74;D:\g\temp\120C_1ml-min_4C-min_2.D;74;0.322;39;30;
True;Cpd 31: 25.155;25.155;89328;3255035;79;D:\g\temp\120C_1ml-min_4C-min_2.D;79;0.322;33;31;
True;Cpd 32: 25.215;25.215;57243;3422785;67;D:\g\temp\120C_1ml-min_4C-min_2.D;67;0.309;50;32;
True;Cpd 33: 25.454;25.454;77603;4468462;55;D:\g\temp\120C_1ml-min_4C-min_2.D;55;0.35;81;33;
True;Cpd 34: 26.113;26.113;215176;4890539;74;D:\g\temp\120C_1ml-min_4C-min_2.D;74;0.334;38;34;
True;Cpd 35: 26.576;26.576;105860;3601607;67;D:\g\temp\120C_1ml-min_4C-min_2.D;67;0.338;53;35;
True;Cpd 36: 26.591;26.591;89575;2373391;79;D:\g\temp\120C_1ml-min_4C-min_2.D;79;0.322;37;36;
True;Cpd 37: 27.447;27.447;402465;9793424;74;D:\g\temp\120C_1ml-min_4C-min_2.D;74;0.346;40;37;
True;Cpd 38: 28.099;28.099;75744;4662090;55;D:\g\temp\120C_1ml-min_4C-min_2.D;55;0.363;88;38;
True;Cpd 39: 28.326;28.326;33717;226139;149;D:\g\temp\120C_1ml-min_4C-min_2.D;149;0.342;8;39;
True;Cpd 40: 29.851;29.851;54761;1746610;79;D:\g\temp\120C_1ml-min_4C-min_2.D;79;0.371;45;40;
True;Cpd 41: 29.855;29.855;54761;1898600;79;D:\g\temp\120C_1ml-min_4C-min_2.D;79;0.33;54;41;

