#Compound List: 7225 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 5.277;5.277;283780;5544048;74;D:\g\temp\140C_1ml-min_1C-min_2.D;74;0.495;16;1;
True;Cpd 2: 6.435;6.435;289205;4734094;74;D:\g\temp\140C_1ml-min_1C-min_2.D;74;0.441;16;2;
True;Cpd 3: 7.364;7.364;133361;3254485;74;D:\g\temp\140C_1ml-min_1C-min_2.D;74;0.466;20;3;
True;Cpd 4: 8.623;8.623;159880;3602032;87;D:\g\temp\140C_1ml-min_1C-min_2.D;87;0.441;19;4;
True;Cpd 5: 8.632;8.632;258613;4009154;74;D:\g\temp\140C_1ml-min_1C-min_2.D;74;0.709;9;5;
True;Cpd 6: 10.289;10.289;21440;881067;55;D:\g\temp\140C_1ml-min_1C-min_2.D;55;0.47;11;6;
True;Cpd 7: 12.461;12.461;241199;7079606;74;D:\g\temp\140C_1ml-min_1C-min_2.D;74;0.742;16;7;
True;Cpd 8: 14.267;14.267;20649;1112141;69;D:\g\temp\140C_1ml-min_1C-min_2.D;69;0.326;24;8;
True;Cpd 9: 14.275;14.275;36441;2202543;55;D:\g\temp\140C_1ml-min_1C-min_2.D;55;0.639;32;9;
True;Cpd 10: 14.267;14.267;15724;860586;84;D:\g\temp\140C_1ml-min_1C-min_2.D;84;0.425;24;10;
True;Cpd 11: 15.169;15.169;114339;2523700;74;D:\g\temp\140C_1ml-min_1C-min_2.D;74;0.532;19;11;
True;Cpd 12: 15.169;15.169;114339;3249665;74;D:\g\temp\140C_1ml-min_1C-min_2.D;74;0.532;21;12;
True;Cpd 13: 17.349;17.349;39022;2712102;55;D:\g\temp\140C_1ml-min_1C-min_2.D;55;0.523;46;13;
True;Cpd 14: 18.434;18.434;344448;11408398;74;D:\g\temp\140C_1ml-min_1C-min_2.D;74;0.742;22;14;
True;Cpd 15: 20.436;20.436;21806;1715036;69;D:\g\temp\140C_1ml-min_1C-min_2.D;69;0.536;32;15;
True;Cpd 16: 20.449;20.449;30058;1932155;55;D:\g\temp\140C_1ml-min_1C-min_2.D;55;0.668;38;16;
True;Cpd 17: 20.462;20.462;30058;1632802;55;D:\g\temp\140C_1ml-min_1C-min_2.D;55;0.503;35;17;
True;Cpd 18: 22.207;22.207;75531;2062785;87;D:\g\temp\140C_1ml-min_1C-min_2.D;87;0.763;23;18;
True;Cpd 19: 24.464;24.464;26892;2601248;55;D:\g\temp\140C_1ml-min_1C-min_2.D;55;0.486;36;19;
True;Cpd 20: 24.481;24.481;14496;945022;84;D:\g\temp\140C_1ml-min_1C-min_2.D;84;0.363;26;20;
True;Cpd 21: 26.475;26.475;208727;7929452;74;D:\g\temp\140C_1ml-min_1C-min_2.D;74;0.783;24;21;
True;Cpd 22: 27.832;27.832;16735;1184062;83;D:\g\temp\140C_1ml-min_1C-min_2.D;83;0.474;31;22;
True;Cpd 23: 27.844;27.844;27485;2745489;55;D:\g\temp\140C_1ml-min_1C-min_2.D;55;0.594;40;23;
True;Cpd 24: 28.499;28.499;57599;4693381;55;D:\g\temp\140C_1ml-min_1C-min_2.D;55;0.697;44;24;
True;Cpd 25: 28.507;28.507;43031;3228489;69;D:\g\temp\140C_1ml-min_1C-min_2.D;69;0.709;30;25;
True;Cpd 26: 30.496;30.496;32391;2301669;67;D:\g\temp\140C_1ml-min_1C-min_2.D;67;0.692;33;26;
True;Cpd 27: 31.073;31.073;185793;4632191;74;D:\g\temp\140C_1ml-min_1C-min_2.D;74;0.763;20;27;
True;Cpd 28: 31.079;31.079;185793;6049980;74;D:\g\temp\140C_1ml-min_1C-min_2.D;74;0.775;20;28;
True;Cpd 29: 32.055;32.055;28816;2322813;67;D:\g\temp\140C_1ml-min_1C-min_2.D;67;0.73;34;29;
True;Cpd 30: 32.050;32.05;28816;2291013;67;D:\g\temp\140C_1ml-min_1C-min_2.D;67;0.668;39;30;
True;Cpd 31: 34.608;34.608;24796;1689214;79;D:\g\temp\140C_1ml-min_1C-min_2.D;79;0.548;28;31;
True;Cpd 32: 35.927;35.927;141059;4860599;87;D:\g\temp\140C_1ml-min_1C-min_2.D;87;0.841;17;32;
True;Cpd 33: 35.939;35.939;185806;5650624;74;D:\g\temp\140C_1ml-min_1C-min_2.D;74;0.849;21;33;
True;Cpd 34: 36.435;36.435;30162;1966868;79;D:\g\temp\140C_1ml-min_1C-min_2.D;79;0.713;25;34;
True;Cpd 35: 38.037;38.037;21855;1303253;69;D:\g\temp\140C_1ml-min_1C-min_2.D;69;0.721;28;35;
True;Cpd 36: 38.055;38.055;26520;2790343;55;D:\g\temp\140C_1ml-min_1C-min_2.D;55;0.721;44;36;
True;Cpd 37: 38.057;38.057;17562;1404154;97;D:\g\temp\140C_1ml-min_1C-min_2.D;97;0.594;24;37;
True;Cpd 38: 40.897;40.897;76499;3239607;74;D:\g\temp\140C_1ml-min_1C-min_2.D;74;0.742;25;38;
True;Cpd 39: 40.906;40.906;61389;2296672;87;D:\g\temp\140C_1ml-min_1C-min_2.D;87;0.54;24;39;
True;Cpd 40: 41.904;41.904;28553;2229834;67;D:\g\temp\140C_1ml-min_1C-min_2.D;67;0.75;36;40;
True;Cpd 41: 44.509;44.509;21627;2233064;79;D:\g\temp\140C_1ml-min_1C-min_2.D;79;0.515;38;41;
True;Cpd 42: 46.005;46.005;150892;7175209;74;D:\g\temp\140C_1ml-min_1C-min_2.D;74;0.923;28;42;
True;Cpd 43: 46.007;46.007;118187;2448844;87;D:\g\temp\140C_1ml-min_1C-min_2.D;87;0.87;12;43;
True;Cpd 44: 46.402;46.402;23770;631865;91;D:\g\temp\140C_1ml-min_1C-min_2.D;91;0.738;12;44;
True;Cpd 45: 46.446;46.446;50876;3753046;79;D:\g\temp\140C_1ml-min_1C-min_2.D;79;1.002;26;45;
True;Cpd 46: 46.451;46.451;50876;2133953;79;D:\g\temp\140C_1ml-min_1C-min_2.D;79;1.002;21;46;
True;Cpd 47: 48.123;48.123;16304;1387129;97;D:\g\temp\140C_1ml-min_1C-min_2.D;97;0.647;24;47;
True;Cpd 48: 48.135;48.135;23570;2547556;55;D:\g\temp\140C_1ml-min_1C-min_2.D;55;0.915;34;48;
True;Cpd 49: 48.183;48.183;4609;321953;68;D:\g\temp\140C_1ml-min_1C-min_2.D;68;0.016;14;49;
True;Cpd 50: 51.026;51.026;62469;3074733;74;D:\g\temp\140C_1ml-min_1C-min_2.D;74;0.915;18;50;
True;Cpd 51: 51.065;51.065;4977;327657;369;D:\g\temp\140C_1ml-min_1C-min_2.D;369;0.012;11;51;
True;Cpd 52: 51.203;51.203;11873;1087815;93;D:\g\temp\140C_1ml-min_1C-min_2.D;93;0.569;20;52;
True;Cpd 53: 51.996;51.996;23819;1625084;81;D:\g\temp\140C_1ml-min_1C-min_2.D;81;0.882;28;53;
True;Cpd 54: 52.014;52.014;23977;1944639;67;D:\g\temp\140C_1ml-min_1C-min_2.D;67;0.932;30;54;
True;Cpd 55: 55.709;55.709;11249;226592;149;D:\g\temp\140C_1ml-min_1C-min_2.D;149;1.002;2;55;
True;Cpd 56: 56.096;56.096;16092;1227016;71;D:\g\temp\140C_1ml-min_1C-min_2.D;71;0.425;22;56;
True;Cpd 57: 56.118;56.118;117502;6693592;74;D:\g\temp\140C_1ml-min_1C-min_2.D;74;0.998;22;57;
True;Cpd 58: 58.175;58.175;19883;2551476;55;D:\g\temp\140C_1ml-min_1C-min_2.D;55;0.861;36;58;
True;Cpd 59: 58.190;58.19;15521;1940040;83;D:\g\temp\140C_1ml-min_1C-min_2.D;83;0.907;29;59;
True;Cpd 60: 63.490;63.49;14341;1616210;79;D:\g\temp\140C_1ml-min_1C-min_2.D;79;0.886;36;60;

