#Compound List: 5149 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 6.404;6.404;12812;501820;86;D:\g\temp\70C_1ml-min_4C-min_2.D;86;0.919;5;1;
True;Cpd 2: 7.038;7.038;23101;230290;71;D:\g\temp\70C_1ml-min_4C-min_2.D;71;0.322;5;2;
True;Cpd 3: 7.905;7.905;187051;2615573;74;D:\g\temp\70C_1ml-min_4C-min_2.D;74;0.458;12;3;
True;Cpd 4: 11.407;11.407;278503;3876163;74;D:\g\temp\70C_1ml-min_4C-min_2.D;74;0.4;15;4;
True;Cpd 5: 15.698;15.698;331390;4429304;74;D:\g\temp\70C_1ml-min_4C-min_2.D;74;0.354;17;5;
True;Cpd 6: 17.891;17.891;169035;2379355;74;D:\g\temp\70C_1ml-min_4C-min_2.D;74;0.338;24;6;
True;Cpd 7: 20.036;20.036;348430;5250396;74;D:\g\temp\70C_1ml-min_4C-min_2.D;74;0.359;23;7;
True;Cpd 8: 22.104;22.104;172005;2318964;74;D:\g\temp\70C_1ml-min_4C-min_2.D;74;0.338;19;8;
True;Cpd 9: 24.097;24.097;364956;5609949;74;D:\g\temp\70C_1ml-min_4C-min_2.D;74;0.359;25;9;
True;Cpd 10: 25.371;25.371;54129;2061502;55;D:\g\temp\70C_1ml-min_4C-min_2.D;55;0.301;52;10;
True;Cpd 11: 25.997;25.997;178793;2878627;74;D:\g\temp\70C_1ml-min_4C-min_2.D;74;0.338;29;11;
True;Cpd 12: 27.236;27.236;60125;2663046;55;D:\g\temp\70C_1ml-min_4C-min_2.D;55;0.268;65;12;
True;Cpd 13: 27.821;27.821;577070;10079194;74;D:\g\temp\70C_1ml-min_4C-min_2.D;74;0.334;35;13;
True;Cpd 14: 28.785;28.785;47585;1984588;55;D:\g\temp\70C_1ml-min_4C-min_2.D;55;0.289;52;14;
True;Cpd 15: 29.555;29.555;184858;3122906;74;D:\g\temp\70C_1ml-min_4C-min_2.D;74;0.33;32;15;
True;Cpd 16: 30.497;30.497;54647;3003354;55;D:\g\temp\70C_1ml-min_4C-min_2.D;55;0.322;73;16;
True;Cpd 17: 31.228;31.228;417808;7799613;74;D:\g\temp\70C_1ml-min_4C-min_2.D;74;0.334;37;17;
True;Cpd 18: 31.746;31.746;53127;3125852;55;D:\g\temp\70C_1ml-min_4C-min_2.D;55;0.227;82;18;
True;Cpd 19: 32.005;32.005;112942;6945295;55;D:\g\temp\70C_1ml-min_4C-min_2.D;55;0.346;87;19;
True;Cpd 20: 32.672;32.672;66480;2620281;67;D:\g\temp\70C_1ml-min_4C-min_2.D;67;0.26;57;20;
True;Cpd 21: 32.819;32.819;402917;7727285;74;D:\g\temp\70C_1ml-min_4C-min_2.D;74;0.338;33;21;
True;Cpd 22: 33.257;33.257;61405;2834405;67;D:\g\temp\70C_1ml-min_4C-min_2.D;67;0.293;62;22;
True;Cpd 23: 34.136;34.136;50239;1949702;79;D:\g\temp\70C_1ml-min_4C-min_2.D;79;0.243;52;23;
True;Cpd 24: 34.358;34.358;448343;9048281;74;D:\g\temp\70C_1ml-min_4C-min_2.D;74;0.322;37;24;
True;Cpd 25: 34.709;34.709;66645;2458424;79;D:\g\temp\70C_1ml-min_4C-min_2.D;79;0.297;49;25;
True;Cpd 26: 35.079;35.079;66533;3724689;55;D:\g\temp\70C_1ml-min_4C-min_2.D;55;0.342;78;26;
True;Cpd 27: 35.816;35.816;210485;3248042;74;D:\g\temp\70C_1ml-min_4C-min_2.D;74;0.338;22;27;
True;Cpd 28: 35.817;35.817;210485;4183316;74;D:\g\temp\70C_1ml-min_4C-min_2.D;74;0.338;31;28;
True;Cpd 29: 36.268;36.268;68804;3281270;67;D:\g\temp\70C_1ml-min_4C-min_2.D;67;0.297;61;29;
True;Cpd 30: 37.089;37.089;54506;2752342;79;D:\g\temp\70C_1ml-min_4C-min_2.D;79;0.305;65;30;
True;Cpd 31: 37.253;37.253;439428;9894002;74;D:\g\temp\70C_1ml-min_4C-min_2.D;74;0.338;38;31;
True;Cpd 32: 37.626;37.626;52682;2241224;95;D:\g\temp\70C_1ml-min_4C-min_2.D;95;0.309;34;32;
True;Cpd 33: 37.681;37.681;49276;2145936;91;D:\g\temp\70C_1ml-min_4C-min_2.D;91;0.326;49;33;
True;Cpd 34: 37.937;37.937;68013;4007208;55;D:\g\temp\70C_1ml-min_4C-min_2.D;55;0.346;82;34;
True;Cpd 35: 38.603;38.603;201951;4830497;74;D:\g\temp\70C_1ml-min_4C-min_2.D;74;0.359;39;35;
True;Cpd 36: 39.060;39.06;99632;4981812;67;D:\g\temp\70C_1ml-min_4C-min_2.D;67;0.35;63;36;
True;Cpd 37: 39.068;39.068;99632;3646611;67;D:\g\temp\70C_1ml-min_4C-min_2.D;67;0.326;53;37;
True;Cpd 38: 39.944;39.944;389709;10338798;74;D:\g\temp\70C_1ml-min_4C-min_2.D;74;0.35;41;38;
True;Cpd 39: 40.595;40.595;70394;4435836;55;D:\g\temp\70C_1ml-min_4C-min_2.D;55;0.359;88;39;
True;Cpd 40: 40.799;40.799;29014;183254;149;D:\g\temp\70C_1ml-min_4C-min_2.D;149;0.363;6;40;
True;Cpd 41: 42.350;42.35;45814;1797217;79;D:\g\temp\70C_1ml-min_4C-min_2.D;79;0.359;46;41;

