#Compound List: 5149 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 6.334;6.334;154467;2394667;91;D:\g\temp\90C_1ml-min_4C-min_1.D;91;0.507;14;1;
True;Cpd 2: 8.385;8.385;38477;554888;74;D:\g\temp\90C_1ml-min_4C-min_1.D;74;0.256;17;2;
True;Cpd 3: 11.611;11.611;174866;2344869;74;D:\g\temp\90C_1ml-min_4C-min_1.D;74;0.334;18;3;
True;Cpd 4: 13.478;13.478;103789;1491084;74;D:\g\temp\90C_1ml-min_4C-min_1.D;74;0.272;26;4;
True;Cpd 5: 15.409;15.409;231048;3315416;74;D:\g\temp\90C_1ml-min_4C-min_1.D;74;0.276;25;5;
True;Cpd 6: 17.341;17.341;119467;1643333;74;D:\g\temp\90C_1ml-min_4C-min_1.D;74;0.301;23;6;
True;Cpd 7: 19.251;19.251;250594;3788296;74;D:\g\temp\90C_1ml-min_4C-min_1.D;74;0.305;30;7;
True;Cpd 8: 20.497;20.497;45304;1624801;55;D:\g\temp\90C_1ml-min_4C-min_1.D;55;0.235;59;8;
True;Cpd 9: 21.099;21.099;119721;1797877;74;D:\g\temp\90C_1ml-min_4C-min_1.D;74;0.247;29;9;
True;Cpd 10: 22.326;22.326;50000;1476635;55;D:\g\temp\90C_1ml-min_4C-min_1.D;55;0.268;55;10;
True;Cpd 11: 22.904;22.904;360903;6255219;74;D:\g\temp\90C_1ml-min_4C-min_1.D;74;0.297;36;11;
True;Cpd 12: 23.856;23.856;39153;1742703;55;D:\g\temp\90C_1ml-min_4C-min_1.D;55;0.227;71;12;
True;Cpd 13: 24.613;24.613;113559;1926720;74;D:\g\temp\90C_1ml-min_4C-min_1.D;74;0.256;33;13;
True;Cpd 14: 25.558;25.558;44082;1848509;55;D:\g\temp\90C_1ml-min_4C-min_1.D;55;0.239;71;14;
True;Cpd 15: 26.288;26.288;242841;4300950;74;D:\g\temp\90C_1ml-min_4C-min_1.D;74;0.297;35;15;
True;Cpd 16: 26.799;26.799;38790;1812033;55;D:\g\temp\90C_1ml-min_4C-min_1.D;55;0.218;67;16;
True;Cpd 17: 27.062;27.062;80098;4208829;55;D:\g\temp\90C_1ml-min_4C-min_1.D;55;0.289;88;17;
True;Cpd 18: 27.720;27.72;47193;1759592;67;D:\g\temp\90C_1ml-min_4C-min_1.D;67;0.239;58;18;
True;Cpd 19: 28.304;28.304;42830;1765411;67;D:\g\temp\90C_1ml-min_4C-min_1.D;67;0.227;59;19;
True;Cpd 20: 29.175;29.175;39072;1507692;79;D:\g\temp\90C_1ml-min_4C-min_1.D;79;0.247;59;20;
True;Cpd 21: 29.412;29.412;226161;4808964;74;D:\g\temp\90C_1ml-min_4C-min_1.D;74;0.305;41;21;
True;Cpd 22: 29.754;29.754;46785;1286595;79;D:\g\temp\90C_1ml-min_4C-min_1.D;79;0.218;45;22;
True;Cpd 23: 30.130;30.13;43015;1777234;55;D:\g\temp\90C_1ml-min_4C-min_1.D;55;0.247;70;23;
True;Cpd 24: 30.866;30.866;116331;2380484;74;D:\g\temp\90C_1ml-min_4C-min_1.D;74;0.301;39;24;
True;Cpd 25: 31.311;31.311;43433;1834393;67;D:\g\temp\90C_1ml-min_4C-min_1.D;67;0.268;62;25;
True;Cpd 26: 32.125;32.125;38593;1505378;79;D:\g\temp\90C_1ml-min_4C-min_1.D;79;0.231;58;26;
True;Cpd 27: 32.310;32.31;216775;5077752;74;D:\g\temp\90C_1ml-min_4C-min_1.D;74;0.33;42;27;
True;Cpd 28: 32.666;32.666;48884;2014104;79;D:\g\temp\90C_1ml-min_4C-min_1.D;79;0.284;36;28;
True;Cpd 29: 32.720;32.72;31615;1094222;91;D:\g\temp\90C_1ml-min_4C-min_1.D;91;0.28;40;29;
True;Cpd 30: 32.983;32.983;44763;2112662;55;D:\g\temp\90C_1ml-min_4C-min_1.D;55;0.284;80;30;
True;Cpd 31: 33.655;33.655;105490;2459603;74;D:\g\temp\90C_1ml-min_4C-min_1.D;74;0.293;42;31;
True;Cpd 32: 34.100;34.1;62850;3212246;67;D:\g\temp\90C_1ml-min_4C-min_1.D;67;0.289;81;32;
True;Cpd 33: 34.119;34.119;12354;249770;106;D:\g\temp\90C_1ml-min_4C-min_1.D;106;0.012;19;33;
True;Cpd 34: 35.006;35.006;194270;4990645;74;D:\g\temp\90C_1ml-min_4C-min_1.D;74;0.309;42;34;
True;Cpd 35: 35.642;35.642;43728;2514625;55;D:\g\temp\90C_1ml-min_4C-min_1.D;55;0.317;94;35;
True;Cpd 36: 37.382;37.382;30752;1343640;79;D:\g\temp\90C_1ml-min_4C-min_1.D;79;0.28;69;36;

