#Compound List: 5149 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 7.351;7.351;21664;267346;71;D:\g\temp\70C_1ml-min_3C-min_2.D;71;0.532;5;1;
True;Cpd 2: 8.372;8.372;165253;2640781;74;D:\g\temp\70C_1ml-min_3C-min_2.D;74;0.507;12;2;
True;Cpd 3: 12.676;12.676;233540;3819268;74;D:\g\temp\70C_1ml-min_3C-min_2.D;74;0.511;15;3;
True;Cpd 4: 18.199;18.199;269553;4446644;74;D:\g\temp\70C_1ml-min_3C-min_2.D;74;0.445;16;4;
True;Cpd 5: 21.080;21.08;134292;2400033;74;D:\g\temp\70C_1ml-min_3C-min_2.D;74;0.412;23;5;
True;Cpd 6: 23.916;23.916;284696;5131924;74;D:\g\temp\70C_1ml-min_3C-min_2.D;74;0.453;20;6;
True;Cpd 7: 26.661;26.661;142006;2632322;74;D:\g\temp\70C_1ml-min_3C-min_2.D;74;0.429;24;7;
True;Cpd 8: 29.306;29.306;295244;4277552;74;D:\g\temp\70C_1ml-min_3C-min_2.D;74;0.404;14;8;
True;Cpd 9: 30.963;30.963;43771;2404787;55;D:\g\temp\70C_1ml-min_3C-min_2.D;55;0.396;62;9;
True;Cpd 10: 31.823;31.823;11072;252272;225;D:\g\temp\70C_1ml-min_3C-min_2.D;225;0.049;11;10;
True;Cpd 11: 31.843;31.843;145498;2300211;74;D:\g\temp\70C_1ml-min_3C-min_2.D;74;0.383;21;11;
True;Cpd 12: 33.458;33.458;49822;2166572;55;D:\g\temp\70C_1ml-min_3C-min_2.D;55;0.346;54;12;
True;Cpd 13: 34.278;34.278;469589;10330106;74;D:\g\temp\70C_1ml-min_3C-min_2.D;74;0.408;36;13;
True;Cpd 14: 35.525;35.525;30597;1823844;69;D:\g\temp\70C_1ml-min_3C-min_2.D;69;0.289;50;14;
True;Cpd 15: 36.588;36.588;149119;2413636;74;D:\g\temp\70C_1ml-min_3C-min_2.D;74;0.371;28;15;
True;Cpd 16: 37.810;37.81;44374;1899697;55;D:\g\temp\70C_1ml-min_3C-min_2.D;55;0.35;44;16;
True;Cpd 17: 38.823;38.823;337894;7352338;74;D:\g\temp\70C_1ml-min_3C-min_2.D;74;0.425;31;17;
True;Cpd 18: 38.829;38.829;51566;1441650;298;D:\g\temp\70C_1ml-min_3C-min_2.D;298;0.338;30;18;
True;Cpd 19: 39.493;39.493;42627;3001960;55;D:\g\temp\70C_1ml-min_3C-min_2.D;55;0.293;70;19;
True;Cpd 20: 39.821;39.821;93533;7036010;55;D:\g\temp\70C_1ml-min_3C-min_2.D;55;0.396;78;20;
True;Cpd 21: 40.720;40.72;52671;2111545;67;D:\g\temp\70C_1ml-min_3C-min_2.D;67;0.375;43;21;
True;Cpd 22: 40.720;40.72;52671;2617108;67;D:\g\temp\70C_1ml-min_3C-min_2.D;67;0.371;55;22;
True;Cpd 23: 40.952;40.952;325645;7616421;74;D:\g\temp\70C_1ml-min_3C-min_2.D;74;0.412;34;23;
True;Cpd 24: 41.463;41.463;47638;2456592;81;D:\g\temp\70C_1ml-min_3C-min_2.D;81;0.326;55;24;
True;Cpd 25: 42.607;42.607;40353;2015883;79;D:\g\temp\70C_1ml-min_3C-min_2.D;79;0.309;56;25;
True;Cpd 26: 42.992;42.992;51110;1528483;69;D:\g\temp\70C_1ml-min_3C-min_2.D;69;0.012;32;26;
True;Cpd 27: 43.003;43.003;350278;7829610;74;D:\g\temp\70C_1ml-min_3C-min_2.D;74;0.387;28;27;
True;Cpd 28: 43.374;43.374;52439;1997475;79;D:\g\temp\70C_1ml-min_3C-min_2.D;79;0.371;41;28;
True;Cpd 29: 43.928;43.928;51126;3418266;55;D:\g\temp\70C_1ml-min_3C-min_2.D;55;0.392;79;29;
True;Cpd 30: 44.952;44.952;165348;3359515;74;D:\g\temp\70C_1ml-min_3C-min_2.D;74;0.449;19;30;
True;Cpd 31: 44.968;44.968;10579;153404;241;D:\g\temp\70C_1ml-min_3C-min_2.D;241;0.317;6;31;
True;Cpd 32: 45.487;45.487;53766;2346904;67;D:\g\temp\70C_1ml-min_3C-min_2.D;67;0.326;46;32;
True;Cpd 33: 46.545;46.545;41301;2596372;79;D:\g\temp\70C_1ml-min_3C-min_2.D;79;0.317;60;33;
True;Cpd 34: 46.870;46.87;346208;9415573;74;D:\g\temp\70C_1ml-min_3C-min_2.D;74;0.268;35;34;
True;Cpd 35: 47.296;47.296;52604;2465184;67;D:\g\temp\70C_1ml-min_3C-min_2.D;67;0.375;33;35;
True;Cpd 36: 47.305;47.305;80518;2586477;79;D:\g\temp\70C_1ml-min_3C-min_2.D;79;0.396;29;36;
True;Cpd 37: 47.742;47.742;55322;2069025;55;D:\g\temp\70C_1ml-min_3C-min_2.D;55;0.355;39;37;
True;Cpd 38: 47.744;47.744;55322;3230540;55;D:\g\temp\70C_1ml-min_3C-min_2.D;55;0.396;67;38;
True;Cpd 39: 48.679;48.679;154880;4062830;74;D:\g\temp\70C_1ml-min_3C-min_2.D;74;0.392;31;39;
True;Cpd 40: 48.686;48.686;44888;893970;368;D:\g\temp\70C_1ml-min_3C-min_2.D;368;0.379;35;40;
True;Cpd 41: 49.152;49.152;48960;1978724;79;D:\g\temp\70C_1ml-min_3C-min_2.D;79;0.363;29;41;
True;Cpd 42: 49.168;49.168;20130;937697;80;D:\g\temp\70C_1ml-min_3C-min_2.D;80;0.4;36;42;
True;Cpd 43: 49.206;49.206;67082;3382781;67;D:\g\temp\70C_1ml-min_3C-min_2.D;67;0.42;36;43;
True;Cpd 44: 50.468;50.468;299758;9730628;74;D:\g\temp\70C_1ml-min_3C-min_2.D;74;0.437;36;44;
True;Cpd 45: 51.304;51.304;53648;4085483;55;D:\g\temp\70C_1ml-min_3C-min_2.D;55;0.466;86;45;
True;Cpd 46: 53.521;53.521;35726;2125971;79;D:\g\temp\70C_1ml-min_3C-min_2.D;79;0.445;64;46;

