#Compound List: 5149 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 6.249;6.249;20046;278733;71;D:\g\temp\90C_1ml-min_1C-min_3.D;71;0.515;7;1;
True;Cpd 2: 6.924;6.924;138999;2621843;74;D:\g\temp\90C_1ml-min_1C-min_3.D;74;0.602;11;2;
True;Cpd 3: 7.023;7.023;11021;199890;91;D:\g\temp\90C_1ml-min_1C-min_3.D;91;0.54;9;3;
True;Cpd 4: 10.750;10.75;153196;3747238;74;D:\g\temp\90C_1ml-min_1C-min_3.D;74;0.808;14;4;
True;Cpd 5: 18.330;18.33;139897;3915271;74;D:\g\temp\90C_1ml-min_1C-min_3.D;74;0.804;13;5;
True;Cpd 6: 23.667;23.667;64513;2143451;74;D:\g\temp\90C_1ml-min_1C-min_3.D;74;0.87;20;6;
True;Cpd 7: 29.820;29.82;122864;3461270;74;D:\g\temp\90C_1ml-min_1C-min_3.D;74;0.853;15;7;
True;Cpd 8: 36.469;36.469;35402;1071694;87;D:\g\temp\90C_1ml-min_1C-min_3.D;87;0.631;17;8;
True;Cpd 9: 43.392;43.392;6607;323542;83;D:\g\temp\90C_1ml-min_1C-min_3.D;83;0.441;11;9;
True;Cpd 10: 43.434;43.434;78344;2533272;87;D:\g\temp\90C_1ml-min_1C-min_3.D;87;0.816;14;10;
True;Cpd 11: 47.622;47.622;10982;655193;74;D:\g\temp\90C_1ml-min_1C-min_3.D;74;0.478;16;11;
True;Cpd 12: 47.654;47.654;16229;1145217;55;D:\g\temp\90C_1ml-min_1C-min_3.D;55;0.82;24;12;
True;Cpd 13: 50.404;50.404;53154;2012874;74;D:\g\temp\90C_1ml-min_1C-min_3.D;74;0.627;16;13;
True;Cpd 14: 50.437;50.437;5246;184965;256;D:\g\temp\90C_1ml-min_1C-min_3.D;256;0.672;8;14;
True;Cpd 15: 54.624;54.624;10723;1464233;74;D:\g\temp\90C_1ml-min_1C-min_3.D;74;0.651;33;15;
True;Cpd 16: 57.332;57.332;34783;2799793;75;D:\g\temp\90C_1ml-min_1C-min_3.D;75;0.915;21;16;
True;Cpd 17: 57.334;57.334;169273;5887103;74;D:\g\temp\90C_1ml-min_1C-min_3.D;74;0.989;13;17;
True;Cpd 18: 57.362;57.362;10090;386644;171;D:\g\temp\90C_1ml-min_1C-min_3.D;171;0.775;11;18;
