#Compound List: 5149 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 6.170;6.17;168923;2437129;91;D:\g\temp\90C_1ml-min_5C-min_1.D;91;0.441;15;1;
True;Cpd 2: 7.945;7.945;45306;602770;74;D:\g\temp\90C_1ml-min_5C-min_1.D;74;0.264;17;2;
True;Cpd 3: 10.656;10.656;211786;2557553;74;D:\g\temp\90C_1ml-min_5C-min_1.D;74;0.301;20;3;
True;Cpd 4: 12.186;12.186;129728;1552546;74;D:\g\temp\90C_1ml-min_5C-min_1.D;74;0.268;23;4;
True;Cpd 5: 13.755;13.755;291147;3678135;74;D:\g\temp\90C_1ml-min_5C-min_1.D;74;0.276;24;5;
True;Cpd 6: 15.317;15.317;155819;1974822;74;D:\g\temp\90C_1ml-min_5C-min_1.D;74;0.251;30;6;
True;Cpd 7: 16.854;16.854;332086;4436497;74;D:\g\temp\90C_1ml-min_5C-min_1.D;74;0.276;31;7;
True;Cpd 8: 17.868;17.868;63226;2003478;55;D:\g\temp\90C_1ml-min_5C-min_1.D;55;0.239;63;8;
True;Cpd 9: 18.336;18.336;159301;2084277;74;D:\g\temp\90C_1ml-min_5C-min_1.D;74;0.251;29;9;
True;Cpd 10: 19.335;19.335;66959;2065805;55;D:\g\temp\90C_1ml-min_5C-min_1.D;55;0.235;65;10;
True;Cpd 11: 19.772;19.772;34818;431138;97;D:\g\temp\90C_1ml-min_5C-min_1.D;97;0.103;22;11;
True;Cpd 12: 19.783;19.783;480838;7227432;74;D:\g\temp\90C_1ml-min_5C-min_1.D;74;0.251;37;12;
True;Cpd 13: 20.564;20.564;53094;2161822;55;D:\g\temp\90C_1ml-min_5C-min_1.D;55;0.243;79;13;
True;Cpd 14: 21.147;21.147;160681;2249314;74;D:\g\temp\90C_1ml-min_5C-min_1.D;74;0.26;32;14;
True;Cpd 15: 21.919;21.919;58043;2191181;55;D:\g\temp\90C_1ml-min_5C-min_1.D;55;0.264;71;15;
True;Cpd 16: 22.490;22.49;314390;4950229;74;D:\g\temp\90C_1ml-min_5C-min_1.D;74;0.243;34;16;
True;Cpd 17: 22.908;22.908;53893;2300247;55;D:\g\temp\90C_1ml-min_5C-min_1.D;55;0.214;84;17;
True;Cpd 18: 23.124;23.124;108926;4944742;55;D:\g\temp\90C_1ml-min_5C-min_1.D;55;0.247;87;18;
True;Cpd 19: 23.645;23.645;61339;1832820;67;D:\g\temp\90C_1ml-min_5C-min_1.D;67;0.235;58;19;
True;Cpd 20: 24.132;24.132;58423;2107809;67;D:\g\temp\90C_1ml-min_5C-min_1.D;67;0.247;67;20;
True;Cpd 21: 24.841;24.841;51857;1697097;79;D:\g\temp\90C_1ml-min_5C-min_1.D;79;0.264;63;21;
True;Cpd 22: 24.983;24.983;302375;5420802;74;D:\g\temp\90C_1ml-min_5C-min_1.D;74;0.26;41;22;
True;Cpd 23: 25.298;25.298;62739;1798867;79;D:\g\temp\90C_1ml-min_5C-min_1.D;79;0.223;58;23;
True;Cpd 24: 25.571;25.571;58204;2490383;55;D:\g\temp\90C_1ml-min_5C-min_1.D;55;0.239;97;24;
True;Cpd 25: 26.146;26.146;149191;2642012;74;D:\g\temp\90C_1ml-min_5C-min_1.D;74;0.268;40;25;
True;Cpd 26: 26.532;26.532;57398;2118843;67;D:\g\temp\90C_1ml-min_5C-min_1.D;67;0.231;67;26;
True;Cpd 27: 27.195;27.195;50304;1810949;79;D:\g\temp\90C_1ml-min_5C-min_1.D;79;0.243;57;27;
True;Cpd 28: 27.299;27.299;271459;5583283;74;D:\g\temp\90C_1ml-min_5C-min_1.D;74;0.26;43;28;
True;Cpd 29: 27.624;27.624;60877;2020148;79;D:\g\temp\90C_1ml-min_5C-min_1.D;79;0.243;41;29;
True;Cpd 30: 27.683;27.683;44907;1556465;79;D:\g\temp\90C_1ml-min_5C-min_1.D;79;0.243;47;30;
True;Cpd 31: 27.850;27.85;58578;2443503;55;D:\g\temp\90C_1ml-min_5C-min_1.D;55;0.247;89;31;
True;Cpd 32: 28.370;28.37;130159;2707105;74;D:\g\temp\90C_1ml-min_5C-min_1.D;74;0.251;48;32;
True;Cpd 33: 28.371;28.371;56136;638098;368;D:\g\temp\90C_1ml-min_5C-min_1.D;368;0.251;25;33;
True;Cpd 34: 28.753;28.753;58546;2299523;67;D:\g\temp\90C_1ml-min_5C-min_1.D;67;0.301;50;34;
True;Cpd 35: 28.799;28.799;53219;1562436;79;D:\g\temp\90C_1ml-min_5C-min_1.D;79;0.272;43;35;
True;Cpd 36: 29.447;29.447;231984;5504267;74;D:\g\temp\90C_1ml-min_5C-min_1.D;74;0.268;48;36;
True;Cpd 37: 29.974;29.974;56280;2548658;55;D:\g\temp\90C_1ml-min_5C-min_1.D;55;0.28;96;37;
True;Cpd 38: 31.422;31.422;40520;1497028;79;D:\g\temp\90C_1ml-min_5C-min_1.D;79;0.272;72;38;

