#Compound List: 7225 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 5.343;5.343;628496;9047270;74;D:\g\temp\120C_1ml-min_9C-min_2.D;74;0.396;14;1;
True;Cpd 2: 6.250;6.25;861924;10705619;74;D:\g\temp\120C_1ml-min_9C-min_2.D;74;0.334;19;2;
True;Cpd 3: 6.830;6.83;496550;5514054;74;D:\g\temp\120C_1ml-min_9C-min_2.D;74;0.301;21;3;
True;Cpd 4: 7.478;7.478;1128122;12052942;74;D:\g\temp\120C_1ml-min_9C-min_2.D;74;0.28;23;4;
True;Cpd 5: 8.172;8.172;642332;6247069;74;D:\g\temp\120C_1ml-min_9C-min_2.D;74;0.235;24;5;
True;Cpd 6: 8.898;8.898;1406476;13327916;74;D:\g\temp\120C_1ml-min_9C-min_2.D;74;0.21;27;6;
True;Cpd 7: 9.440;9.44;233277;6676369;55;D:\g\temp\120C_1ml-min_9C-min_2.D;55;0.194;74;7;
True;Cpd 8: 9.631;9.631;732649;6679284;74;D:\g\temp\120C_1ml-min_9C-min_2.D;74;0.21;28;8;
True;Cpd 9: 10.180;10.18;264079;6785128;55;D:\g\temp\120C_1ml-min_9C-min_2.D;55;0.19;76;9;
True;Cpd 10: 10.369;10.369;2146240;21014801;74;D:\g\temp\120C_1ml-min_9C-min_2.D;74;0.19;35;10;
True;Cpd 11: 10.815;10.815;206942;6909587;55;D:\g\temp\120C_1ml-min_9C-min_2.D;55;0.202;84;11;
True;Cpd 12: 11.085;11.085;731070;7048565;74;D:\g\temp\120C_1ml-min_9C-min_2.D;74;0.177;35;12;
True;Cpd 13: 11.530;11.53;225192;7160298;55;D:\g\temp\120C_1ml-min_9C-min_2.D;55;0.181;88;13;
True;Cpd 14: 11.796;11.796;1383256;14705570;74;D:\g\temp\120C_1ml-min_9C-min_2.D;74;0.19;36;14;
True;Cpd 15: 12.041;12.041;198939;7151837;55;D:\g\temp\120C_1ml-min_9C-min_2.D;55;0.136;95;15;
True;Cpd 16: 12.174;12.174;410733;14829505;55;D:\g\temp\120C_1ml-min_9C-min_2.D;55;0.181;93;16;
True;Cpd 17: 12.444;12.444;258966;6151450;67;D:\g\temp\120C_1ml-min_9C-min_2.D;67;0.202;52;17;
True;Cpd 18: 12.479;12.479;1297026;14888299;74;D:\g\temp\120C_1ml-min_9C-min_2.D;74;0.194;36;18;
True;Cpd 19: 12.740;12.74;245679;6375637;67;D:\g\temp\120C_1ml-min_9C-min_2.D;67;0.202;74;19;
True;Cpd 20: 13.144;13.144;1314322;20178184;74;D:\g\temp\120C_1ml-min_9C-min_2.D;74;0.206;63;20;
True;Cpd 21: 13.394;13.394;268362;5321457;79;D:\g\temp\120C_1ml-min_9C-min_2.D;79;0.128;59;21;
True;Cpd 22: 13.496;13.496;213497;7240836;55;D:\g\temp\120C_1ml-min_9C-min_2.D;55;0.194;97;22;
True;Cpd 23: 13.778;13.778;621116;7137498;74;D:\g\temp\120C_1ml-min_9C-min_2.D;74;0.202;39;23;
True;Cpd 24: 14.039;14.039;229443;6314417;67;D:\g\temp\120C_1ml-min_9C-min_2.D;67;0.19;72;24;
True;Cpd 25: 14.407;14.407;1140695;15186117;74;D:\g\temp\120C_1ml-min_9C-min_2.D;74;0.19;37;25;
True;Cpd 26: 14.423;14.423;194151;5835533;67;D:\g\temp\120C_1ml-min_9C-min_2.D;67;0.214;60;26;
True;Cpd 27: 14.657;14.657;244939;5113323;79;D:\g\temp\120C_1ml-min_9C-min_2.D;79;0.185;57;27;
True;Cpd 28: 14.716;14.716;211325;5403919;79;D:\g\temp\120C_1ml-min_9C-min_2.D;79;0.322;49;28;
True;Cpd 29: 14.741;14.741;200936;7339432;55;D:\g\temp\120C_1ml-min_9C-min_2.D;55;0.21;77;29;
True;Cpd 30: 15.007;15.007;483222;6743966;74;D:\g\temp\120C_1ml-min_9C-min_2.D;74;0.21;41;30;
True;Cpd 31: 15.282;15.282;188304;5862308;81;D:\g\temp\120C_1ml-min_9C-min_2.D;81;0.206;72;31;
True;Cpd 32: 15.380;15.38;174729;5159618;79;D:\g\temp\120C_1ml-min_9C-min_2.D;79;0.206;72;32;
True;Cpd 33: 15.644;15.644;814000;13323411;74;D:\g\temp\120C_1ml-min_9C-min_2.D;74;0.235;41;33;
True;Cpd 34: 16.003;16.003;148251;6540433;55;D:\g\temp\120C_1ml-min_9C-min_2.D;55;0.26;104;34;
True;Cpd 35: 16.472;16.472;82105;376874;149;D:\g\temp\120C_1ml-min_9C-min_2.D;149;0.231;9;35;
True;Cpd 36: 17.110;17.11;103700;3862486;79;D:\g\temp\120C_1ml-min_9C-min_2.D;79;0.293;71;36;

