#Compound List: 7225 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 5.464;5.464;213312;3634640;74;D:\g\temp\110C_1ml-min_2C-min_2.D;74;0.458;13;1;
True;Cpd 2: 6.973;6.973;266015;4593612;74;D:\g\temp\110C_1ml-min_2C-min_2.D;74;0.532;14;2;
True;Cpd 3: 9.860;9.86;271076;5179821;74;D:\g\temp\110C_1ml-min_2C-min_2.D;74;0.561;15;3;
True;Cpd 4: 11.953;11.953;134946;2785656;74;D:\g\temp\110C_1ml-min_2C-min_2.D;74;0.585;20;4;
True;Cpd 5: 14.458;14.458;280441;5606900;74;D:\g\temp\110C_1ml-min_2C-min_2.D;74;0.511;17;5;
True;Cpd 6: 17.278;17.278;138856;3191831;74;D:\g\temp\110C_1ml-min_2C-min_2.D;74;0.486;26;6;
True;Cpd 7: 20.328;20.328;5594;117134;81;D:\g\temp\110C_1ml-min_2C-min_2.D;81;0.313;5;7;
True;Cpd 8: 20.354;20.354;301034;6929082;74;D:\g\temp\110C_1ml-min_2C-min_2.D;74;0.536;21;8;
True;Cpd 9: 22.435;22.435;45941;2228413;55;D:\g\temp\110C_1ml-min_2C-min_2.D;55;0.367;44;9;
True;Cpd 10: 23.540;23.54;148534;3237507;74;D:\g\temp\110C_1ml-min_2C-min_2.D;74;0.548;21;10;
True;Cpd 11: 25.683;25.683;47028;2669328;55;D:\g\temp\110C_1ml-min_2C-min_2.D;55;0.392;50;11;
True;Cpd 12: 26.803;26.803;467792;10727289;74;D:\g\temp\110C_1ml-min_2C-min_2.D;74;0.515;24;12;
True;Cpd 13: 26.804;26.804;95654;3877325;143;D:\g\temp\110C_1ml-min_2C-min_2.D;143;0.453;31;13;
True;Cpd 14: 28.494;28.494;37635;2464307;55;D:\g\temp\110C_1ml-min_2C-min_2.D;55;0.425;53;14;
True;Cpd 15: 30.024;30.024;150156;3080800;74;D:\g\temp\110C_1ml-min_2C-min_2.D;74;0.515;20;15;
True;Cpd 16: 31.717;31.717;31616;2676481;69;D:\g\temp\110C_1ml-min_2C-min_2.D;69;0.297;56;16;
True;Cpd 17: 31.720;31.72;42542;2680223;55;D:\g\temp\110C_1ml-min_2C-min_2.D;55;0.396;42;17;
True;Cpd 18: 33.217;33.217;308676;8419334;74;D:\g\temp\110C_1ml-min_2C-min_2.D;74;0.565;28;18;
True;Cpd 19: 34.158;34.158;40421;3032742;55;D:\g\temp\110C_1ml-min_2C-min_2.D;55;0.367;48;19;
True;Cpd 20: 34.607;34.607;85046;8175272;55;D:\g\temp\110C_1ml-min_2C-min_2.D;55;0.54;67;20;
True;Cpd 21: 35.942;35.942;48297;2565909;67;D:\g\temp\110C_1ml-min_2C-min_2.D;67;0.47;49;21;
True;Cpd 22: 36.298;36.298;22332;660028;97;D:\g\temp\110C_1ml-min_2C-min_2.D;97;0.223;28;22;
True;Cpd 23: 36.314;36.314;273273;8141756;74;D:\g\temp\110C_1ml-min_2C-min_2.D;74;0.54;28;23;
True;Cpd 24: 36.962;36.962;45196;2607814;67;D:\g\temp\110C_1ml-min_2C-min_2.D;67;0.486;48;24;
True;Cpd 25: 38.592;38.592;36844;2155166;79;D:\g\temp\110C_1ml-min_2C-min_2.D;79;0.408;46;25;
True;Cpd 26: 39.339;39.339;292869;8571471;74;D:\g\temp\110C_1ml-min_2C-min_2.D;74;0.552;29;26;
True;Cpd 27: 39.340;39.34;292869;7079730;74;D:\g\temp\110C_1ml-min_2C-min_2.D;74;0.536;21;27;
True;Cpd 28: 39.723;39.723;49597;2843481;79;D:\g\temp\110C_1ml-min_2C-min_2.D;79;0.396;50;28;
True;Cpd 29: 40.631;40.631;43611;3204062;55;D:\g\temp\110C_1ml-min_2C-min_2.D;55;0.532;55;29;
True;Cpd 30: 42.236;42.236;127412;4158352;74;D:\g\temp\110C_1ml-min_2C-min_2.D;74;0.536;33;30;
True;Cpd 31: 42.240;42.24;38245;1716939;75;D:\g\temp\110C_1ml-min_2C-min_2.D;75;0.503;32;31;
True;Cpd 32: 42.899;42.899;42994;3266015;67;D:\g\temp\110C_1ml-min_2C-min_2.D;67;0.503;59;32;
True;Cpd 33: 44.426;44.426;34313;2273435;79;D:\g\temp\110C_1ml-min_2C-min_2.D;79;0.392;42;33;
True;Cpd 34: 45.086;45.086;245563;8062252;74;D:\g\temp\110C_1ml-min_2C-min_2.D;74;0.528;32;34;
True;Cpd 35: 45.523;45.523;19546;1507608;105;D:\g\temp\110C_1ml-min_2C-min_2.D;105;0.396;38;35;
True;Cpd 36: 46.313;46.313;40141;2499931;55;D:\g\temp\110C_1ml-min_2C-min_2.D;55;0.008;50;36;
True;Cpd 37: 46.318;46.318;31000;1378497;69;D:\g\temp\110C_1ml-min_2C-min_2.D;69;0.42;39;37;
True;Cpd 38: 47.769;47.769;25730;565294;55;D:\g\temp\110C_1ml-min_2C-min_2.D;55;0.012;14;38;
True;Cpd 39: 47.793;47.793;103892;3302272;74;D:\g\temp\110C_1ml-min_2C-min_2.D;74;0.322;30;39;
True;Cpd 40: 47.790;47.79;35177;1268666;75;D:\g\temp\110C_1ml-min_2C-min_2.D;75;0.515;22;40;
True;Cpd 41: 48.201;48.201;31547;2174499;79;D:\g\temp\110C_1ml-min_2C-min_2.D;79;0.655;48;41;
True;Cpd 42: 48.457;48.457;38302;3077439;67;D:\g\temp\110C_1ml-min_2C-min_2.D;67;0.519;54;42;
True;Cpd 43: 50.472;50.472;201421;8244371;74;D:\g\temp\110C_1ml-min_2C-min_2.D;74;0.606;36;43;
True;Cpd 44: 51.014;51.014;20648;216270;149;D:\g\temp\110C_1ml-min_2C-min_2.D;149;0.491;4;44;
True;Cpd 45: 51.639;51.639;35786;2694826;55;D:\g\temp\110C_1ml-min_2C-min_2.D;55;0.602;48;45;
True;Cpd 46: 54.711;54.711;12720;1014258;67;D:\g\temp\110C_1ml-min_2C-min_2.D;67;0.54;37;46;

