#Compound List: 5149 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 5.962;5.962;67734;975365;91;D:\g\temp\80C_1ml-min_2C-min_2.D;91;0.54;6;1;
True;Cpd 2: 6.026;6.026;39101;399341;84;D:\g\temp\80C_1ml-min_2C-min_2.D;84;0.482;6;2;
True;Cpd 3: 6.749;6.749;39782;573235;71;D:\g\temp\80C_1ml-min_2C-min_2.D;71;0.775;5;3;
True;Cpd 4: 7.616;7.616;285719;4722742;74;D:\g\temp\80C_1ml-min_2C-min_2.D;74;0.552;12;4;
True;Cpd 5: 11.818;11.818;357545;7004387;74;D:\g\temp\80C_1ml-min_2C-min_2.D;74;0.573;16;5;
True;Cpd 6: 18.353;18.353;384399;8584177;74;D:\g\temp\80C_1ml-min_2C-min_2.D;74;0.569;20;6;
True;Cpd 7: 22.157;22.157;185976;4186711;74;D:\g\temp\80C_1ml-min_2C-min_2.D;74;0.569;20;7;
True;Cpd 8: 26.082;26.082;239049;4965079;87;D:\g\temp\80C_1ml-min_2C-min_2.D;87;0.573;19;8;
True;Cpd 9: 30.004;30.004;193464;4210711;74;D:\g\temp\80C_1ml-min_2C-min_2.D;74;0.367;18;9;
True;Cpd 10: 33.854;33.854;61781;2209547;199;D:\g\temp\80C_1ml-min_2C-min_2.D;199;0.425;27;10;
True;Cpd 11: 33.863;33.863;396592;9377416;74;D:\g\temp\80C_1ml-min_2C-min_2.D;74;0.556;17;11;
True;Cpd 12: 36.221;36.221;59724;4532837;55;D:\g\temp\80C_1ml-min_2C-min_2.D;55;0.544;62;12;
True;Cpd 13: 37.584;37.584;194249;4722999;74;D:\g\temp\80C_1ml-min_2C-min_2.D;74;0.589;20;13;
True;Cpd 14: 37.588;37.588;36090;1262244;143;D:\g\temp\80C_1ml-min_2C-min_2.D;143;0.313;23;14;
True;Cpd 15: 39.910;39.91;67399;3691184;55;D:\g\temp\80C_1ml-min_2C-min_2.D;55;0.523;45;15;
True;Cpd 16: 41.219;41.219;582897;15608048;74;D:\g\temp\80C_1ml-min_2C-min_2.D;74;0.581;25;16;
