#Compound List: 5149 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 6.002;6.002;31223;302018;71;D:\g\temp\80C_1ml-min_6C-min_2.D;71;0.453;7;1;
True;Cpd 2: 6.507;6.507;223828;2789951;74;D:\g\temp\80C_1ml-min_6C-min_2.D;74;0.396;13;2;
True;Cpd 3: 8.596;8.596;353255;4074548;74;D:\g\temp\80C_1ml-min_6C-min_2.D;74;0.342;15;3;
True;Cpd 4: 11.271;11.271;470041;5016122;74;D:\g\temp\80C_1ml-min_6C-min_2.D;74;0.284;20;4;
True;Cpd 5: 12.676;12.676;248271;2661730;74;D:\g\temp\80C_1ml-min_6C-min_2.D;74;0.264;24;5;
True;Cpd 6: 14.070;14.07;522993;5668457;74;D:\g\temp\80C_1ml-min_6C-min_2.D;74;0.247;23;6;
True;Cpd 7: 15.425;15.425;264269;2847269;74;D:\g\temp\80C_1ml-min_6C-min_2.D;74;0.243;22;7;
True;Cpd 8: 16.734;16.734;548658;6393321;74;D:\g\temp\80C_1ml-min_6C-min_2.D;74;0.256;28;8;
True;Cpd 9: 17.605;17.605;84027;3004328;55;D:\g\temp\80C_1ml-min_6C-min_2.D;55;0.26;73;9;
True;Cpd 10: 17.989;17.989;273329;3279577;74;D:\g\temp\80C_1ml-min_6C-min_2.D;74;0.239;32;10;
True;Cpd 11: 18.841;18.841;95203;3078558;55;D:\g\temp\80C_1ml-min_6C-min_2.D;55;0.256;71;11;
True;Cpd 12: 19.197;19.197;848758;10920039;74;D:\g\temp\80C_1ml-min_6C-min_2.D;74;0.247;35;12;
True;Cpd 13: 19.868;19.868;75327;3295736;55;D:\g\temp\80C_1ml-min_6C-min_2.D;55;0.243;81;13;
True;Cpd 14: 20.344;20.344;283199;3662425;74;D:\g\temp\80C_1ml-min_6C-min_2.D;74;0.243;35;14;
True;Cpd 15: 21.001;21.001;89813;3542893;55;D:\g\temp\80C_1ml-min_6C-min_2.D;55;0.243;83;15;
True;Cpd 16: 21.457;21.457;606753;8311890;74;D:\g\temp\80C_1ml-min_6C-min_2.D;74;0.247;37;16;
True;Cpd 17: 21.816;21.816;82568;3733894;55;D:\g\temp\80C_1ml-min_6C-min_2.D;55;0.19;89;17;
True;Cpd 18: 22.000;22;170019;8065412;55;D:\g\temp\80C_1ml-min_6C-min_2.D;55;0.256;92;18;
True;Cpd 19: 22.432;22.432;102896;3686483;67;D:\g\temp\80C_1ml-min_6C-min_2.D;67;0.239;59;19;
True;Cpd 20: 22.509;22.509;585222;8340979;74;D:\g\temp\80C_1ml-min_6C-min_2.D;74;0.268;35;20;
True;Cpd 21: 22.854;22.854;95099;3297907;67;D:\g\temp\80C_1ml-min_6C-min_2.D;67;0.227;68;21;
True;Cpd 22: 23.454;23.454;80599;2743857;79;D:\g\temp\80C_1ml-min_6C-min_2.D;79;0.243;53;22;
True;Cpd 23: 23.530;23.53;614442;9149990;74;D:\g\temp\80C_1ml-min_6C-min_2.D;74;0.243;35;23;
True;Cpd 24: 23.835;23.835;101036;2743329;79;D:\g\temp\80C_1ml-min_6C-min_2.D;79;0.218;54;24;
True;Cpd 25: 24.039;24.039;97456;4244736;55;D:\g\temp\80C_1ml-min_6C-min_2.D;55;0.239;96;25;
True;Cpd 26: 24.499;24.499;291990;4614687;74;D:\g\temp\80C_1ml-min_6C-min_2.D;74;0.264;38;26;
True;Cpd 27: 24.848;24.848;102947;3626007;67;D:\g\temp\80C_1ml-min_6C-min_2.D;67;0.239;69;27;
True;Cpd 28: 25.413;25.413;89001;3272409;79;D:\g\temp\80C_1ml-min_6C-min_2.D;79;0.284;45;28;
True;Cpd 29: 25.452;25.452;585613;10485047;74;D:\g\temp\80C_1ml-min_6C-min_2.D;74;0.223;38;29;
True;Cpd 30: 25.767;25.767;106671;3208966;79;D:\g\temp\80C_1ml-min_6C-min_2.D;79;0.223;42;30;
True;Cpd 31: 25.825;25.825;96567;2949132;79;D:\g\temp\80C_1ml-min_6C-min_2.D;79;0.301;42;31;
True;Cpd 32: 25.931;25.931;103163;4600122;55;D:\g\temp\80C_1ml-min_6C-min_2.D;55;0.247;91;32;
True;Cpd 33: 26.346;26.346;272193;4828439;74;D:\g\temp\80C_1ml-min_6C-min_2.D;74;0.247;41;33;
True;Cpd 34: 26.692;26.692;97702;4087973;67;D:\g\temp\80C_1ml-min_6C-min_2.D;67;0.256;61;34;
True;Cpd 35: 26.766;26.766;88145;2888482;79;D:\g\temp\80C_1ml-min_6C-min_2.D;79;0.264;51;35;
True;Cpd 36: 27.235;27.235;526775;10156086;74;D:\g\temp\80C_1ml-min_6C-min_2.D;74;0.268;41;36;
True;Cpd 37: 27.695;27.695;96483;4788946;55;D:\g\temp\80C_1ml-min_6C-min_2.D;55;0.268;99;37;
True;Cpd 38: 28.053;28.053;41294;208906;149;D:\g\temp\80C_1ml-min_6C-min_2.D;149;0.256;9;38;
True;Cpd 39: 28.962;28.962;63952;2435436;79;D:\g\temp\80C_1ml-min_6C-min_2.D;79;0.289;69;39;

