#Compound List: 7225 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 4.858;4.858;9151;131826;129;D:\g\temp\150C_1ml-min_3C-min_2.D;129;0.185;12;1;
True;Cpd 2: 5.481;5.481;322739;6033269;74;D:\g\temp\150C_1ml-min_3C-min_2.D;74;0.433;17;2;
True;Cpd 3: 5.963;5.963;158621;3348246;74;D:\g\temp\150C_1ml-min_3C-min_2.D;74;0.458;24;3;
True;Cpd 4: 6.593;6.593;314837;6703192;74;D:\g\temp\150C_1ml-min_3C-min_2.D;74;0.589;19;4;
True;Cpd 5: 7.376;7.376;160901;3669853;74;D:\g\temp\150C_1ml-min_3C-min_2.D;74;0.408;23;5;
True;Cpd 6: 8.342;8.342;331635;7649204;74;D:\g\temp\150C_1ml-min_3C-min_2.D;74;0.548;23;6;
True;Cpd 7: 9.175;9.175;56534;3359614;55;D:\g\temp\150C_1ml-min_3C-min_2.D;55;0.309;58;7;
True;Cpd 8: 9.482;9.482;165517;3580428;74;D:\g\temp\150C_1ml-min_3C-min_2.D;74;0.396;24;8;
True;Cpd 9: 10.441;10.441;61462;2876363;55;D:\g\temp\150C_1ml-min_3C-min_2.D;55;0.317;43;9;
True;Cpd 10: 10.789;10.789;544962;13001497;74;D:\g\temp\150C_1ml-min_3C-min_2.D;74;0.491;33;10;
True;Cpd 11: 11.658;11.658;38144;3008457;74;D:\g\temp\150C_1ml-min_3C-min_2.D;74;0.416;61;11;
True;Cpd 12: 12.232;12.232;186240;3771988;74;D:\g\temp\150C_1ml-min_3C-min_2.D;74;0.453;26;12;
True;Cpd 13: 13.168;13.168;58753;2779874;55;D:\g\temp\150C_1ml-min_3C-min_2.D;55;0.462;41;13;
True;Cpd 14: 13.179;13.179;40230;2429782;74;D:\g\temp\150C_1ml-min_3C-min_2.D;74;0.342;53;14;
True;Cpd 15: 13.799;13.799;408706;8764402;74;D:\g\temp\150C_1ml-min_3C-min_2.D;74;0.408;27;15;
True;Cpd 16: 14.361;14.361;56389;3597135;55;D:\g\temp\150C_1ml-min_3C-min_2.D;55;0.276;63;16;
True;Cpd 17: 14.646;14.646;115794;8320682;55;D:\g\temp\150C_1ml-min_3C-min_2.D;55;0.396;73;17;
True;Cpd 18: 15.334;15.334;71667;3871906;67;D:\g\temp\150C_1ml-min_3C-min_2.D;67;0.425;44;18;
True;Cpd 19: 15.422;15.422;30267;178233;129;D:\g\temp\150C_1ml-min_3C-min_2.D;129;0.008;4;19;
True;Cpd 20: 15.440;15.44;399066;8766743;74;D:\g\temp\150C_1ml-min_3C-min_2.D;74;0.404;27;20;
True;Cpd 21: 15.996;15.996;68426;3600494;67;D:\g\temp\150C_1ml-min_3C-min_2.D;67;0.375;57;21;
True;Cpd 22: 16.972;16.972;57784;2937557;79;D:\g\temp\150C_1ml-min_3C-min_2.D;79;0.4;55;22;
True;Cpd 23: 17.135;17.135;418542;9017112;74;D:\g\temp\150C_1ml-min_3C-min_2.D;74;0.4;29;23;
True;Cpd 24: 17.616;17.616;74182;3098771;79;D:\g\temp\150C_1ml-min_3C-min_2.D;79;0.375;45;24;
True;Cpd 25: 17.999;17.999;65956;4329647;55;D:\g\temp\150C_1ml-min_3C-min_2.D;55;0.42;73;25;
True;Cpd 26: 18.841;18.841;198854;4831535;74;D:\g\temp\150C_1ml-min_3C-min_2.D;74;0.396;33;26;
True;Cpd 27: 19.411;19.411;68981;3747529;67;D:\g\temp\150C_1ml-min_3C-min_2.D;67;0.375;55;27;
True;Cpd 28: 19.411;19.411;68981;2769263;67;D:\g\temp\150C_1ml-min_3C-min_2.D;67;0.375;44;28;
True;Cpd 29: 20.398;20.398;56610;2280318;79;D:\g\temp\150C_1ml-min_3C-min_2.D;79;0.375;37;29;
True;Cpd 30: 20.571;20.571;385312;10589730;74;D:\g\temp\150C_1ml-min_3C-min_2.D;74;0.404;39;30;
True;Cpd 31: 21.055;21.055;54710;2873041;95;D:\g\temp\150C_1ml-min_3C-min_2.D;95;0.35;31;31;
True;Cpd 32: 21.123;21.123;79093;3574684;79;D:\g\temp\150C_1ml-min_3C-min_2.D;79;0.396;39;32;
True;Cpd 33: 21.423;21.423;40941;1973119;97;D:\g\temp\150C_1ml-min_3C-min_2.D;97;0.185;59;33;
True;Cpd 34: 21.430;21.43;63718;3986457;55;D:\g\temp\150C_1ml-min_3C-min_2.D;55;0.425;68;34;
True;Cpd 35: 22.252;22.252;56723;693825;75;D:\g\temp\150C_1ml-min_3C-min_2.D;75;0.429;16;35;
True;Cpd 36: 22.263;22.263;167047;4457452;74;D:\g\temp\150C_1ml-min_3C-min_2.D;74;0.375;34;36;
True;Cpd 37: 22.265;22.265;47688;473248;368;D:\g\temp\150C_1ml-min_3C-min_2.D;368;0.396;12;37;
True;Cpd 38: 22.824;22.824;97228;6792181;67;D:\g\temp\150C_1ml-min_3C-min_2.D;67;0.416;77;38;
True;Cpd 39: 23.963;23.963;313450;9768094;74;D:\g\temp\150C_1ml-min_3C-min_2.D;74;0.42;35;39;
True;Cpd 40: 24.791;24.791;56249;4117836;55;D:\g\temp\150C_1ml-min_3C-min_2.D;55;0.458;76;40;
True;Cpd 41: 24.943;24.943;30974;247240;149;D:\g\temp\150C_1ml-min_3C-min_2.D;149;0.466;7;41;
True;Cpd 42: 26.997;26.997;44686;1904261;79;D:\g\temp\150C_1ml-min_3C-min_2.D;79;0.437;49;42;
True;Cpd 43: 26.994;26.994;44686;2215239;79;D:\g\temp\150C_1ml-min_3C-min_2.D;79;0.437;54;43;

