#Compound List: 5149 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 6.997;6.997;203621;2245183;74;D:\g\temp\70C_1ml-min_7C-min_2.D;74;0.322;12;1;
True;Cpd 2: 9.229;9.229;330598;3357668;74;D:\g\temp\70C_1ml-min_7C-min_2.D;74;0.297;16;2;
True;Cpd 3: 11.789;11.789;430985;4068676;74;D:\g\temp\70C_1ml-min_7C-min_2.D;74;0.243;20;3;
True;Cpd 4: 13.064;13.064;224198;2181852;74;D:\g\temp\70C_1ml-min_7C-min_2.D;74;0.26;24;4;
True;Cpd 5: 14.300;14.3;484607;4658978;74;D:\g\temp\70C_1ml-min_7C-min_2.D;74;0.235;24;5;
True;Cpd 6: 15.485;15.485;241794;2383140;74;D:\g\temp\70C_1ml-min_7C-min_2.D;74;0.235;25;6;
True;Cpd 7: 16.620;16.62;503609;5239815;74;D:\g\temp\70C_1ml-min_7C-min_2.D;74;0.231;28;7;
True;Cpd 8: 17.381;17.381;77638;2422054;55;D:\g\temp\70C_1ml-min_7C-min_2.D;55;0.202;67;8;
True;Cpd 9: 17.702;17.702;255262;2700694;74;D:\g\temp\70C_1ml-min_7C-min_2.D;74;0.231;30;9;
True;Cpd 10: 18.444;18.444;86014;2575129;55;D:\g\temp\70C_1ml-min_7C-min_2.D;55;0.202;71;10;
True;Cpd 11: 18.741;18.741;817550;9216172;74;D:\g\temp\70C_1ml-min_7C-min_2.D;74;0.218;34;11;
True;Cpd 12: 19.327;19.327;72169;2749405;55;D:\g\temp\70C_1ml-min_7C-min_2.D;55;0.206;76;12;
True;Cpd 13: 19.725;19.725;274610;3027986;74;D:\g\temp\70C_1ml-min_7C-min_2.D;74;0.206;32;13;
True;Cpd 14: 20.297;20.297;83576;3064753;55;D:\g\temp\70C_1ml-min_7C-min_2.D;55;0.235;81;14;
True;Cpd 15: 20.676;20.676;600925;7388248;74;D:\g\temp\70C_1ml-min_7C-min_2.D;74;0.235;37;15;
True;Cpd 16: 20.992;20.992;78119;3280980;55;D:\g\temp\70C_1ml-min_7C-min_2.D;55;0.161;89;16;
True;Cpd 17: 21.154;21.154;164027;7165313;55;D:\g\temp\70C_1ml-min_7C-min_2.D;55;0.223;92;17;
True;Cpd 18: 21.522;21.522;98092;3111012;67;D:\g\temp\70C_1ml-min_7C-min_2.D;67;0.21;52;18;
True;Cpd 19: 21.581;21.581;590088;7779403;74;D:\g\temp\70C_1ml-min_7C-min_2.D;74;0.243;36;19;
True;Cpd 20: 21.892;21.892;93076;2958837;67;D:\g\temp\70C_1ml-min_7C-min_2.D;67;0.214;75;20;
True;Cpd 21: 22.411;22.411;78942;2433266;79;D:\g\temp\70C_1ml-min_7C-min_2.D;79;0.223;45;21;
True;Cpd 22: 22.453;22.453;629996;8770798;74;D:\g\temp\70C_1ml-min_7C-min_2.D;74;0.235;35;22;
True;Cpd 23: 22.738;22.738;97827;2440924;79;D:\g\temp\70C_1ml-min_7C-min_2.D;79;0.169;56;23;
True;Cpd 24: 22.899;22.899;95713;3903498;55;D:\g\temp\70C_1ml-min_7C-min_2.D;55;0.214;97;24;
True;Cpd 25: 23.283;23.283;300734;4255624;74;D:\g\temp\70C_1ml-min_7C-min_2.D;74;0.21;39;25;
True;Cpd 26: 23.595;23.595;99233;3273902;67;D:\g\temp\70C_1ml-min_7C-min_2.D;67;0.251;71;26;
True;Cpd 27: 24.095;24.095;614658;10098974;74;D:\g\temp\70C_1ml-min_7C-min_2.D;74;0.243;42;27;
True;Cpd 28: 24.388;24.388;107972;2740111;79;D:\g\temp\70C_1ml-min_7C-min_2.D;79;0.206;40;28;
True;Cpd 29: 24.449;24.449;92273;3107198;79;D:\g\temp\70C_1ml-min_7C-min_2.D;79;0.272;55;29;
True;Cpd 30: 24.517;24.517;103675;4359698;55;D:\g\temp\70C_1ml-min_7C-min_2.D;55;0.359;84;30;
True;Cpd 31: 24.863;24.863;274326;4534735;74;D:\g\temp\70C_1ml-min_7C-min_2.D;74;0.235;44;31;
True;Cpd 32: 25.174;25.174;100179;3636867;81;D:\g\temp\70C_1ml-min_7C-min_2.D;81;0.256;67;32;
True;Cpd 33: 25.256;25.256;83473;2537277;79;D:\g\temp\70C_1ml-min_7C-min_2.D;79;0.239;57;33;
True;Cpd 34: 25.623;25.623;536932;9493293;74;D:\g\temp\70C_1ml-min_7C-min_2.D;74;0.243;42;34;
True;Cpd 35: 26.026;26.026;91258;4492384;55;D:\g\temp\70C_1ml-min_7C-min_2.D;55;0.26;100;35;
True;Cpd 36: 26.430;26.43;37770;607294;149;D:\g\temp\70C_1ml-min_7C-min_2.D;149;4.559;7;36;
True;Cpd 37: 27.225;27.225;56605;2039343;79;D:\g\temp\70C_1ml-min_7C-min_2.D;79;0.28;66;37;

