#Compound List: 7225 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 5.975;5.975;29716;391369;74;D:\g\temp\110C_1ml-min_7C-min_1.D;74;0.272;15;1;
True;Cpd 2: 7.368;7.368;132875;1805836;74;D:\g\temp\110C_1ml-min_7C-min_1.D;74;0.251;25;2;
True;Cpd 3: 8.231;8.231;87166;1093965;74;D:\g\temp\110C_1ml-min_7C-min_1.D;74;0.214;25;3;
True;Cpd 4: 9.174;9.174;213275;2442698;74;D:\g\temp\110C_1ml-min_7C-min_1.D;74;0.223;26;4;
True;Cpd 5: 10.157;10.157;120971;1376206;74;D:\g\temp\110C_1ml-min_7C-min_1.D;74;0.218;31;5;
True;Cpd 6: 11.158;11.158;267978;3038835;74;D:\g\temp\110C_1ml-min_7C-min_1.D;74;0.235;32;6;
True;Cpd 7: 11.871;11.871;51837;1396444;55;D:\g\temp\110C_1ml-min_7C-min_1.D;55;0.169;68;7;
True;Cpd 8: 12.155;12.155;135783;1506391;74;D:\g\temp\110C_1ml-min_7C-min_1.D;74;0.198;34;8;
True;Cpd 9: 12.867;12.867;61053;1484770;55;D:\g\temp\110C_1ml-min_7C-min_1.D;55;0.177;66;9;
True;Cpd 10: 13.141;13.141;432107;5067001;74;D:\g\temp\110C_1ml-min_7C-min_1.D;74;0.218;37;10;
True;Cpd 11: 13.711;13.711;47238;1580424;55;D:\g\temp\110C_1ml-min_7C-min_1.D;55;0.202;79;11;
True;Cpd 12: 14.090;14.09;142012;1690287;74;D:\g\temp\110C_1ml-min_7C-min_1.D;74;0.181;36;12;
True;Cpd 13: 14.655;14.655;54534;1682342;55;D:\g\temp\110C_1ml-min_7C-min_1.D;55;0.185;81;13;
True;Cpd 14: 15.024;15.024;286170;3700812;74;D:\g\temp\110C_1ml-min_7C-min_1.D;74;0.21;37;14;
True;Cpd 15: 15.333;15.333;48678;1731880;55;D:\g\temp\110C_1ml-min_7C-min_1.D;55;0.157;90;15;
True;Cpd 16: 15.498;15.498;101450;3643123;55;D:\g\temp\110C_1ml-min_7C-min_1.D;55;0.194;95;16;
True;Cpd 17: 15.857;15.857;59130;1654641;67;D:\g\temp\110C_1ml-min_7C-min_1.D;67;0.198;73;17;
True;Cpd 18: 16.225;16.225;55571;1552835;67;D:\g\temp\110C_1ml-min_7C-min_1.D;67;0.177;69;18;
True;Cpd 19: 16.739;16.739;49966;1427399;79;D:\g\temp\110C_1ml-min_7C-min_1.D;79;0.198;54;19;
True;Cpd 20: 16.774;16.774;86378;847755;55;D:\g\temp\110C_1ml-min_7C-min_1.D;55;0.107;17;20;
True;Cpd 21: 16.782;16.782;291342;4244667;74;D:\g\temp\110C_1ml-min_7C-min_1.D;74;0.206;41;21;
True;Cpd 22: 17.064;17.064;59655;1328095;79;D:\g\temp\110C_1ml-min_7C-min_1.D;79;0.173;62;22;
True;Cpd 23: 17.223;17.223;55496;1842961;55;D:\g\temp\110C_1ml-min_7C-min_1.D;55;0.181;94;23;
True;Cpd 24: 17.606;17.606;137783;1992756;74;D:\g\temp\110C_1ml-min_7C-min_1.D;74;0.185;42;24;
True;Cpd 25: 17.919;17.919;56946;1639145;67;D:\g\temp\110C_1ml-min_7C-min_1.D;67;0.202;71;25;
True;Cpd 26: 18.407;18.407;53254;1714197;79;D:\g\temp\110C_1ml-min_7C-min_1.D;79;0.194;66;26;
True;Cpd 27: 18.422;18.422;278818;4432751;74;D:\g\temp\110C_1ml-min_7C-min_1.D;74;0.218;37;27;
True;Cpd 28: 18.706;18.706;62401;1360365;79;D:\g\temp\110C_1ml-min_7C-min_1.D;79;0.214;45;28;
True;Cpd 29: 18.765;18.765;51229;1390627;79;D:\g\temp\110C_1ml-min_7C-min_1.D;79;0.218;56;29;
True;Cpd 30: 18.841;18.841;57196;1936793;55;D:\g\temp\110C_1ml-min_7C-min_1.D;55;0.181;86;30;
True;Cpd 31: 19.184;19.184;133337;2134540;74;D:\g\temp\110C_1ml-min_7C-min_1.D;74;0.21;48;31;
True;Cpd 32: 19.493;19.493;56872;1724041;67;D:\g\temp\110C_1ml-min_7C-min_1.D;67;0.181;70;32;
True;Cpd 33: 19.570;19.57;45714;1147365;79;D:\g\temp\110C_1ml-min_7C-min_1.D;79;0.198;54;33;
True;Cpd 34: 19.949;19.949;249488;4463542;74;D:\g\temp\110C_1ml-min_7C-min_1.D;74;0.223;49;34;
True;Cpd 35: 20.349;20.349;54903;2122676;55;D:\g\temp\110C_1ml-min_7C-min_1.D;55;0.231;106;35;
True;Cpd 36: 21.536;21.536;35634;1144528;79;D:\g\temp\110C_1ml-min_7C-min_1.D;79;0.231;65;36;

