#Compound List: 7225 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 5.470;5.47;191226;3349787;74;D:\g\temp\110C_1ml-min_2C-min_3.D;74;0.556;12;1;
True;Cpd 2: 5.576;5.576;14637;281533;91;D:\g\temp\110C_1ml-min_2C-min_3.D;91;0.412;11;2;
True;Cpd 3: 6.980;6.98;252259;4885332;74;D:\g\temp\110C_1ml-min_2C-min_3.D;74;0.536;15;3;
True;Cpd 4: 9.868;9.868;273759;5836904;74;D:\g\temp\110C_1ml-min_2C-min_3.D;74;0.618;16;4;
True;Cpd 5: 11.961;11.961;137383;3000374;74;D:\g\temp\110C_1ml-min_2C-min_3.D;74;0.598;20;5;
True;Cpd 6: 14.451;14.451;281597;5981219;74;D:\g\temp\110C_1ml-min_2C-min_3.D;74;0.569;16;6;
True;Cpd 7: 17.280;17.28;135767;3232010;74;D:\g\temp\110C_1ml-min_2C-min_3.D;74;0.528;22;7;
True;Cpd 8: 20.341;20.341;275577;6103020;74;D:\g\temp\110C_1ml-min_2C-min_3.D;74;0.556;18;8;
True;Cpd 9: 22.420;22.42;40367;2742270;55;D:\g\temp\110C_1ml-min_2C-min_3.D;55;0.408;51;9;
True;Cpd 10: 23.534;23.534;132229;2848376;74;D:\g\temp\110C_1ml-min_2C-min_3.D;74;0.515;18;10;
True;Cpd 11: 25.674;25.674;45065;2559743;55;D:\g\temp\110C_1ml-min_2C-min_3.D;55;0.499;57;11;
True;Cpd 12: 26.788;26.788;400791;10748847;74;D:\g\temp\110C_1ml-min_2C-min_3.D;74;0.573;24;12;
True;Cpd 13: 28.478;28.478;33091;2645117;55;D:\g\temp\110C_1ml-min_2C-min_3.D;55;0.433;57;13;
True;Cpd 14: 30.004;30.004;124672;3090674;74;D:\g\temp\110C_1ml-min_2C-min_3.D;74;0.429;24;14;
True;Cpd 15: 30.003;30.003;124672;2947971;74;D:\g\temp\110C_1ml-min_2C-min_3.D;74;0.429;20;15;
True;Cpd 16: 31.701;31.701;38472;2953372;55;D:\g\temp\110C_1ml-min_2C-min_3.D;55;0.523;62;16;
True;Cpd 17: 33.194;33.194;262799;7758304;74;D:\g\temp\110C_1ml-min_2C-min_3.D;74;0.573;28;17;
True;Cpd 18: 34.141;34.141;33891;2971173;55;D:\g\temp\110C_1ml-min_2C-min_3.D;55;0.379;61;18;
True;Cpd 19: 34.594;34.594;52424;4795043;74;D:\g\temp\110C_1ml-min_2C-min_3.D;74;0.548;53;19;
True;Cpd 20: 34.598;34.598;69112;4254440;55;D:\g\temp\110C_1ml-min_2C-min_3.D;55;0.548;48;20;
True;Cpd 21: 35.917;35.917;39204;2720367;67;D:\g\temp\110C_1ml-min_2C-min_3.D;67;0.523;51;21;
True;Cpd 22: 36.293;36.293;246524;7263124;74;D:\g\temp\110C_1ml-min_2C-min_3.D;74;0.569;26;22;
True;Cpd 23: 36.939;36.939;38945;2518479;67;D:\g\temp\110C_1ml-min_2C-min_3.D;67;0.449;51;23;
True;Cpd 24: 38.581;38.581;30872;1888790;79;D:\g\temp\110C_1ml-min_2C-min_3.D;79;0.404;42;24;
True;Cpd 25: 39.318;39.318;264444;7921646;74;D:\g\temp\110C_1ml-min_2C-min_3.D;74;0.54;26;25;
True;Cpd 26: 39.341;39.341;7154;175598;297;D:\g\temp\110C_1ml-min_2C-min_3.D;297;0.012;6;26;
True;Cpd 27: 39.709;39.709;41826;2366734;79;D:\g\temp\110C_1ml-min_2C-min_3.D;79;0.449;42;27;
True;Cpd 28: 40.613;40.613;39642;2657582;55;D:\g\temp\110C_1ml-min_2C-min_3.D;55;0.474;53;28;
True;Cpd 29: 42.219;42.219;36126;2305896;75;D:\g\temp\110C_1ml-min_2C-min_3.D;75;0.392;42;29;
True;Cpd 30: 42.879;42.879;39105;2950508;67;D:\g\temp\110C_1ml-min_2C-min_3.D;67;0.42;52;30;
True;Cpd 31: 44.405;44.405;27333;2248360;67;D:\g\temp\110C_1ml-min_2C-min_3.D;67;0.412;51;31;
True;Cpd 32: 45.067;45.067;252035;8531314;74;D:\g\temp\110C_1ml-min_2C-min_3.D;74;0.61;27;32;
True;Cpd 33: 45.497;45.497;45384;2896263;67;D:\g\temp\110C_1ml-min_2C-min_3.D;67;0.573;41;33;
True;Cpd 34: 46.294;46.294;41718;2654029;55;D:\g\temp\110C_1ml-min_2C-min_3.D;55;0.614;51;34;
True;Cpd 35: 47.775;47.775;114305;3788264;74;D:\g\temp\110C_1ml-min_2C-min_3.D;74;0.565;28;35;
True;Cpd 36: 48.194;48.194;29229;1851995;79;D:\g\temp\110C_1ml-min_2C-min_3.D;79;0.664;39;36;
True;Cpd 37: 48.437;48.437;40465;2733742;81;D:\g\temp\110C_1ml-min_2C-min_3.D;81;0.441;42;37;
True;Cpd 38: 50.454;50.454;221024;5216319;74;D:\g\temp\110C_1ml-min_2C-min_3.D;74;0.66;20;38;
True;Cpd 39: 50.460;50.46;221024;8310676;74;D:\g\temp\110C_1ml-min_2C-min_3.D;74;0.008;30;39;
True;Cpd 40: 51.006;51.006;17387;179730;149;D:\g\temp\110C_1ml-min_2C-min_3.D;149;0.359;4;40;
True;Cpd 41: 51.622;51.622;34025;2452397;69;D:\g\temp\110C_1ml-min_2C-min_3.D;69;0.651;50;41;
True;Cpd 42: 51.630;51.63;40478;3178021;55;D:\g\temp\110C_1ml-min_2C-min_3.D;55;0.631;53;42;
True;Cpd 43: 54.697;54.697;21774;1194786;91;D:\g\temp\110C_1ml-min_2C-min_3.D;91;0.585;33;43;

