#Compound List: 5149 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 6.250;6.25;5784;151491;86;D:\g\temp\70C_1ml-min_6C-min_1.D;86;1.006;2;1;
True;Cpd 2: 7.327;7.327;220344;2796793;91;D:\g\temp\70C_1ml-min_6C-min_1.D;91;0.4;16;2;
True;Cpd 3: 9.803;9.803;63881;694859;74;D:\g\temp\70C_1ml-min_6C-min_1.D;74;0.272;16;3;
True;Cpd 4: 12.766;12.766;284765;3093033;74;D:\g\temp\70C_1ml-min_6C-min_1.D;74;0.251;26;4;
True;Cpd 5: 14.249;14.249;173219;1876502;74;D:\g\temp\70C_1ml-min_6C-min_1.D;74;0.247;25;5;
True;Cpd 6: 15.694;15.694;383331;4224874;74;D:\g\temp\70C_1ml-min_6C-min_1.D;74;0.256;25;6;
True;Cpd 7: 17.076;17.076;197063;2326073;74;D:\g\temp\70C_1ml-min_6C-min_1.D;74;0.26;32;7;
True;Cpd 8: 18.408;18.408;413430;5129992;74;D:\g\temp\70C_1ml-min_6C-min_1.D;74;0.227;32;8;
True;Cpd 9: 19.282;19.282;76838;2318041;55;D:\g\temp\70C_1ml-min_6C-min_1.D;55;0.218;65;9;
True;Cpd 10: 19.671;19.671;205413;2562246;74;D:\g\temp\70C_1ml-min_6C-min_1.D;74;0.206;34;10;
True;Cpd 11: 20.525;20.525;88349;2430119;55;D:\g\temp\70C_1ml-min_6C-min_1.D;55;0.223;66;11;
True;Cpd 12: 20.887;20.887;16251;262383;81;D:\g\temp\70C_1ml-min_6C-min_1.D;81;0.103;23;12;
True;Cpd 13: 20.898;20.898;615572;8458223;74;D:\g\temp\70C_1ml-min_6C-min_1.D;74;0.251;37;13;
True;Cpd 14: 21.560;21.56;68319;2410984;55;D:\g\temp\70C_1ml-min_6C-min_1.D;55;0.235;77;14;
True;Cpd 15: 22.042;22.042;208649;2799438;74;D:\g\temp\70C_1ml-min_6C-min_1.D;74;0.243;37;15;
True;Cpd 16: 22.697;22.697;79262;2734701;55;D:\g\temp\70C_1ml-min_6C-min_1.D;55;0.239;83;16;
True;Cpd 17: 23.167;23.167;412761;6137207;74;D:\g\temp\70C_1ml-min_6C-min_1.D;74;0.231;37;17;
True;Cpd 18: 23.521;23.521;68702;2846794;55;D:\g\temp\70C_1ml-min_6C-min_1.D;55;0.177;89;18;
True;Cpd 19: 23.709;23.709;139530;5891373;55;D:\g\temp\70C_1ml-min_6C-min_1.D;55;0.227;93;19;
True;Cpd 20: 24.135;24.135;81347;2650249;67;D:\g\temp\70C_1ml-min_6C-min_1.D;67;0.227;73;20;
True;Cpd 21: 24.553;24.553;75598;2519872;67;D:\g\temp\70C_1ml-min_6C-min_1.D;67;0.214;74;21;
True;Cpd 22: 25.152;25.152;65430;2091716;79;D:\g\temp\70C_1ml-min_6C-min_1.D;79;0.218;62;22;
True;Cpd 23: 25.247;25.247;373146;6401352;74;D:\g\temp\70C_1ml-min_6C-min_1.D;74;0.235;43;23;
True;Cpd 24: 25.533;25.533;79782;2080867;79;D:\g\temp\70C_1ml-min_6C-min_1.D;79;0.19;63;24;
True;Cpd 25: 25.744;25.744;74480;2910556;55;D:\g\temp\70C_1ml-min_6C-min_1.D;55;0.227;95;25;
True;Cpd 26: 26.208;26.208;182589;3023918;74;D:\g\temp\70C_1ml-min_6C-min_1.D;74;0.231;41;26;
True;Cpd 27: 26.554;26.554;73599;2515514;67;D:\g\temp\70C_1ml-min_6C-min_1.D;67;0.214;72;27;
True;Cpd 28: 27.114;27.114;65801;2135347;79;D:\g\temp\70C_1ml-min_6C-min_1.D;79;0.264;45;28;
True;Cpd 29: 27.170;27.17;330508;6399846;74;D:\g\temp\70C_1ml-min_6C-min_1.D;74;0.247;39;29;
True;Cpd 30: 27.469;27.469;80956;2214057;79;D:\g\temp\70C_1ml-min_6C-min_1.D;79;0.198;44;30;
True;Cpd 31: 27.528;27.528;65080;1968341;79;D:\g\temp\70C_1ml-min_6C-min_1.D;79;0.264;52;31;
True;Cpd 32: 27.645;27.645;72710;2758400;55;D:\g\temp\70C_1ml-min_6C-min_1.D;55;0.091;90;32;
True;Cpd 33: 28.060;28.06;157204;2833656;74;D:\g\temp\70C_1ml-min_6C-min_1.D;74;0.239;44;33;
True;Cpd 34: 28.398;28.398;66629;2554648;67;D:\g\temp\70C_1ml-min_6C-min_1.D;67;0.239;59;34;
True;Cpd 35: 28.466;28.466;60569;1679834;79;D:\g\temp\70C_1ml-min_6C-min_1.D;79;0.272;50;35;
True;Cpd 36: 28.957;28.957;276622;4348340;74;D:\g\temp\70C_1ml-min_6C-min_1.D;74;0.218;33;36;
True;Cpd 37: 29.407;29.407;63799;2750261;55;D:\g\temp\70C_1ml-min_6C-min_1.D;55;0.111;101;37;
True;Cpd 38: 30.668;30.668;45976;1565674;79;D:\g\temp\70C_1ml-min_6C-min_1.D;79;0.26;75;38;

