#Compound List: 7225 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 6.073;6.073;101139;1794975;91;D:\g\temp\100C_1ml-min_2C-min_1.D;91;0.573;14;1;
True;Cpd 2: 8.132;8.132;21832;392444;74;D:\g\temp\100C_1ml-min_2C-min_1.D;74;0.297;12;2;
True;Cpd 3: 12.102;12.102;90841;1883946;74;D:\g\temp\100C_1ml-min_2C-min_1.D;74;0.544;17;3;
True;Cpd 4: 14.801;14.801;51054;1059157;74;D:\g\temp\100C_1ml-min_2C-min_1.D;74;0.317;22;4;
True;Cpd 5: 17.878;17.878;119140;1688360;74;D:\g\temp\100C_1ml-min_2C-min_1.D;74;0.478;16;5;
True;Cpd 6: 17.879;17.879;119140;2353704;74;D:\g\temp\100C_1ml-min_2C-min_1.D;74;0.478;19;6;
True;Cpd 7: 21.181;21.181;56811;1288445;74;D:\g\temp\100C_1ml-min_2C-min_1.D;74;0.313;25;7;
True;Cpd 8: 24.624;24.624;124278;2017535;74;D:\g\temp\100C_1ml-min_2C-min_1.D;74;0.458;17;8;
True;Cpd 9: 26.851;26.851;12888;669504;74;D:\g\temp\100C_1ml-min_2C-min_1.D;74;0.363;31;9;
True;Cpd 10: 28.065;28.065;42685;498255;87;D:\g\temp\100C_1ml-min_2C-min_1.D;87;0.012;10;10;
True;Cpd 11: 28.088;28.088;57865;859641;74;D:\g\temp\100C_1ml-min_2C-min_1.D;74;0.33;18;11;
True;Cpd 12: 30.318;30.318;23775;1181468;55;D:\g\temp\100C_1ml-min_2C-min_1.D;55;0.35;54;12;
True;Cpd 13: 31.534;31.534;25371;1035553;69;D:\g\temp\100C_1ml-min_2C-min_1.D;69;0.289;26;13;
True;Cpd 14: 31.541;31.541;183385;4662645;74;D:\g\temp\100C_1ml-min_2C-min_1.D;74;0.383;26;14;
True;Cpd 15: 33.277;33.277;19695;1261519;55;D:\g\temp\100C_1ml-min_2C-min_1.D;55;0.293;52;15;
