#Compound List: 7225 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 5.577;5.577;165829;2757757;74;D:\g\temp\110C_1ml-min_1C-min_2.D;74;0.511;12;1;
True;Cpd 2: 7.338;7.338;200764;4203150;74;D:\g\temp\110C_1ml-min_1C-min_2.D;74;0.544;16;2;
True;Cpd 3: 11.018;11.018;192902;4928273;74;D:\g\temp\110C_1ml-min_1C-min_2.D;74;0.779;16;3;
True;Cpd 4: 13.924;13.924;87652;2136270;74;D:\g\temp\110C_1ml-min_1C-min_2.D;74;0.565;19;4;
True;Cpd 5: 17.662;17.662;172900;4429778;74;D:\g\temp\110C_1ml-min_1C-min_2.D;74;0.717;13;5;
True;Cpd 6: 17.731;17.731;5679;67280;84;D:\g\temp\110C_1ml-min_1C-min_2.D;84;0.276;2;6;
True;Cpd 7: 22.172;22.172;13581;611751;55;D:\g\temp\110C_1ml-min_1C-min_2.D;55;0.408;18;7;
True;Cpd 8: 22.208;22.208;76573;2073969;74;D:\g\temp\110C_1ml-min_1C-min_2.D;74;0.532;14;8;
True;Cpd 9: 27.373;27.373;13718;751133;57;D:\g\temp\110C_1ml-min_1C-min_2.D;57;0.387;14;9;
True;Cpd 10: 27.386;27.386;151561;3257408;74;D:\g\temp\110C_1ml-min_1C-min_2.D;74;0.829;12;10;
True;Cpd 11: 30.909;30.909;21076;1323671;55;D:\g\temp\110C_1ml-min_1C-min_2.D;55;0.594;30;11;
True;Cpd 12: 33.091;33.091;67315;2261767;74;D:\g\temp\110C_1ml-min_1C-min_2.D;74;0.565;17;12;
True;Cpd 13: 36.813;36.813;13984;1246139;74;D:\g\temp\110C_1ml-min_1C-min_2.D;74;0.808;31;13;
True;Cpd 14: 36.819;36.819;21555;1589124;55;D:\g\temp\110C_1ml-min_1C-min_2.D;55;0.808;27;14;
True;Cpd 15: 39.099;39.099;208718;5044490;74;D:\g\temp\110C_1ml-min_1C-min_2.D;74;0.899;14;15;
True;Cpd 16: 39.101;39.101;149435;3996484;87;D:\g\temp\110C_1ml-min_1C-min_2.D;87;0.849;13;16;
True;Cpd 17: 42.081;42.081;16671;1463719;55;D:\g\temp\110C_1ml-min_1C-min_2.D;55;0.738;30;17;
True;Cpd 18: 42.100;42.1;16671;1078446;55;D:\g\temp\110C_1ml-min_1C-min_2.D;55;0.536;25;18;
True;Cpd 19: 45.188;45.188;13008;350758;75;D:\g\temp\110C_1ml-min_1C-min_2.D;75;0.354;7;19;
True;Cpd 20: 45.212;45.212;61256;2021595;74;D:\g\temp\110C_1ml-min_1C-min_2.D;74;0.61;17;20;
True;Cpd 21: 48.242;48.242;18533;1432884;55;D:\g\temp\110C_1ml-min_1C-min_2.D;55;0.507;33;21;
True;Cpd 22: 51.367;51.367;136268;2480775;74;D:\g\temp\110C_1ml-min_1C-min_2.D;74;0.907;7;22;
True;Cpd 23: 51.379;51.379;98505;3998724;87;D:\g\temp\110C_1ml-min_1C-min_2.D;87;0.857;23;23;
True;Cpd 24: 51.390;51.39;8454;269668;101;D:\g\temp\110C_1ml-min_1C-min_2.D;101;0.416;11;24;
True;Cpd 25: 53.056;53.056;16128;1765792;55;D:\g\temp\110C_1ml-min_1C-min_2.D;55;0.548;34;25;
True;Cpd 26: 53.825;53.825;36160;3661469;55;D:\g\temp\110C_1ml-min_1C-min_2.D;55;0.829;35;26;
True;Cpd 27: 53.842;53.842;22284;2336679;97;D:\g\temp\110C_1ml-min_1C-min_2.D;97;0.787;36;27;
True;Cpd 28: 56.489;56.489;19429;1541688;67;D:\g\temp\110C_1ml-min_1C-min_2.D;67;0.573;24;28;
True;Cpd 29: 57.418;57.418;29329;1997962;143;D:\g\temp\110C_1ml-min_1C-min_2.D;143;0.701;26;29;
True;Cpd 30: 57.432;57.432;123359;4684267;74;D:\g\temp\110C_1ml-min_1C-min_2.D;74;0.923;15;30;
True;Cpd 31: 58.266;58.266;19213;1295334;67;D:\g\temp\110C_1ml-min_1C-min_2.D;67;0.767;25;31;
