#Compound List: 5149 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 6.687;6.687;27093;256034;71;D:\g\temp\60C_1ml-min_9C-min_3.D;71;0.429;8;1;
True;Cpd 2: 7.279;7.279;278753;2596934;74;D:\g\temp\60C_1ml-min_9C-min_3.D;74;0.289;12;2;
True;Cpd 3: 7.338;7.338;83768;907298;91;D:\g\temp\60C_1ml-min_9C-min_3.D;91;0.276;16;3;
True;Cpd 4: 9.321;9.321;468663;3876239;74;D:\g\temp\60C_1ml-min_9C-min_3.D;74;0.239;16;4;
True;Cpd 5: 11.455;11.455;599088;4819364;74;D:\g\temp\60C_1ml-min_9C-min_3.D;74;0.214;19;5;
True;Cpd 6: 12.475;12.475;316773;2585356;74;D:\g\temp\60C_1ml-min_9C-min_3.D;74;0.206;23;6;
True;Cpd 7: 13.452;13.452;667454;5632840;74;D:\g\temp\60C_1ml-min_9C-min_3.D;74;0.21;23;7;
True;Cpd 8: 14.380;14.38;343723;2932340;74;D:\g\temp\60C_1ml-min_9C-min_3.D;74;0.206;24;8;
True;Cpd 9: 15.266;15.266;721043;6510300;74;D:\g\temp\60C_1ml-min_9C-min_3.D;74;0.206;28;9;
True;Cpd 10: 15.867;15.867;110187;3118124;55;D:\g\temp\60C_1ml-min_9C-min_3.D;55;0.202;74;10;
True;Cpd 11: 16.107;16.107;364146;3346128;74;D:\g\temp\60C_1ml-min_9C-min_3.D;74;0.202;31;11;
True;Cpd 12: 16.693;16.693;125167;3245671;55;D:\g\temp\60C_1ml-min_9C-min_3.D;55;0.181;76;12;
True;Cpd 13: 16.912;16.912;1111862;10954968;74;D:\g\temp\60C_1ml-min_9C-min_3.D;74;0.206;35;13;
True;Cpd 14: 17.377;17.377;99070;3422619;55;D:\g\temp\60C_1ml-min_9C-min_3.D;55;0.202;83;14;
True;Cpd 15: 17.675;17.675;367510;3687893;74;D:\g\temp\60C_1ml-min_9C-min_3.D;74;0.177;34;15;
True;Cpd 16: 18.130;18.13;112460;3616607;55;D:\g\temp\60C_1ml-min_9C-min_3.D;55;0.198;84;16;
True;Cpd 17: 18.412;18.412;775247;8282967;74;D:\g\temp\60C_1ml-min_9C-min_3.D;74;0.202;37;17;
True;Cpd 18: 18.662;18.662;103638;3756910;55;D:\g\temp\60C_1ml-min_9C-min_3.D;55;0.132;94;18;
True;Cpd 19: 18.794;18.794;214873;8146500;55;D:\g\temp\60C_1ml-min_9C-min_3.D;55;0.202;95;19;
True;Cpd 20: 19.074;19.074;125777;3271205;67;D:\g\temp\60C_1ml-min_9C-min_3.D;67;0.223;51;20;
True;Cpd 21: 19.111;19.111;741469;8747158;74;D:\g\temp\60C_1ml-min_9C-min_3.D;74;0.21;35;21;
True;Cpd 22: 19.372;19.372;119545;3310155;67;D:\g\temp\60C_1ml-min_9C-min_3.D;67;0.202;75;22;
True;Cpd 23: 19.787;19.787;798464;11885201;74;D:\g\temp\60C_1ml-min_9C-min_3.D;74;0.202;59;23;
True;Cpd 24: 20.036;20.036;124404;2711762;79;D:\g\temp\60C_1ml-min_9C-min_3.D;79;0.181;59;24;
True;Cpd 25: 20.143;20.143;119363;4328912;55;D:\g\temp\60C_1ml-min_9C-min_3.D;55;0.19;97;25;
True;Cpd 26: 20.428;20.428;375785;4566764;74;D:\g\temp\60C_1ml-min_9C-min_3.D;74;0.198;38;26;
True;Cpd 27: 20.691;20.691;122545;3638967;67;D:\g\temp\60C_1ml-min_9C-min_3.D;67;0.19;74;27;
True;Cpd 28: 21.059;21.059;756354;10250848;74;D:\g\temp\60C_1ml-min_9C-min_3.D;74;0.206;37;28;
True;Cpd 29: 21.078;21.078;104152;3251596;67;D:\g\temp\60C_1ml-min_9C-min_3.D;67;0.206;54;29;
True;Cpd 30: 21.313;21.313;126161;2699817;79;D:\g\temp\60C_1ml-min_9C-min_3.D;79;0.214;46;30;
True;Cpd 31: 21.372;21.372;112274;3218783;79;D:\g\temp\60C_1ml-min_9C-min_3.D;79;0.264;47;31;
True;Cpd 32: 21.398;21.398;132236;4874326;55;D:\g\temp\60C_1ml-min_9C-min_3.D;55;0.227;75;32;
True;Cpd 33: 21.664;21.664;313669;4653933;74;D:\g\temp\60C_1ml-min_9C-min_3.D;74;0.202;41;33;
True;Cpd 34: 21.940;21.94;107954;3648675;67;D:\g\temp\60C_1ml-min_9C-min_3.D;67;0.227;67;34;
True;Cpd 35: 22.038;22.038;87646;2736194;79;D:\g\temp\60C_1ml-min_9C-min_3.D;79;0.202;66;35;
True;Cpd 36: 22.298;22.298;561062;9661857;74;D:\g\temp\60C_1ml-min_9C-min_3.D;74;0.235;41;36;
True;Cpd 37: 22.660;22.66;90727;4545362;55;D:\g\temp\60C_1ml-min_9C-min_3.D;55;0.26;104;37;
True;Cpd 38: 23.132;23.132;41628;198231;149;D:\g\temp\60C_1ml-min_9C-min_3.D;149;0.235;7;38;
True;Cpd 39: 23.773;23.773;52369;2137672;79;D:\g\temp\60C_1ml-min_9C-min_3.D;79;0.297;68;39;

