#Compound List: 5149 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 5.930;5.93;12679;338691;86;D:\g\temp\90C_1ml-min_4C-min_3.D;86;0.894;4;1;
True;Cpd 2: 6.224;6.224;176311;2545052;74;D:\g\temp\90C_1ml-min_4C-min_3.D;74;0.491;10;2;
True;Cpd 3: 6.319;6.319;14077;190677;91;D:\g\temp\90C_1ml-min_4C-min_3.D;91;0.379;10;3;
True;Cpd 4: 8.367;8.367;257518;3989787;74;D:\g\temp\90C_1ml-min_4C-min_3.D;74;0.478;16;4;
True;Cpd 5: 11.584;11.584;327580;4699248;74;D:\g\temp\90C_1ml-min_4C-min_3.D;74;0.425;16;5;
True;Cpd 6: 13.446;13.446;169609;2433037;74;D:\g\temp\90C_1ml-min_4C-min_3.D;74;0.33;21;6;
True;Cpd 7: 15.370;15.37;357184;5032251;74;D:\g\temp\90C_1ml-min_4C-min_3.D;74;0.367;20;7;
True;Cpd 8: 17.301;17.301;177604;2633840;74;D:\g\temp\90C_1ml-min_4C-min_3.D;74;0.342;23;8;
True;Cpd 9: 19.205;19.205;365924;5876991;74;D:\g\temp\90C_1ml-min_4C-min_3.D;74;0.338;27;9;
True;Cpd 10: 20.454;20.454;54661;2070649;55;D:\g\temp\90C_1ml-min_4C-min_3.D;55;0.305;49;10;
True;Cpd 11: 21.054;21.054;177877;2829146;74;D:\g\temp\90C_1ml-min_4C-min_3.D;74;0.317;28;11;
True;Cpd 12: 22.281;22.281;60373;2334681;55;D:\g\temp\90C_1ml-min_4C-min_3.D;55;0.309;58;12;
True;Cpd 13: 22.847;22.847;561558;10041290;74;D:\g\temp\90C_1ml-min_4C-min_3.D;74;0.359;35;13;
True;Cpd 14: 23.810;23.81;46910;2443428;55;D:\g\temp\90C_1ml-min_4C-min_3.D;55;0.297;69;14;
True;Cpd 15: 24.560;24.56;38349;1582440;75;D:\g\temp\90C_1ml-min_4C-min_3.D;75;0.359;38;15;
True;Cpd 16: 24.566;24.566;180402;2342457;74;D:\g\temp\90C_1ml-min_4C-min_3.D;74;0.367;21;16;
True;Cpd 17: 25.507;25.507;53441;2918152;55;D:\g\temp\90C_1ml-min_4C-min_3.D;55;0.293;68;17;
True;Cpd 18: 26.226;26.226;396263;7150068;74;D:\g\temp\90C_1ml-min_4C-min_3.D;74;0.322;34;18;
True;Cpd 19: 26.746;26.746;49647;2991608;55;D:\g\temp\90C_1ml-min_4C-min_3.D;55;0.251;75;19;
True;Cpd 20: 27.001;27.001;106128;7035556;55;D:\g\temp\90C_1ml-min_4C-min_3.D;55;0.359;91;20;
True;Cpd 21: 27.668;27.668;61138;2560721;67;D:\g\temp\90C_1ml-min_4C-min_3.D;67;0.322;53;21;
True;Cpd 22: 27.811;27.811;383807;7599717;74;D:\g\temp\90C_1ml-min_4C-min_3.D;74;0.317;34;22;
True;Cpd 23: 28.254;28.254;56182;2576290;67;D:\g\temp\90C_1ml-min_4C-min_3.D;67;0.301;62;23;
True;Cpd 24: 29.128;29.128;46405;2106885;79;D:\g\temp\90C_1ml-min_4C-min_3.D;79;0.247;62;24;
True;Cpd 25: 29.342;29.342;415383;8505139;74;D:\g\temp\90C_1ml-min_4C-min_3.D;74;0.338;35;25;
True;Cpd 26: 29.703;29.703;60329;2249559;79;D:\g\temp\90C_1ml-min_4C-min_3.D;79;0.284;52;26;
True;Cpd 27: 30.068;30.068;59734;3615879;55;D:\g\temp\90C_1ml-min_4C-min_3.D;55;0.338;80;27;
True;Cpd 28: 30.802;30.802;198036;4118635;74;D:\g\temp\90C_1ml-min_4C-min_3.D;74;0.35;37;28;
True;Cpd 29: 31.256;31.256;61425;2990063;67;D:\g\temp\90C_1ml-min_4C-min_3.D;67;0.326;57;29;
True;Cpd 30: 32.072;32.072;47960;2412557;79;D:\g\temp\90C_1ml-min_4C-min_3.D;79;0.359;56;30;
True;Cpd 31: 32.235;32.235;402046;9449754;74;D:\g\temp\90C_1ml-min_4C-min_3.D;74;0.35;39;31;
True;Cpd 32: 32.620;32.62;47607;2164533;95;D:\g\temp\90C_1ml-min_4C-min_3.D;95;0.293;34;32;
True;Cpd 33: 32.671;32.671;43104;1302640;91;D:\g\temp\90C_1ml-min_4C-min_3.D;91;0.28;46;33;
True;Cpd 34: 32.921;32.921;67661;3759678;55;D:\g\temp\90C_1ml-min_4C-min_3.D;55;0.359;78;34;
True;Cpd 35: 33.586;33.586;181652;4345066;74;D:\g\temp\90C_1ml-min_4C-min_3.D;74;0.363;39;35;
True;Cpd 36: 34.045;34.045;88078;3954841;67;D:\g\temp\90C_1ml-min_4C-min_3.D;67;0.367;58;36;
True;Cpd 37: 34.925;34.925;359327;9783819;74;D:\g\temp\90C_1ml-min_4C-min_3.D;74;0.35;41;37;
True;Cpd 38: 35.579;35.579;63425;4178824;55;D:\g\temp\90C_1ml-min_4C-min_3.D;55;0.383;88;38;
True;Cpd 39: 35.790;35.79;26785;173688;149;D:\g\temp\90C_1ml-min_4C-min_3.D;149;0.367;6;39;
True;Cpd 40: 37.337;37.337;34553;1330307;91;D:\g\temp\90C_1ml-min_4C-min_3.D;91;0.359;45;40;

