#Compound List: 7225 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 5.851;5.851;34998;476153;74;D:\g\temp\110C_1ml-min_8C-min_1.D;74;0.243;18;1;
True;Cpd 2: 7.108;7.108;165702;2130028;74;D:\g\temp\110C_1ml-min_8C-min_1.D;74;0.227;25;2;
True;Cpd 3: 7.882;7.882;109878;1270205;74;D:\g\temp\110C_1ml-min_8C-min_1.D;74;0.21;25;3;
True;Cpd 4: 8.718;8.718;263741;2901135;74;D:\g\temp\110C_1ml-min_8C-min_1.D;74;0.235;27;4;
True;Cpd 5: 9.585;9.585;149208;1560660;74;D:\g\temp\110C_1ml-min_8C-min_1.D;74;0.202;31;5;
True;Cpd 6: 10.467;10.467;330801;3423603;74;D:\g\temp\110C_1ml-min_8C-min_1.D;74;0.19;32;6;
True;Cpd 7: 11.098;11.098;65528;1624824;55;D:\g\temp\110C_1ml-min_8C-min_1.D;55;0.161;70;7;
True;Cpd 8: 11.340;11.34;168457;1751075;74;D:\g\temp\110C_1ml-min_8C-min_1.D;74;0.194;35;8;
True;Cpd 9: 11.971;11.971;74241;1699474;55;D:\g\temp\110C_1ml-min_8C-min_1.D;55;0.169;70;9;
True;Cpd 10: 12.205;12.205;536889;5713952;74;D:\g\temp\110C_1ml-min_8C-min_1.D;74;0.198;37;10;
True;Cpd 11: 12.710;12.71;58701;1792945;55;D:\g\temp\110C_1ml-min_8C-min_1.D;55;0.19;82;11;
True;Cpd 12: 13.036;13.036;175665;1906019;74;D:\g\temp\110C_1ml-min_8C-min_1.D;74;0.185;36;12;
True;Cpd 13: 13.537;13.537;68464;1937926;55;D:\g\temp\110C_1ml-min_8C-min_1.D;55;0.181;85;13;
True;Cpd 14: 13.853;13.853;364502;4224715;74;D:\g\temp\110C_1ml-min_8C-min_1.D;74;0.194;37;14;
True;Cpd 15: 14.128;14.128;60556;1975486;55;D:\g\temp\110C_1ml-min_8C-min_1.D;55;0.136;88;15;
True;Cpd 16: 14.274;14.274;126188;4150253;55;D:\g\temp\110C_1ml-min_8C-min_1.D;55;0.181;94;16;
True;Cpd 17: 14.584;14.584;74889;1858396;67;D:\g\temp\110C_1ml-min_8C-min_1.D;67;0.177;71;17;
True;Cpd 18: 14.913;14.913;68476;1852132;67;D:\g\temp\110C_1ml-min_8C-min_1.D;67;0.198;81;18;
True;Cpd 19: 15.368;15.368;64101;1552358;79;D:\g\temp\110C_1ml-min_8C-min_1.D;79;0.19;49;19;
True;Cpd 20: 15.390;15.39;367449;4850086;74;D:\g\temp\110C_1ml-min_8C-min_1.D;74;0.194;40;20;
True;Cpd 21: 15.649;15.649;76867;1488880;79;D:\g\temp\110C_1ml-min_8C-min_1.D;79;0.14;54;21;
True;Cpd 22: 15.780;15.78;69879;2119526;55;D:\g\temp\110C_1ml-min_8C-min_1.D;55;0.169;92;22;
True;Cpd 23: 16.109;16.109;177070;2304059;74;D:\g\temp\110C_1ml-min_8C-min_1.D;74;0.181;41;23;
True;Cpd 24: 16.391;16.391;72219;1922857;67;D:\g\temp\110C_1ml-min_8C-min_1.D;67;0.177;74;24;
True;Cpd 25: 16.823;16.823;347344;6789151;74;D:\g\temp\110C_1ml-min_8C-min_1.D;74;0.19;69;25;
True;Cpd 26: 17.083;17.083;78894;1619038;79;D:\g\temp\110C_1ml-min_8C-min_1.D;79;0.218;49;26;
True;Cpd 27: 17.141;17.141;60234;1589695;79;D:\g\temp\110C_1ml-min_8C-min_1.D;79;0.227;53;27;
True;Cpd 28: 17.189;17.189;72711;2441127;55;D:\g\temp\110C_1ml-min_8C-min_1.D;55;0.202;81;28;
True;Cpd 29: 17.491;17.491;165414;2389499;74;D:\g\temp\110C_1ml-min_8C-min_1.D;74;0.186;47;29;
True;Cpd 30: 17.768;17.768;67395;1995397;67;D:\g\temp\110C_1ml-min_8C-min_1.D;67;0.185;76;30;
True;Cpd 31: 17.855;17.855;57122;1434032;79;D:\g\temp\110C_1ml-min_8C-min_1.D;79;0.165;61;31;
True;Cpd 32: 18.177;18.177;278067;5043871;74;D:\g\temp\110C_1ml-min_8C-min_1.D;74;0.202;49;32;
True;Cpd 33: 18.552;18.552;63372;2398747;55;D:\g\temp\110C_1ml-min_8C-min_1.D;55;0.202;107;33;
True;Cpd 34: 19.693;19.693;42321;1333792;79;D:\g\temp\110C_1ml-min_8C-min_1.D;79;0.185;69;34;

