#Compound List: 5149 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 6.099;6.099;9083;216059;84;D:\g\temp\90C_1ml-min_2C-min_1.D;84;0.923;2;1;
True;Cpd 2: 6.755;6.755;133556;2510250;91;D:\g\temp\90C_1ml-min_2C-min_1.D;91;0.556;18;2;
True;Cpd 3: 9.697;9.697;29689;505762;74;D:\g\temp\90C_1ml-min_2C-min_1.D;74;0.33;14;3;
True;Cpd 4: 14.924;14.924;117640;2407364;74;D:\g\temp\90C_1ml-min_2C-min_1.D;74;0.412;23;4;
True;Cpd 5: 18.222;18.222;67114;1357520;74;D:\g\temp\90C_1ml-min_2C-min_1.D;74;0.338;21;5;
True;Cpd 6: 21.783;21.783;149103;3353325;74;D:\g\temp\90C_1ml-min_2C-min_1.D;74;0.416;25;6;
True;Cpd 7: 25.459;25.459;75473;1640492;74;D:\g\temp\90C_1ml-min_2C-min_1.D;74;0.416;22;7;
True;Cpd 8: 29.157;29.157;159478;3644207;74;D:\g\temp\90C_1ml-min_2C-min_1.D;74;0.482;21;8;
True;Cpd 9: 31.463;31.463;28578;1464426;55;D:\g\temp\90C_1ml-min_2C-min_1.D;55;0.334;50;9;
True;Cpd 10: 32.777;32.777;75493;1472035;74;D:\g\temp\90C_1ml-min_2C-min_1.D;74;0.371;18;10;
True;Cpd 11: 35.077;35.077;31648;1617539;55;D:\g\temp\90C_1ml-min_2C-min_1.D;55;0.305;53;11;
True;Cpd 12: 36.363;36.363;228040;6264384;74;D:\g\temp\90C_1ml-min_2C-min_1.D;74;0.503;29;12;
True;Cpd 13: 36.371;36.371;32616;1367812;69;D:\g\temp\90C_1ml-min_2C-min_1.D;69;0.412;23;13;
True;Cpd 14: 38.116;38.116;24881;1583624;55;D:\g\temp\90C_1ml-min_2C-min_1.D;55;0.354;60;14;
True;Cpd 15: 39.764;39.764;75265;1718961;74;D:\g\temp\90C_1ml-min_2C-min_1.D;74;0.416;21;15;
True;Cpd 16: 41.490;41.49;28170;1300744;55;D:\g\temp\90C_1ml-min_2C-min_1.D;55;0.33;43;16;
True;Cpd 17: 41.499;41.499;16387;907199;74;D:\g\temp\90C_1ml-min_2C-min_1.D;74;0.317;41;17;
True;Cpd 18: 43.110;43.11;40528;2274802;55;D:\g\temp\90C_1ml-min_2C-min_1.D;55;0.416;32;18;
True;Cpd 19: 44.046;44.046;24452;1470406;55;D:\g\temp\90C_1ml-min_2C-min_1.D;55;0.367;46;19;
True;Cpd 20: 44.496;44.496;50154;2432818;55;D:\g\temp\90C_1ml-min_2C-min_1.D;55;0.478;53;20;
True;Cpd 21: 45.859;45.859;29065;1258241;67;D:\g\temp\90C_1ml-min_2C-min_1.D;67;0.338;39;21;
True;Cpd 22: 46.890;46.89;27663;1216686;67;D:\g\temp\90C_1ml-min_2C-min_1.D;67;0.35;45;22;
True;Cpd 23: 48.531;48.531;24578;1328519;79;D:\g\temp\90C_1ml-min_2C-min_1.D;79;0.301;41;23;
True;Cpd 24: 49.367;49.367;146546;3541310;74;D:\g\temp\90C_1ml-min_2C-min_1.D;74;0.363;26;24;
True;Cpd 25: 49.370;49.37;146546;3493759;74;D:\g\temp\90C_1ml-min_2C-min_1.D;74;0.503;24;25;
True;Cpd 26: 49.692;49.692;28509;1322365;79;D:\g\temp\90C_1ml-min_2C-min_1.D;79;0.313;42;26;
True;Cpd 27: 50.644;50.644;27762;1648417;55;D:\g\temp\90C_1ml-min_2C-min_1.D;55;0.392;54;27;
True;Cpd 28: 52.289;52.289;75002;1292489;74;D:\g\temp\90C_1ml-min_2C-min_1.D;74;0.458;17;28;
True;Cpd 29: 52.923;52.923;27324;1506829;67;D:\g\temp\90C_1ml-min_2C-min_1.D;67;0.383;39;29;
True;Cpd 30: 52.924;52.924;25036;1426847;81;D:\g\temp\90C_1ml-min_2C-min_1.D;81;0.383;48;30;
True;Cpd 31: 54.451;54.451;24973;1427022;79;D:\g\temp\90C_1ml-min_2C-min_1.D;79;0.404;46;31;
True;Cpd 32: 55.183;55.183;137271;4981046;74;D:\g\temp\90C_1ml-min_2C-min_1.D;74;0.503;36;32;
True;Cpd 33: 55.546;55.546;32416;1849804;67;D:\g\temp\90C_1ml-min_2C-min_1.D;67;0.359;45;33;
True;Cpd 34: 55.559;55.559;26469;952921;93;D:\g\temp\90C_1ml-min_2C-min_1.D;93;0.359;34;34;
True;Cpd 35: 56.382;56.382;29415;1471474;55;D:\g\temp\90C_1ml-min_2C-min_1.D;55;0.507;43;35;
True;Cpd 36: 56.383;56.383;29415;1435702;55;D:\g\temp\90C_1ml-min_2C-min_1.D;55;0.507;43;36;
