#Compound List: 7225 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 5.995;5.995;306844;5446922;74;D:\g\temp\120C_1ml-min_3C-min_3.D;74;0.565;16;1;
True;Cpd 2: 7.740;7.74;337632;6022306;74;D:\g\temp\120C_1ml-min_3C-min_3.D;74;0.54;17;2;
True;Cpd 3: 8.997;8.997;173765;3296983;74;D:\g\temp\120C_1ml-min_3C-min_3.D;74;0.515;21;3;
True;Cpd 4: 10.508;10.508;361760;6976802;74;D:\g\temp\120C_1ml-min_3C-min_3.D;74;0.474;21;4;
True;Cpd 5: 12.240;12.24;189046;3329612;74;D:\g\temp\120C_1ml-min_3C-min_3.D;74;0.449;21;5;
True;Cpd 6: 14.146;14.146;401574;7827948;74;D:\g\temp\120C_1ml-min_3C-min_3.D;74;0.453;25;6;
True;Cpd 7: 15.517;15.517;61680;2748769;55;D:\g\temp\120C_1ml-min_3C-min_3.D;55;0.425;46;7;
True;Cpd 8: 16.160;16.16;196781;3562749;74;D:\g\temp\120C_1ml-min_3C-min_3.D;74;0.404;25;8;
True;Cpd 9: 17.585;17.585;67420;2677606;55;D:\g\temp\120C_1ml-min_3C-min_3.D;55;0.371;46;9;
True;Cpd 10: 18.239;18.239;617733;13228709;74;D:\g\temp\120C_1ml-min_3C-min_3.D;74;0.433;31;10;
True;Cpd 11: 19.399;19.399;51838;3212393;55;D:\g\temp\120C_1ml-min_3C-min_3.D;55;0.408;58;11;
True;Cpd 12: 20.316;20.316;197451;4083752;74;D:\g\temp\120C_1ml-min_3C-min_3.D;74;0.408;28;12;
True;Cpd 13: 21.483;21.483;59536;3193572;55;D:\g\temp\120C_1ml-min_3C-min_3.D;55;0.363;55;13;
True;Cpd 14: 22.397;22.397;418011;9790424;74;D:\g\temp\120C_1ml-min_3C-min_3.D;74;0.416;35;14;
True;Cpd 15: 23.053;23.053;54160;3719767;55;D:\g\temp\120C_1ml-min_3C-min_3.D;55;0.301;67;15;
True;Cpd 16: 23.375;23.375;114753;7421906;55;D:\g\temp\120C_1ml-min_3C-min_3.D;55;0.429;73;16;
True;Cpd 17: 24.231;24.231;66895;2974652;67;D:\g\temp\120C_1ml-min_3C-min_3.D;67;0.42;40;17;
True;Cpd 18: 24.427;24.427;399520;9704538;74;D:\g\temp\120C_1ml-min_3C-min_3.D;74;0.42;36;18;
True;Cpd 19: 24.446;24.446;22958;202380;199;D:\g\temp\120C_1ml-min_3C-min_3.D;199;0.008;5;19;
True;Cpd 20: 24.967;24.967;63627;3089152;67;D:\g\temp\120C_1ml-min_3C-min_3.D;67;0.367;52;20;
True;Cpd 21: 26.082;26.082;49815;2719528;79;D:\g\temp\120C_1ml-min_3C-min_3.D;79;0.322;58;21;
True;Cpd 22: 26.082;26.082;43416;1811878;67;D:\g\temp\120C_1ml-min_3C-min_3.D;67;0.322;44;22;
True;Cpd 23: 26.415;26.415;418984;10339840;74;D:\g\temp\120C_1ml-min_3C-min_3.D;74;0.408;33;23;
True;Cpd 24: 26.822;26.822;63420;2670609;79;D:\g\temp\120C_1ml-min_3C-min_3.D;79;0.33;47;24;
True;Cpd 25: 27.333;27.333;64901;4102426;55;D:\g\temp\120C_1ml-min_3C-min_3.D;55;0.416;69;25;
True;Cpd 26: 28.327;28.327;199611;4778970;74;D:\g\temp\120C_1ml-min_3C-min_3.D;74;0.42;33;26;
True;Cpd 27: 28.871;28.871;64723;3757605;67;D:\g\temp\120C_1ml-min_3C-min_3.D;67;0.462;58;27;
True;Cpd 28: 28.873;28.873;64723;2323574;67;D:\g\temp\120C_1ml-min_3C-min_3.D;67;0.375;43;28;
True;Cpd 29: 29.924;29.924;49639;2724875;79;D:\g\temp\120C_1ml-min_3C-min_3.D;79;0.42;44;29;
True;Cpd 30: 30.221;30.221;396118;11073843;74;D:\g\temp\120C_1ml-min_3C-min_3.D;74;0.429;37;30;
True;Cpd 31: 30.656;30.656;38762;2440207;81;D:\g\temp\120C_1ml-min_3C-min_3.D;81;0.359;37;31;
True;Cpd 32: 30.693;30.693;24521;1128444;105;D:\g\temp\120C_1ml-min_3C-min_3.D;105;0.375;34;32;
True;Cpd 33: 31.091;31.091;50728;4471849;69;D:\g\temp\120C_1ml-min_3C-min_3.D;69;0.429;88;33;
True;Cpd 34: 32.010;32.01;183573;4954319;74;D:\g\temp\120C_1ml-min_3C-min_3.D;74;0.433;30;34;
True;Cpd 35: 32.508;32.508;42701;1378513;91;D:\g\temp\120C_1ml-min_3C-min_3.D;91;0.363;26;35;
True;Cpd 36: 32.520;32.52;61880;2293633;79;D:\g\temp\120C_1ml-min_3C-min_3.D;79;0.404;38;36;
True;Cpd 37: 32.546;32.546;79554;3100299;67;D:\g\temp\120C_1ml-min_3C-min_3.D;67;0.326;35;37;
True;Cpd 38: 33.793;33.793;347367;11259088;74;D:\g\temp\120C_1ml-min_3C-min_3.D;74;0.425;35;38;
True;Cpd 39: 34.623;34.623;62490;4739677;55;D:\g\temp\120C_1ml-min_3C-min_3.D;55;0.458;81;39;
True;Cpd 40: 34.635;34.635;31478;1531370;149;D:\g\temp\120C_1ml-min_3C-min_3.D;149;0.058;49;40;
True;Cpd 41: 36.838;36.838;20659;1462488;67;D:\g\temp\120C_1ml-min_3C-min_3.D;67;0.449;47;41;

