#Compound List: 5149 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 6.593;6.593;27490;288926;71;D:\g\temp\70C_1ml-min_6C-min_2.D;71;0.383;5;1;
True;Cpd 2: 7.249;7.249;221898;2676809;74;D:\g\temp\70C_1ml-min_6C-min_2.D;74;0.338;13;2;
True;Cpd 3: 9.789;9.789;372539;3980471;74;D:\g\temp\70C_1ml-min_6C-min_2.D;74;0.33;15;3;
True;Cpd 4: 12.746;12.746;469415;4995894;74;D:\g\temp\70C_1ml-min_6C-min_2.D;74;0.297;21;4;
True;Cpd 5: 14.231;14.231;242344;2542949;74;D:\g\temp\70C_1ml-min_6C-min_2.D;74;0.251;21;5;
True;Cpd 6: 15.669;15.669;522160;5603481;74;D:\g\temp\70C_1ml-min_6C-min_2.D;74;0.247;23;6;
True;Cpd 7: 17.054;17.054;259940;2855843;74;D:\g\temp\70C_1ml-min_6C-min_2.D;74;0.235;25;7;
True;Cpd 8: 18.378;18.378;531519;6255760;74;D:\g\temp\70C_1ml-min_6C-min_2.D;74;0.247;28;8;
True;Cpd 9: 19.254;19.254;80880;2805772;55;D:\g\temp\70C_1ml-min_6C-min_2.D;55;0.251;64;9;
True;Cpd 10: 19.644;19.644;257637;3056065;74;D:\g\temp\70C_1ml-min_6C-min_2.D;74;0.243;30;10;
True;Cpd 11: 20.498;20.498;91289;3018783;55;D:\g\temp\70C_1ml-min_6C-min_2.D;55;0.218;74;11;
True;Cpd 12: 20.857;20.857;801845;10308327;74;D:\g\temp\70C_1ml-min_6C-min_2.D;74;0.247;36;12;
True;Cpd 13: 21.528;21.528;68075;3050622;55;D:\g\temp\70C_1ml-min_6C-min_2.D;55;0.251;78;13;
True;Cpd 14: 22.008;22.008;255928;3355069;74;D:\g\temp\70C_1ml-min_6C-min_2.D;74;0.235;35;14;
True;Cpd 15: 22.666;22.666;80290;3272529;55;D:\g\temp\70C_1ml-min_6C-min_2.D;55;0.243;82;15;
True;Cpd 16: 23.120;23.12;548473;7467512;74;D:\g\temp\70C_1ml-min_6C-min_2.D;74;0.268;36;16;
True;Cpd 17: 23.481;23.481;73062;3374224;55;D:\g\temp\70C_1ml-min_6C-min_2.D;55;0.181;93;17;
True;Cpd 18: 23.667;23.667;148946;7391541;55;D:\g\temp\70C_1ml-min_6C-min_2.D;55;0.247;96;18;
True;Cpd 19: 24.101;24.101;88574;3031904;67;D:\g\temp\70C_1ml-min_6C-min_2.D;67;0.284;52;19;
True;Cpd 20: 24.175;24.175;523057;7520324;74;D:\g\temp\70C_1ml-min_6C-min_2.D;74;0.268;35;20;
True;Cpd 21: 24.520;24.52;85868;3002884;67;D:\g\temp\70C_1ml-min_6C-min_2.D;67;0.231;69;21;
True;Cpd 22: 25.119;25.119;70194;2560094;79;D:\g\temp\70C_1ml-min_6C-min_2.D;79;0.26;56;22;
True;Cpd 23: 25.196;25.196;562369;8544972;74;D:\g\temp\70C_1ml-min_6C-min_2.D;74;0.247;36;23;
True;Cpd 24: 25.502;25.502;91887;2525767;79;D:\g\temp\70C_1ml-min_6C-min_2.D;79;0.214;58;24;
True;Cpd 25: 25.706;25.706;82286;3796539;55;D:\g\temp\70C_1ml-min_6C-min_2.D;55;0.256;94;25;
True;Cpd 26: 26.167;26.167;265405;4215572;74;D:\g\temp\70C_1ml-min_6C-min_2.D;74;0.26;39;26;
True;Cpd 27: 26.516;26.516;87293;3178825;67;D:\g\temp\70C_1ml-min_6C-min_2.D;67;0.256;64;27;
True;Cpd 28: 27.082;27.082;76046;2598134;79;D:\g\temp\70C_1ml-min_6C-min_2.D;79;0.243;39;28;
True;Cpd 29: 27.117;27.117;550252;9809019;74;D:\g\temp\70C_1ml-min_6C-min_2.D;74;0.251;37;29;
True;Cpd 30: 27.435;27.435;95983;2895140;79;D:\g\temp\70C_1ml-min_6C-min_2.D;79;0.194;39;30;
True;Cpd 31: 27.496;27.496;87798;2619912;79;D:\g\temp\70C_1ml-min_6C-min_2.D;79;0.301;50;31;
True;Cpd 32: 27.600;27.6;91704;4206886;55;D:\g\temp\70C_1ml-min_6C-min_2.D;55;0.268;87;32;
True;Cpd 33: 28.015;28.015;244903;4538101;74;D:\g\temp\70C_1ml-min_6C-min_2.D;74;0.264;44;33;
True;Cpd 34: 28.362;28.362;87863;3625442;67;D:\g\temp\70C_1ml-min_6C-min_2.D;67;0.26;55;34;
True;Cpd 35: 28.434;28.434;77618;2432254;79;D:\g\temp\70C_1ml-min_6C-min_2.D;79;0.289;50;35;
True;Cpd 36: 28.904;28.904;489437;9432253;74;D:\g\temp\70C_1ml-min_6C-min_2.D;74;0.272;41;36;
True;Cpd 37: 29.363;29.363;87630;4490065;55;D:\g\temp\70C_1ml-min_6C-min_2.D;55;0.268;98;37;
True;Cpd 38: 29.722;29.722;38417;187951;149;D:\g\temp\70C_1ml-min_6C-min_2.D;149;0.264;7;38;
True;Cpd 39: 30.636;30.636;52851;1949157;79;D:\g\temp\70C_1ml-min_6C-min_2.D;79;0.28;63;39;

