#Compound List: 5149 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 6.624;6.624;3386;87744;86;D:\g\temp\60C_1ml-min_7C-min_1.D;86;0.857;2;1;
True;Cpd 2: 7.888;7.888;196379;2345786;91;D:\g\temp\60C_1ml-min_7C-min_1.D;91;0.35;17;2;
True;Cpd 3: 10.415;10.415;58802;564062;74;D:\g\temp\60C_1ml-min_7C-min_1.D;74;0.198;17;3;
True;Cpd 4: 13.146;13.146;259301;2592929;74;D:\g\temp\60C_1ml-min_7C-min_1.D;74;0.223;26;4;
True;Cpd 5: 14.460;14.46;155030;1543325;74;D:\g\temp\60C_1ml-min_7C-min_1.D;74;0.227;26;5;
True;Cpd 6: 15.721;15.721;359842;3638947;74;D:\g\temp\60C_1ml-min_7C-min_1.D;74;0.227;27;6;
True;Cpd 7: 16.918;16.918;185371;1992792;74;D:\g\temp\60C_1ml-min_7C-min_1.D;74;0.223;31;7;
True;Cpd 8: 18.065;18.065;403122;4398638;74;D:\g\temp\60C_1ml-min_7C-min_1.D;74;0.214;31;8;
True;Cpd 9: 18.822;18.822;72546;2047710;55;D:\g\temp\60C_1ml-min_7C-min_1.D;55;0.202;69;9;
True;Cpd 10: 19.150;19.15;199188;2237443;74;D:\g\temp\60C_1ml-min_7C-min_1.D;74;0.206;33;10;
True;Cpd 11: 19.892;19.892;86962;2194071;55;D:\g\temp\60C_1ml-min_7C-min_1.D;55;0.206;70;11;
True;Cpd 12: 20.199;20.199;598563;7285829;74;D:\g\temp\60C_1ml-min_7C-min_1.D;74;0.218;37;12;
True;Cpd 13: 20.777;20.777;67143;2294793;55;D:\g\temp\60C_1ml-min_7C-min_1.D;55;0.198;79;13;
True;Cpd 14: 21.179;21.179;203076;2455540;74;D:\g\temp\60C_1ml-min_7C-min_1.D;74;0.214;36;14;
True;Cpd 15: 21.751;21.751;75173;2387793;55;D:\g\temp\60C_1ml-min_7C-min_1.D;55;0.186;81;15;
True;Cpd 16: 22.142;22.142;411955;5311028;74;D:\g\temp\60C_1ml-min_7C-min_1.D;74;0.21;37;16;
True;Cpd 17: 22.449;22.449;66352;2470645;55;D:\g\temp\60C_1ml-min_7C-min_1.D;55;0.161;93;17;
True;Cpd 18: 22.613;22.613;132131;5112253;55;D:\g\temp\60C_1ml-min_7C-min_1.D;55;0.214;92;18;
True;Cpd 19: 22.978;22.978;78473;2311125;67;D:\g\temp\60C_1ml-min_7C-min_1.D;67;0.19;73;19;
True;Cpd 20: 23.344;23.344;72626;2121507;67;D:\g\temp\60C_1ml-min_7C-min_1.D;67;0.194;71;20;
True;Cpd 21: 23.862;23.862;64124;1791334;79;D:\g\temp\60C_1ml-min_7C-min_1.D;79;0.214;51;21;
True;Cpd 22: 23.920;23.92;392401;6121759;74;D:\g\temp\60C_1ml-min_7C-min_1.D;74;0.202;42;22;
True;Cpd 23: 24.189;24.189;77117;1725588;79;D:\g\temp\60C_1ml-min_7C-min_1.D;79;0.169;56;23;
True;Cpd 24: 24.356;24.356;75158;2618394;55;D:\g\temp\60C_1ml-min_7C-min_1.D;55;0.194;91;24;
True;Cpd 25: 24.744;24.744;197453;2925240;74;D:\g\temp\60C_1ml-min_7C-min_1.D;74;0.19;42;25;
True;Cpd 26: 25.052;25.052;73724;2248910;67;D:\g\temp\60C_1ml-min_7C-min_1.D;67;0.202;71;26;
True;Cpd 27: 25.542;25.542;66528;2092609;79;D:\g\temp\60C_1ml-min_7C-min_1.D;79;0.194;55;27;
True;Cpd 28: 25.567;25.567;373763;6490380;74;D:\g\temp\60C_1ml-min_7C-min_1.D;74;0.223;39;28;
True;Cpd 29: 25.842;25.842;78076;1916360;79;D:\g\temp\60C_1ml-min_7C-min_1.D;79;0.256;44;29;
True;Cpd 30: 25.902;25.902;61861;1830184;79;D:\g\temp\60C_1ml-min_7C-min_1.D;79;0.272;54;30;
True;Cpd 31: 25.977;25.977;78165;2741696;55;D:\g\temp\60C_1ml-min_7C-min_1.D;55;0.218;85;31;
True;Cpd 32: 26.329;26.329;183134;3020071;74;D:\g\temp\60C_1ml-min_7C-min_1.D;74;0.202;47;32;
True;Cpd 33: 26.632;26.632;71389;2375726;67;D:\g\temp\60C_1ml-min_7C-min_1.D;67;0.206;68;33;
True;Cpd 34: 26.708;26.708;58379;1500484;79;D:\g\temp\60C_1ml-min_7C-min_1.D;79;0.223;52;34;
True;Cpd 35: 27.090;27.09;326152;1260148;74;D:\g\temp\60C_1ml-min_7C-min_1.D;74;0.062;7;35;
True;Cpd 36: 27.097;27.097;326152;6356525;74;D:\g\temp\60C_1ml-min_7C-min_1.D;74;0.227;48;36;
True;Cpd 37: 27.491;27.491;75115;3038466;55;D:\g\temp\60C_1ml-min_7C-min_1.D;55;0.227;105;37;
True;Cpd 38: 28.678;28.678;42648;1395598;79;D:\g\temp\60C_1ml-min_7C-min_1.D;79;0.256;65;38;

