#Compound List: 7225 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 5.348;5.348;284025;4140026;74;D:\g\temp\120C_1ml-min_9C-min_3.D;74;0.367;16;1;
True;Cpd 2: 6.253;6.253;379413;5050155;74;D:\g\temp\120C_1ml-min_9C-min_3.D;74;0.375;20;2;
True;Cpd 3: 6.831;6.831;209687;2638226;74;D:\g\temp\120C_1ml-min_9C-min_3.D;74;0.346;22;3;
True;Cpd 4: 7.479;7.479;489268;5665708;74;D:\g\temp\120C_1ml-min_9C-min_3.D;74;0.276;23;4;
True;Cpd 5: 8.173;8.173;281297;2929287;74;D:\g\temp\120C_1ml-min_9C-min_3.D;74;0.256;24;5;
True;Cpd 6: 8.896;8.896;625129;6131226;74;D:\g\temp\120C_1ml-min_9C-min_3.D;74;0.227;25;6;
True;Cpd 7: 9.439;9.439;104092;2994524;55;D:\g\temp\120C_1ml-min_9C-min_3.D;55;0.185;70;7;
True;Cpd 8: 9.629;9.629;326144;3157760;74;D:\g\temp\120C_1ml-min_9C-min_3.D;74;0.206;31;8;
True;Cpd 9: 10.177;10.177;116899;3118533;55;D:\g\temp\120C_1ml-min_9C-min_3.D;55;0.173;77;9;
True;Cpd 10: 10.362;10.362;1045833;10256380;74;D:\g\temp\120C_1ml-min_9C-min_3.D;74;0.206;34;10;
True;Cpd 11: 10.810;10.81;92928;3238342;55;D:\g\temp\120C_1ml-min_9C-min_3.D;55;0.21;85;11;
True;Cpd 12: 11.079;11.079;350945;3433700;74;D:\g\temp\120C_1ml-min_9C-min_3.D;74;0.198;34;12;
True;Cpd 13: 11.524;11.524;106362;3426810;55;D:\g\temp\120C_1ml-min_9C-min_3.D;55;0.198;87;13;
True;Cpd 14: 11.785;11.785;748977;7830784;74;D:\g\temp\120C_1ml-min_9C-min_3.D;74;0.202;36;14;
True;Cpd 15: 12.032;12.032;102331;3573971;55;D:\g\temp\120C_1ml-min_9C-min_3.D;55;0.132;93;15;
True;Cpd 16: 12.163;12.163;214065;7640891;55;D:\g\temp\120C_1ml-min_9C-min_3.D;55;0.202;91;16;
True;Cpd 17: 12.437;12.437;132289;3120555;67;D:\g\temp\120C_1ml-min_9C-min_3.D;67;0.227;51;17;
True;Cpd 18: 12.467;12.467;733114;8380211;74;D:\g\temp\120C_1ml-min_9C-min_3.D;74;0.21;36;18;
True;Cpd 19: 12.734;12.734;118119;3190175;67;D:\g\temp\120C_1ml-min_9C-min_3.D;67;0.194;74;19;
True;Cpd 20: 13.130;13.13;806610;11525199;74;D:\g\temp\120C_1ml-min_9C-min_3.D;74;0.185;58;20;
True;Cpd 21: 13.387;13.387;123650;2647738;79;D:\g\temp\120C_1ml-min_9C-min_3.D;79;0.12;61;21;
True;Cpd 22: 13.486;13.486;120517;4232428;55;D:\g\temp\120C_1ml-min_9C-min_3.D;55;0.206;99;22;
True;Cpd 23: 13.765;13.765;379259;4498585;74;D:\g\temp\120C_1ml-min_9C-min_3.D;74;0.194;38;23;
True;Cpd 24: 14.029;14.029;124252;3543812;67;D:\g\temp\120C_1ml-min_9C-min_3.D;67;0.198;72;24;
True;Cpd 25: 14.391;14.391;773655;10240575;74;D:\g\temp\120C_1ml-min_9C-min_3.D;74;0.227;37;25;
True;Cpd 26: 14.414;14.414;104678;2866617;67;D:\g\temp\120C_1ml-min_9C-min_3.D;67;0.214;49;26;
True;Cpd 27: 14.649;14.649;128068;2731261;79;D:\g\temp\120C_1ml-min_9C-min_3.D;79;0.19;50;27;
True;Cpd 28: 14.708;14.708;97967;2562045;79;D:\g\temp\120C_1ml-min_9C-min_3.D;79;0.247;44;28;
True;Cpd 29: 14.729;14.729;142983;4977507;55;D:\g\temp\120C_1ml-min_9C-min_3.D;55;0.227;78;29;
True;Cpd 30: 14.994;14.994;334454;4686340;74;D:\g\temp\120C_1ml-min_9C-min_3.D;74;0.227;38;30;
True;Cpd 31: 15.270;15.27;115534;3689726;67;D:\g\temp\120C_1ml-min_9C-min_3.D;67;0.223;65;31;
True;Cpd 32: 15.370;15.37;88241;2664044;79;D:\g\temp\120C_1ml-min_9C-min_3.D;79;0.223;66;32;
True;Cpd 33: 15.627;15.627;600655;10000416;74;D:\g\temp\120C_1ml-min_9C-min_3.D;74;0.223;42;33;
True;Cpd 34: 15.989;15.989;106725;4712586;55;D:\g\temp\120C_1ml-min_9C-min_3.D;55;0.247;96;34;
True;Cpd 35: 16.462;16.462;39206;181858;149;D:\g\temp\120C_1ml-min_9C-min_3.D;149;0.251;9;35;
True;Cpd 36: 17.099;17.099;55060;2228260;79;D:\g\temp\120C_1ml-min_9C-min_3.D;79;0.284;72;36;

