#Compound List: 5149 found
#
Show/Hide;Label;RT;Height;Area;Base Peak;File;Precursor;Width;Ions;Cpd
True;Cpd 1: 6.390;6.39;15319;230080;84;D:\g\temp\60C_1ml-min_7C-min_3.D;84;0.412;6;1;
True;Cpd 2: 7.080;7.08;25711;211499;71;D:\g\temp\60C_1ml-min_7C-min_3.D;71;0.338;4;2;
True;Cpd 3: 7.818;7.818;253363;2643736;74;D:\g\temp\60C_1ml-min_7C-min_3.D;74;0.354;12;3;
True;Cpd 4: 7.866;7.866;76194;935543;91;D:\g\temp\60C_1ml-min_7C-min_3.D;91;0.35;15;4;
True;Cpd 5: 10.395;10.395;410992;3840459;74;D:\g\temp\60C_1ml-min_7C-min_3.D;74;0.276;13;5;
True;Cpd 6: 13.122;13.122;511597;4945595;74;D:\g\temp\60C_1ml-min_7C-min_3.D;74;0.243;20;6;
True;Cpd 7: 14.436;14.436;263919;2648808;74;D:\g\temp\60C_1ml-min_7C-min_3.D;74;0.247;23;7;
True;Cpd 8: 15.694;15.694;569795;5726333;74;D:\g\temp\60C_1ml-min_7C-min_3.D;74;0.251;23;8;
True;Cpd 9: 16.893;16.893;292864;3003801;74;D:\g\temp\60C_1ml-min_7C-min_3.D;74;0.223;25;9;
True;Cpd 10: 18.034;18.034;606943;6570704;74;D:\g\temp\60C_1ml-min_7C-min_3.D;74;0.218;28;10;
True;Cpd 11: 18.797;18.797;92608;3053845;55;D:\g\temp\60C_1ml-min_7C-min_3.D;55;0.235;71;11;
True;Cpd 12: 19.120;19.12;306807;3268636;74;D:\g\temp\60C_1ml-min_7C-min_3.D;74;0.227;29;12;
True;Cpd 13: 19.862;19.862;106229;3246468;55;D:\g\temp\60C_1ml-min_7C-min_3.D;55;0.218;72;13;
True;Cpd 14: 20.162;20.162;971420;11327235;74;D:\g\temp\60C_1ml-min_7C-min_3.D;74;0.223;33;14;
True;Cpd 15: 20.747;20.747;84500;3515370;55;D:\g\temp\60C_1ml-min_7C-min_3.D;55;0.227;84;15;
True;Cpd 16: 21.146;21.146;322195;3835000;74;D:\g\temp\60C_1ml-min_7C-min_3.D;74;0.223;34;16;
True;Cpd 17: 21.719;21.719;94032;3663334;55;D:\g\temp\60C_1ml-min_7C-min_3.D;55;0.235;83;17;
True;Cpd 18: 22.100;22.1;678768;8694720;74;D:\g\temp\60C_1ml-min_7C-min_3.D;74;0.235;37;18;
True;Cpd 19: 22.415;22.415;90486;3810780;55;D:\g\temp\60C_1ml-min_7C-min_3.D;55;0.173;88;19;
True;Cpd 20: 22.576;22.576;184007;8467097;55;D:\g\temp\60C_1ml-min_7C-min_3.D;55;0.239;93;20;
True;Cpd 21: 22.944;22.944;107552;3586154;67;D:\g\temp\60C_1ml-min_7C-min_3.D;67;0.243;53;21;
True;Cpd 22: 23.003;23.003;644211;9128507;74;D:\g\temp\60C_1ml-min_7C-min_3.D;74;0.239;36;22;
True;Cpd 23: 23.313;23.313;103229;3449770;67;D:\g\temp\60C_1ml-min_7C-min_3.D;67;0.235;74;23;
True;Cpd 24: 23.834;23.834;85245;2746508;79;D:\g\temp\60C_1ml-min_7C-min_3.D;79;0.28;43;24;
True;Cpd 25: 23.875;23.875;681635;10029771;74;D:\g\temp\60C_1ml-min_7C-min_3.D;74;0.247;37;25;
True;Cpd 26: 24.161;24.161;107433;2843638;79;D:\g\temp\60C_1ml-min_7C-min_3.D;79;0.186;62;26;
True;Cpd 27: 24.321;24.321;103880;4403529;55;D:\g\temp\60C_1ml-min_7C-min_3.D;55;0.235;94;27;
True;Cpd 28: 24.702;24.702;316816;4667563;74;D:\g\temp\60C_1ml-min_7C-min_3.D;74;0.239;39;28;
True;Cpd 29: 25.019;25.019;104158;3662833;67;D:\g\temp\60C_1ml-min_7C-min_3.D;67;0.235;73;29;
True;Cpd 30: 25.517;25.517;643478;11493219;74;D:\g\temp\60C_1ml-min_7C-min_3.D;74;0.243;48;30;
True;Cpd 31: 25.811;25.811;109708;2909865;79;D:\g\temp\60C_1ml-min_7C-min_3.D;79;0.21;43;31;
True;Cpd 32: 25.870;25.87;99269;3419293;79;D:\g\temp\60C_1ml-min_7C-min_3.D;79;0.293;54;32;
True;Cpd 33: 25.938;25.938;108571;4698516;55;D:\g\temp\60C_1ml-min_7C-min_3.D;55;0.326;84;33;
True;Cpd 34: 26.283;26.283;282685;4696647;74;D:\g\temp\60C_1ml-min_7C-min_3.D;74;0.239;40;34;
True;Cpd 35: 26.596;26.596;98102;3963370;67;D:\g\temp\60C_1ml-min_7C-min_3.D;67;0.26;68;35;
True;Cpd 36: 26.680;26.68;85521;2576653;79;D:\g\temp\60C_1ml-min_7C-min_3.D;79;0.231;52;36;
True;Cpd 37: 27.043;27.043;543611;9804412;74;D:\g\temp\60C_1ml-min_7C-min_3.D;74;0.239;42;37;
True;Cpd 38: 27.438;27.438;38754;502688;96;D:\g\temp\60C_1ml-min_7C-min_3.D;96;0.033;26;38;
True;Cpd 39: 27.450;27.45;94202;4645171;55;D:\g\temp\60C_1ml-min_7C-min_3.D;55;0.26;103;39;
True;Cpd 40: 27.852;27.852;43530;207739;149;D:\g\temp\60C_1ml-min_7C-min_3.D;149;0.239;7;40;
True;Cpd 41: 28.646;28.646;50720;2290238;79;D:\g\temp\60C_1ml-min_7C-min_3.D;79;0.33;70;41;

